id_student,ciclo,id_assessment,total_clicks,perfil_divisivo,perfil_k3_direto
476401,2,34900,1659,Equilibrado,Equilibrado
476629,2,34900,392,Equilibrado,Equilibrado
477833,2,34900,446,Equilibrado,Equilibrado
479939,2,34900,749,Equilibrado,Equilibrado
480303,2,34900,316,Adiantado,Adiantado
481717,2,34900,752,Equilibrado,Adiantado
482644,2,34900,320,Tardio,Tardio
483037,2,34900,664,Equilibrado,Equilibrado
483656,2,34900,147,Equilibrado,Equilibrado
484010,2,34900,399,Equilibrado,Equilibrado
484594,2,34900,1606,Equilibrado,Equilibrado
485228,2,34900,477,Adiantado,Adiantado
486087,2,34900,271,Equilibrado,Equilibrado
486964,2,34900,119,Equilibrado,Equilibrado
488525,2,34900,129,Equilibrado,Equilibrado
489553,2,34900,140,Adiantado,Equilibrado
491126,2,34900,422,Adiantado,Adiantado
491863,2,34900,139,Adiantado,Adiantado
492024,2,34900,134,Adiantado,Adiantado
492557,2,34900,15,Adiantado,Adiantado
493793,2,34900,171,Equilibrado,Equilibrado
494046,2,34900,418,Equilibrado,Equilibrado
494184,2,34900,319,Equilibrado,Equilibrado
496493,2,34900,42,Equilibrado,Equilibrado
497415,2,34900,806,Equilibrado,Equilibrado
498442,2,34900,669,Equilibrado,Adiantado
499244,2,34900,134,Adiantado,Adiantado
499404,2,34900,500,Equilibrado,Equilibrado
500068,2,34900,812,Equilibrado,Equilibrado
500618,2,34900,126,Equilibrado,Equilibrado
501444,2,34900,314,Tardio,Tardio
501897,2,34900,383,Equilibrado,Equilibrado
502011,2,34900,425,Equilibrado,Equilibrado
504270,2,34900,69,Equilibrado,Equilibrado
505773,2,34900,377,Equilibrado,Equilibrado
506705,2,34900,220,Equilibrado,Equilibrado
507743,2,34900,734,Equilibrado,Equilibrado
507935,2,34900,969,Equilibrado,Equilibrado
508626,2,34900,1207,Equilibrado,Equilibrado
509536,2,34900,682,Equilibrado,Equilibrado
511309,2,34900,213,Equilibrado,Equilibrado
511350,2,34900,42,Tardio,Tardio
511981,2,34900,217,Tardio,Tardio
513272,2,34900,62,Tardio,Tardio
513422,2,34900,164,Tardio,Equilibrado
513428,2,34900,105,Equilibrado,Equilibrado
514078,2,34900,415,Equilibrado,Equilibrado
514556,2,34900,208,Equilibrado,Equilibrado
516602,2,34900,114,Equilibrado,Equilibrado
517551,2,34900,260,Equilibrado,Equilibrado
519115,2,34900,88,Equilibrado,Equilibrado
521115,2,34900,405,Equilibrado,Equilibrado
521153,2,34900,66,Tardio,Tardio
522082,2,34900,319,Equilibrado,Equilibrado
523017,2,34900,300,Equilibrado,Equilibrado
523249,2,34900,225,Tardio,Tardio
524827,2,34900,166,Equilibrado,Equilibrado
526721,2,34900,814,Equilibrado,Equilibrado
526819,2,34900,178,Equilibrado,Equilibrado
529693,2,34900,139,Tardio,Tardio
529991,2,34900,252,Tardio,Equilibrado
530148,2,34900,226,Equilibrado,Equilibrado
531018,2,34900,519,Equilibrado,Equilibrado
531871,2,34900,410,Equilibrado,Equilibrado
532254,2,34900,466,Equilibrado,Equilibrado
533418,2,34900,403,Equilibrado,Adiantado
534112,2,34900,347,Equilibrado,Equilibrado
534457,2,34900,271,Equilibrado,Equilibrado
535671,2,34900,99,Tardio,Equilibrado
536351,2,34900,609,Equilibrado,Equilibrado
536475,2,34900,126,Tardio,Tardio
536963,2,34900,266,Equilibrado,Equilibrado
537322,2,34900,342,Equilibrado,Equilibrado
537606,2,34900,373,Equilibrado,Equilibrado
537811,2,34900,2087,Equilibrado,Equilibrado
539308,2,34900,283,Equilibrado,Equilibrado
539945,2,34900,471,Tardio,Tardio
540723,2,34900,1089,Equilibrado,Equilibrado
541532,2,34900,419,Adiantado,Adiantado
541921,2,34900,1011,Equilibrado,Equilibrado
542202,2,34900,565,Adiantado,Adiantado
542550,2,34900,21,Adiantado,Adiantado
543010,2,34900,430,Equilibrado,Adiantado
543432,2,34900,419,Adiantado,Adiantado
544141,2,34900,219,Adiantado,Adiantado
544745,2,34900,219,Equilibrado,Adiantado
545164,2,34900,489,Equilibrado,Equilibrado
545962,2,34900,758,Adiantado,Adiantado
546547,2,34900,977,Equilibrado,Equilibrado
546645,2,34900,630,Equilibrado,Equilibrado
547347,2,34900,43,Equilibrado,Equilibrado
549219,2,34900,435,Tardio,Tardio
549321,2,34900,526,Adiantado,Adiantado
549523,2,34900,900,Equilibrado,Equilibrado
549847,2,34900,554,Equilibrado,Equilibrado
550420,2,34900,492,Equilibrado,Equilibrado
550703,2,34900,385,Equilibrado,Equilibrado
552173,2,34900,1157,Equilibrado,Equilibrado
553031,2,34900,591,Equilibrado,Adiantado
553284,2,34900,764,Equilibrado,Adiantado
553813,2,34900,153,Tardio,Tardio
554063,2,34900,724,Equilibrado,Equilibrado
554525,2,34900,476,Equilibrado,Adiantado
555049,2,34900,472,Equilibrado,Adiantado
555827,2,34900,38,Equilibrado,Equilibrado
557085,2,34900,972,Equilibrado,Equilibrado
557290,2,34900,321,Adiantado,Adiantado
558044,2,34900,408,Adiantado,Adiantado
558342,2,34900,102,Tardio,Tardio
558764,2,34900,528,Adiantado,Adiantado
560047,2,34900,370,Adiantado,Adiantado
560459,2,34900,219,Equilibrado,Equilibrado
560645,2,34900,519,Equilibrado,Equilibrado
561231,2,34900,654,Adiantado,Adiantado
562754,2,34900,528,Equilibrado,Equilibrado
562990,2,34900,201,Equilibrado,Equilibrado
563108,2,34900,135,Tardio,Tardio
563414,2,34900,779,Equilibrado,Equilibrado
564243,2,34900,691,Equilibrado,Equilibrado
564617,2,34900,1034,Equilibrado,Equilibrado
564933,2,34900,195,Adiantado,Adiantado
565017,2,34900,607,Equilibrado,Adiantado
566823,2,34900,177,Tardio,Tardio
568987,2,34900,85,Tardio,Tardio
568998,2,34900,166,Tardio,Tardio
569034,2,34900,1536,Equilibrado,Equilibrado
569080,2,34900,507,Equilibrado,Equilibrado
569108,2,34900,351,Equilibrado,Equilibrado
569876,2,34900,984,Equilibrado,Equilibrado
570004,2,34900,42,Adiantado,Adiantado
570213,2,34900,703,Equilibrado,Equilibrado
570689,2,34900,55,Tardio,Tardio
571074,2,34900,528,Equilibrado,Equilibrado
572074,2,34900,1334,Tardio,Tardio
572213,2,34900,172,Adiantado,Adiantado
572265,2,34900,70,Tardio,Tardio
573583,2,34900,131,Tardio,Tardio
573697,2,34900,50,Equilibrado,Equilibrado
574527,2,34900,554,Equilibrado,Equilibrado
575069,2,34900,278,Equilibrado,Equilibrado
575112,2,34900,174,Adiantado,Adiantado
575302,2,34900,663,Equilibrado,Equilibrado
575685,2,34900,167,Equilibrado,Equilibrado
577032,2,34900,263,Equilibrado,Equilibrado
577429,2,34900,445,Adiantado,Adiantado
578152,2,34900,167,Equilibrado,Equilibrado
578847,2,34900,821,Adiantado,Adiantado
579221,2,34900,413,Equilibrado,Equilibrado
579660,2,34900,267,Adiantado,Adiantado
579686,2,34900,142,Tardio,Tardio
580459,2,34900,314,Equilibrado,Equilibrado
580834,2,34900,1175,Equilibrado,Adiantado
580845,2,34900,181,Equilibrado,Equilibrado
580926,2,34900,46,Equilibrado,Equilibrado
581253,2,34900,476,Equilibrado,Equilibrado
581659,2,34900,946,Equilibrado,Equilibrado
581779,2,34900,351,Equilibrado,Equilibrado
582034,2,34900,446,Equilibrado,Equilibrado
582117,2,34900,280,Equilibrado,Equilibrado
582266,2,34900,328,Tardio,Tardio
582332,2,34900,311,Equilibrado,Equilibrado
582530,2,34900,119,Tardio,Tardio
582653,2,34900,119,Tardio,Equilibrado
582670,2,34900,222,Tardio,Equilibrado
583056,2,34900,20,Adiantado,Adiantado
583318,2,34900,109,Tardio,Tardio
583487,2,34900,3774,Equilibrado,Equilibrado
584515,2,34900,543,Equilibrado,Equilibrado
584673,2,34900,272,Equilibrado,Equilibrado
585224,2,34900,440,Equilibrado,Equilibrado
585261,2,34900,1123,Equilibrado,Equilibrado
585284,2,34900,143,Tardio,Equilibrado
585503,2,34900,805,Equilibrado,Equilibrado
585572,2,34900,837,Equilibrado,Equilibrado
585825,2,34900,401,Equilibrado,Equilibrado
585958,2,34900,99,Equilibrado,Equilibrado
586906,2,34900,455,Equilibrado,Equilibrado
587571,2,34900,1232,Equilibrado,Equilibrado
587654,2,34900,398,Adiantado,Adiantado
587706,2,34900,156,Tardio,Tardio
588128,2,34900,153,Equilibrado,Equilibrado
588628,2,34900,918,Equilibrado,Equilibrado
589080,2,34900,1182,Equilibrado,Equilibrado
589162,2,34900,574,Equilibrado,Equilibrado
589332,2,34900,939,Equilibrado,Equilibrado
589389,2,34900,42,Adiantado,Adiantado
589441,2,34900,99,Tardio,Tardio
589828,2,34900,40,Tardio,Tardio
590120,2,34900,525,Equilibrado,Equilibrado
591525,2,34900,151,Equilibrado,Equilibrado
591581,2,34900,227,Equilibrado,Equilibrado
591746,2,34900,235,Equilibrado,Equilibrado
591946,2,34900,318,Equilibrado,Equilibrado
592218,2,34900,338,Equilibrado,Equilibrado
592295,2,34900,157,Equilibrado,Adiantado
592558,2,34900,605,Equilibrado,Equilibrado
592939,2,34900,144,Adiantado,Adiantado
593136,2,34900,693,Equilibrado,Equilibrado
593563,2,34900,518,Equilibrado,Equilibrado
593722,2,34900,528,Equilibrado,Equilibrado
593796,2,34900,1349,Equilibrado,Equilibrado
594065,2,34900,399,Equilibrado,Equilibrado
594122,2,34900,470,Equilibrado,Equilibrado
594229,2,34900,457,Equilibrado,Equilibrado
594258,2,34900,38,Equilibrado,Equilibrado
594406,2,34900,476,Equilibrado,Equilibrado
594615,2,34900,110,Tardio,Tardio
594636,2,34900,562,Equilibrado,Equilibrado
595262,2,34900,247,Equilibrado,Equilibrado
595721,2,34900,249,Equilibrado,Equilibrado
595943,2,34900,513,Equilibrado,Equilibrado
596243,2,34900,73,Equilibrado,Equilibrado
596253,2,34900,634,Equilibrado,Equilibrado
596758,2,34900,199,Equilibrado,Equilibrado
596805,2,34900,97,Adiantado,Adiantado
597740,2,34900,393,Equilibrado,Equilibrado
597937,2,34900,539,Equilibrado,Equilibrado
598308,2,34900,275,Equilibrado,Equilibrado
598540,2,34900,868,Equilibrado,Equilibrado
598559,2,34900,521,Equilibrado,Equilibrado
599297,2,34900,14,Adiantado,Adiantado
600071,2,34900,539,Equilibrado,Equilibrado
600405,2,34900,441,Equilibrado,Equilibrado
600615,2,34900,7,Adiantado,Adiantado
600773,2,34900,876,Equilibrado,Equilibrado
601008,2,34900,183,Tardio,Tardio
601235,2,34900,421,Equilibrado,Equilibrado
601271,2,34900,332,Equilibrado,Equilibrado
601680,2,34900,336,Equilibrado,Equilibrado
601820,2,34900,112,Tardio,Tardio
602594,2,34900,275,Equilibrado,Equilibrado
603648,2,34900,509,Tardio,Equilibrado
603931,2,34900,9,Equilibrado,Equilibrado
604567,2,34900,207,Adiantado,Adiantado
604614,2,34900,205,Tardio,Tardio
605180,2,34900,184,Equilibrado,Equilibrado
605394,2,34900,144,Tardio,Tardio
605682,2,34900,241,Equilibrado,Equilibrado
606257,2,34900,529,Equilibrado,Equilibrado
606428,2,34900,125,Tardio,Equilibrado
606805,2,34900,237,Tardio,Tardio
606904,2,34900,69,Tardio,Tardio
607243,2,34900,1074,Equilibrado,Equilibrado
607303,2,34900,409,Equilibrado,Adiantado
607501,2,34900,1068,Equilibrado,Equilibrado
607679,2,34900,564,Equilibrado,Equilibrado
607700,2,34900,189,Equilibrado,Adiantado
609142,2,34900,907,Equilibrado,Equilibrado
609240,2,34900,461,Equilibrado,Equilibrado
611603,2,34900,141,Adiantado,Adiantado
612842,2,34900,174,Tardio,Tardio
613165,2,34900,283,Equilibrado,Equilibrado
613330,2,34900,566,Adiantado,Adiantado
613634,2,34900,536,Adiantado,Adiantado
613899,2,34900,1327,Equilibrado,Equilibrado
613966,2,34900,677,Equilibrado,Equilibrado
614059,2,34900,344,Equilibrado,Equilibrado
614984,2,34900,309,Adiantado,Adiantado
615266,2,34900,801,Equilibrado,Equilibrado
615299,2,34900,978,Equilibrado,Equilibrado
615301,2,34900,970,Tardio,Equilibrado
615302,2,34900,626,Equilibrado,Equilibrado
615306,2,34900,444,Equilibrado,Equilibrado
615328,2,34900,310,Tardio,Tardio
615340,2,34900,27,Tardio,Tardio
615342,2,34900,49,Equilibrado,Equilibrado
615356,2,34900,301,Equilibrado,Equilibrado
616517,2,34900,644,Equilibrado,Equilibrado
616912,2,34900,336,Equilibrado,Equilibrado
617010,2,34900,475,Equilibrado,Equilibrado
617119,2,34900,603,Equilibrado,Equilibrado
617150,2,34900,549,Equilibrado,Equilibrado
617436,2,34900,481,Equilibrado,Equilibrado
617580,2,34900,1604,Equilibrado,Equilibrado
617783,2,34900,194,Equilibrado,Equilibrado
617922,2,34900,574,Equilibrado,Equilibrado
618663,2,34900,118,Equilibrado,Equilibrado
619204,2,34900,160,Tardio,Equilibrado
619292,2,34900,737,Equilibrado,Equilibrado
619321,2,34900,676,Equilibrado,Equilibrado
619502,2,34900,250,Tardio,Tardio
620094,2,34900,1455,Equilibrado,Equilibrado
620112,2,34900,165,Tardio,Tardio
620269,2,34900,247,Equilibrado,Equilibrado
620349,2,34900,557,Equilibrado,Equilibrado
620431,2,34900,961,Adiantado,Adiantado
620740,2,34900,156,Tardio,Tardio
620750,2,34900,344,Equilibrado,Equilibrado
620810,2,34900,207,Tardio,Tardio
622275,2,34900,609,Equilibrado,Equilibrado
622481,2,34900,498,Equilibrado,Equilibrado
622760,2,34900,372,Tardio,Tardio
622934,2,34900,531,Tardio,Tardio
622967,2,34900,204,Equilibrado,Equilibrado
623166,2,34900,583,Adiantado,Adiantado
623230,2,34900,433,Equilibrado,Adiantado
623471,2,34900,534,Equilibrado,Equilibrado
623589,2,34900,358,Equilibrado,Equilibrado
623765,2,34900,548,Equilibrado,Equilibrado
624282,2,34900,490,Equilibrado,Equilibrado
624864,2,34900,428,Equilibrado,Equilibrado
624970,2,34900,553,Equilibrado,Equilibrado
625245,2,34900,498,Equilibrado,Equilibrado
625330,2,34900,284,Adiantado,Adiantado
625515,2,34900,326,Equilibrado,Equilibrado
625609,2,34900,161,Equilibrado,Equilibrado
625743,2,34900,505,Equilibrado,Adiantado
625802,2,34900,575,Tardio,Tardio
625838,2,34900,687,Equilibrado,Equilibrado
626033,2,34900,1432,Equilibrado,Equilibrado
626416,2,34900,433,Equilibrado,Equilibrado
626454,2,34900,427,Tardio,Equilibrado
626477,2,34900,205,Adiantado,Adiantado
626514,2,34900,1159,Equilibrado,Equilibrado
626539,2,34900,58,Equilibrado,Equilibrado
626552,2,34900,279,Equilibrado,Equilibrado
626579,2,34900,101,Tardio,Tardio
627365,2,34900,669,Equilibrado,Adiantado
627829,2,34900,488,Equilibrado,Equilibrado
628149,2,34900,929,Equilibrado,Equilibrado
628157,2,34900,75,Tardio,Tardio
628308,2,34900,158,Adiantado,Adiantado
628383,2,34900,354,Equilibrado,Equilibrado
628521,2,34900,275,Equilibrado,Equilibrado
628888,2,34900,337,Adiantado,Adiantado
628964,2,34900,611,Equilibrado,Equilibrado
629029,2,34900,351,Equilibrado,Equilibrado
629182,2,34900,20,Equilibrado,Adiantado
629491,2,34900,564,Equilibrado,Equilibrado
629522,2,34900,487,Adiantado,Adiantado
629594,2,34900,79,Equilibrado,Equilibrado
629818,2,34900,397,Equilibrado,Adiantado
629922,2,34900,739,Tardio,Tardio
629944,2,34900,315,Tardio,Tardio
630109,2,34900,485,Tardio,Equilibrado
630158,2,34900,502,Equilibrado,Equilibrado
630745,2,34900,367,Equilibrado,Equilibrado
630835,2,34900,1411,Equilibrado,Equilibrado
630905,2,34900,1960,Equilibrado,Equilibrado
630910,2,34900,429,Equilibrado,Equilibrado
630992,2,34900,20,Adiantado,Adiantado
631524,2,34900,906,Adiantado,Adiantado
631658,2,34900,1999,Equilibrado,Equilibrado
631681,2,34900,158,Tardio,Tardio
631715,2,34900,219,Equilibrado,Equilibrado
631740,2,34900,336,Equilibrado,Equilibrado
631837,2,34900,552,Equilibrado,Equilibrado
631924,2,34900,560,Equilibrado,Equilibrado
632074,2,34900,401,Equilibrado,Equilibrado
632179,2,34900,45,Tardio,Tardio
632290,2,34900,235,Tardio,Equilibrado
632458,2,34900,689,Adiantado,Adiantado
632556,2,34900,164,Tardio,Tardio
632597,2,34900,24,Tardio,Tardio
632826,2,34900,378,Tardio,Tardio
632836,2,34900,519,Equilibrado,Equilibrado
633079,2,34900,317,Equilibrado,Equilibrado
633516,2,34900,141,Equilibrado,Equilibrado
633555,2,34900,599,Equilibrado,Equilibrado
633568,2,34900,500,Equilibrado,Equilibrado
633628,2,34900,106,Equilibrado,Equilibrado
633867,2,34900,499,Equilibrado,Equilibrado
633931,2,34900,918,Equilibrado,Equilibrado
634088,2,34900,287,Tardio,Equilibrado
634114,2,34900,6,Equilibrado,Equilibrado
634512,2,34900,340,Equilibrado,Equilibrado
634526,2,34900,608,Tardio,Equilibrado
634601,2,34900,205,Tardio,Equilibrado
634749,2,34900,1723,Equilibrado,Equilibrado
635184,2,34900,246,Adiantado,Adiantado
635751,2,34900,127,Equilibrado,Equilibrado
635795,2,34900,827,Equilibrado,Equilibrado
635903,2,34900,241,Equilibrado,Equilibrado
635985,2,34900,81,Tardio,Tardio
636314,2,34900,836,Equilibrado,Equilibrado
636375,2,34900,331,Adiantado,Adiantado
636400,2,34900,282,Equilibrado,Equilibrado
636408,2,34900,139,Tardio,Tardio
636469,2,34900,267,Equilibrado,Equilibrado
636547,2,34900,11,Adiantado,Adiantado
636565,2,34900,65,Tardio,Tardio
636656,2,34900,388,Tardio,Equilibrado
636704,2,34900,153,Equilibrado,Equilibrado
636783,2,34900,752,Equilibrado,Equilibrado
636830,2,34900,929,Equilibrado,Equilibrado
636832,2,34900,669,Equilibrado,Equilibrado
637004,2,34900,596,Equilibrado,Equilibrado
637358,2,34900,388,Equilibrado,Equilibrado
637563,2,34900,346,Tardio,Tardio
637582,2,34900,269,Equilibrado,Equilibrado
637708,2,34900,406,Equilibrado,Equilibrado
637788,2,34900,40,Tardio,Tardio
637906,2,34900,403,Equilibrado,Adiantado
637939,2,34900,153,Tardio,Tardio
637980,2,34900,293,Equilibrado,Adiantado
638034,2,34900,605,Equilibrado,Equilibrado
638388,2,34900,179,Equilibrado,Equilibrado
638411,2,34900,1738,Equilibrado,Equilibrado
638498,2,34900,362,Equilibrado,Equilibrado
638515,2,34900,230,Equilibrado,Equilibrado
638625,2,34900,684,Equilibrado,Equilibrado
638655,2,34900,436,Equilibrado,Equilibrado
638677,2,34900,365,Equilibrado,Equilibrado
639028,2,34900,393,Equilibrado,Equilibrado
639231,2,34900,175,Equilibrado,Equilibrado
639234,2,34900,436,Adiantado,Adiantado
639238,2,34900,399,Equilibrado,Equilibrado
639522,2,34900,239,Tardio,Tardio
640098,2,34900,440,Equilibrado,Equilibrado
640278,2,34900,1735,Equilibrado,Equilibrado
640329,2,34900,429,Equilibrado,Adiantado
640429,2,34900,911,Equilibrado,Equilibrado
640584,2,34900,86,Tardio,Tardio
640711,2,34900,248,Equilibrado,Equilibrado
640752,2,34900,768,Adiantado,Adiantado
640848,2,34900,74,Tardio,Tardio
640892,2,34900,279,Equilibrado,Equilibrado
640913,2,34900,90,Tardio,Tardio
640927,2,34900,358,Tardio,Tardio
641085,2,34900,33,Tardio,Tardio
641137,2,34900,194,Equilibrado,Equilibrado
641309,2,34900,492,Adiantado,Adiantado
641311,2,34900,790,Equilibrado,Equilibrado
641363,2,34900,53,Tardio,Tardio
641401,2,34900,234,Tardio,Tardio
641433,2,34900,193,Tardio,Equilibrado
641461,2,34900,181,Equilibrado,Equilibrado
641470,2,34900,96,Equilibrado,Equilibrado
641547,2,34900,60,Tardio,Tardio
641804,2,34900,81,Equilibrado,Equilibrado
641864,2,34900,408,Equilibrado,Equilibrado
641914,2,34900,637,Equilibrado,Equilibrado
642029,2,34900,469,Adiantado,Adiantado
642056,2,34900,284,Equilibrado,Equilibrado
642375,2,34900,288,Adiantado,Equilibrado
642448,2,34900,583,Adiantado,Adiantado
642449,2,34900,190,Adiantado,Adiantado
642493,2,34900,663,Adiantado,Adiantado
642496,2,34900,177,Tardio,Equilibrado
642498,2,34900,412,Equilibrado,Equilibrado
642551,2,34900,340,Equilibrado,Equilibrado
642626,2,34900,307,Adiantado,Adiantado
642740,2,34900,622,Equilibrado,Equilibrado
642750,2,34900,667,Equilibrado,Equilibrado
642790,2,34900,291,Equilibrado,Equilibrado
642840,2,34900,483,Equilibrado,Equilibrado
642843,2,34900,906,Equilibrado,Equilibrado
642872,2,34900,463,Equilibrado,Adiantado
642909,2,34900,109,Equilibrado,Equilibrado
643069,2,34900,134,Equilibrado,Equilibrado
643202,2,34900,249,Adiantado,Adiantado
643220,2,34900,178,Tardio,Tardio
643273,2,34900,527,Equilibrado,Equilibrado
643326,2,34900,1361,Equilibrado,Equilibrado
643372,2,34900,150,Equilibrado,Equilibrado
643466,2,34900,248,Adiantado,Adiantado
643477,2,34900,783,Equilibrado,Equilibrado
643496,2,34900,1028,Equilibrado,Equilibrado
643502,2,34900,203,Equilibrado,Equilibrado
643591,2,34900,973,Equilibrado,Equilibrado
643653,2,34900,394,Equilibrado,Equilibrado
643696,2,34900,370,Adiantado,Adiantado
643751,2,34900,590,Equilibrado,Equilibrado
643754,2,34900,658,Equilibrado,Equilibrado
643757,2,34900,89,Adiantado,Adiantado
644025,2,34900,540,Equilibrado,Equilibrado
644210,2,34900,226,Equilibrado,Equilibrado
644343,2,34900,198,Tardio,Tardio
644361,2,34900,2152,Equilibrado,Equilibrado
644369,2,34900,67,Equilibrado,Adiantado
644450,2,34900,935,Equilibrado,Equilibrado
644508,2,34900,1901,Tardio,Equilibrado
644761,2,34900,873,Equilibrado,Equilibrado
644784,2,34900,1086,Equilibrado,Equilibrado
644791,2,34900,657,Equilibrado,Equilibrado
644818,2,34900,374,Equilibrado,Adiantado
644847,2,34900,216,Tardio,Equilibrado
644936,2,34900,71,Adiantado,Adiantado
644974,2,34900,826,Equilibrado,Equilibrado
645003,2,34900,410,Equilibrado,Equilibrado
645020,2,34900,475,Equilibrado,Adiantado
645078,2,34900,395,Equilibrado,Equilibrado
645145,2,34900,116,Adiantado,Adiantado
645405,2,34900,1361,Equilibrado,Equilibrado
645433,2,34900,143,Equilibrado,Equilibrado
645496,2,34900,409,Equilibrado,Equilibrado
645518,2,34900,843,Equilibrado,Equilibrado
645586,2,34900,277,Tardio,Tardio
645705,2,34900,292,Equilibrado,Equilibrado
645732,2,34900,156,Equilibrado,Equilibrado
645784,2,34900,385,Equilibrado,Equilibrado
645790,2,34900,12,Equilibrado,Equilibrado
645840,2,34900,788,Equilibrado,Equilibrado
645880,2,34900,72,Tardio,Tardio
645948,2,34900,656,Adiantado,Adiantado
645960,2,34900,232,Equilibrado,Equilibrado
645997,2,34900,603,Equilibrado,Equilibrado
646015,2,34900,350,Equilibrado,Equilibrado
646017,2,34900,1005,Equilibrado,Equilibrado
646053,2,34900,635,Equilibrado,Equilibrado
646074,2,34900,825,Equilibrado,Equilibrado
646085,2,34900,552,Equilibrado,Equilibrado
646138,2,34900,202,Equilibrado,Equilibrado
646313,2,34900,516,Equilibrado,Equilibrado
646357,2,34900,758,Equilibrado,Equilibrado
646402,2,34900,576,Equilibrado,Equilibrado
646460,2,34900,436,Equilibrado,Equilibrado
