aluno,cluster,final_result,faixa_volume,semanas_mortas,centro_massa
BBB_2013J_2001687,2,Pass,baixo,7,0.4802170627833493
BBB_2013J_2002046,1,Pass,baixo,2,0.4012898131087128
BBB_2013J_2006283,1,Pass,baixo,19,0.4822729480330257
BBB_2013J_202879,3,Fail,baixo,26,0.0369209334726576
BBB_2013J_2029037,1,Pass,medio,2,0.4230882425074802
BBB_2013J_2034300,2,Pass,baixo,17,0.4853998532648569
BBB_2013J_203640,1,Pass,baixo,13,0.4851097178683385
BBB_2013J_2056947,3,Fail,baixo,27,0.0377668308702791
BBB_2013J_205788,1,Pass,medio,0,0.3795212485500369
BBB_2013J_2062995,1,Pass,baixo,8,0.3221692564848635
BBB_2013J_2078479,1,Distinction,alto,0,0.3738955665024631
BBB_2013J_2078768,0,Pass,alto,2,0.6730562316539399
BBB_2013J_2083576,1,Pass,medio,2,0.4395043393511858
BBB_2013J_2095379,1,Pass,baixo,17,0.3706563706563707
BBB_2013J_2111015,1,Pass,baixo,8,0.2984238739099128
BBB_2013J_2115711,1,Pass,medio,3,0.3619461636703015
BBB_2013J_2128304,1,Pass,medio,6,0.4545806769750977
BBB_2013J_2132966,1,Pass,baixo,14,0.2686917410859787
BBB_2013J_2140444,1,Fail,medio,9,0.3011673723110056
BBB_2013J_2147687,3,Fail,baixo,25,0.0831013064896123
BBB_2013J_2147929,1,Pass,baixo,15,0.3049001814882033
BBB_2013J_2160453,0,Pass,medio,1,0.469993996188885
BBB_2013J_2164944,1,Fail,baixo,13,0.3005787316132143
BBB_2013J_2174835,2,Pass,baixo,11,0.4848831508416408
BBB_2013J_2187146,1,Distinction,alto,0,0.4237223798297838
BBB_2013J_2196054,3,Pass,medio,6,0.2209922752249741
BBB_2013J_2210666,3,Fail,baixo,27,0.1061850027367268
BBB_2013J_2214631,1,Pass,baixo,6,0.3657186005537378
BBB_2013J_2226301,1,Pass,baixo,4,0.398635846911709
BBB_2013J_2229783,1,Fail,baixo,18,0.2492832235567609
BBB_2013J_2239140,3,Fail,baixo,26,0.0330910777794959
BBB_2013J_2242290,3,Fail,baixo,21,0.1110034870205346
BBB_2013J_2262671,3,Fail,baixo,27,0.0666666666666666
BBB_2013J_2266650,3,Fail,baixo,24,0.0681697612732095
BBB_2013J_2271644,3,Pass,baixo,17,0.2330665024630542
BBB_2013J_227416,1,Fail,baixo,26,0.4197901049475263
BBB_2013J_2280314,1,Pass,medio,5,0.346246629771534
BBB_2013J_2282129,3,Fail,baixo,24,0.1702753274525527
BBB_2013J_2284583,1,Pass,medio,5,0.4900791407574901
BBB_2013J_2294490,3,Fail,medio,18,0.1314099397292757
BBB_2013J_2299338,1,Distinction,medio,1,0.4555110837438424
BBB_2013J_230081,1,Pass,medio,2,0.4103250099088386
BBB_2013J_2318763,3,Fail,medio,14,0.1042477215797047
BBB_2013J_2320306,1,Pass,alto,0,0.3657419410595454
BBB_2013J_233317,1,Pass,medio,8,0.2900192132672666
BBB_2013J_2334319,1,Pass,alto,2,0.3973861465768573
BBB_2013J_233752,1,Pass,alto,0,0.4366379877271675
BBB_2013J_2338586,2,Distinction,baixo,15,0.5743607787942764
BBB_2013J_233957,2,Fail,baixo,13,0.6127320954907162
BBB_2013J_234929,2,Fail,baixo,14,0.5214904396143161
BBB_2013J_2356809,1,Distinction,medio,1,0.4535636456864504
BBB_2013J_2363875,0,Pass,baixo,14,0.5282935455349249
BBB_2013J_23798,1,Distinction,baixo,2,0.396787907416155
BBB_2013J_2382253,1,Fail,baixo,14,0.2773232028053769
BBB_2013J_2390117,1,Distinction,baixo,7,0.3194894265574395
BBB_2013J_2392824,1,Pass,baixo,4,0.4150268336314847
BBB_2013J_2396786,3,Fail,baixo,26,0.0513086830078936
BBB_2013J_2400851,2,Pass,medio,3,0.548784515788083
BBB_2013J_240993,1,Pass,medio,1,0.4150532707068392
BBB_2013J_2411595,1,Pass,medio,4,0.3001552061542614
BBB_2013J_241338,3,Fail,baixo,23,0.1682592438720399
BBB_2013J_2415414,1,Distinction,medio,4,0.3808014911463186
BBB_2013J_2416774,1,Pass,baixo,9,0.284330180042722
BBB_2013J_2420909,2,Pass,baixo,18,0.5335753176043556
BBB_2013J_242149,3,Fail,baixo,26,0.2437304075235109
BBB_2013J_2421929,3,Fail,baixo,22,0.1026537422532973
BBB_2013J_2425156,1,Pass,baixo,9,0.4309601664684899
BBB_2013J_243851,1,Pass,medio,0,0.4071069780070594
BBB_2013J_243992,1,Pass,baixo,11,0.3257799671592775
BBB_2013J_2444641,1,Fail,baixo,8,0.3783344176968119
BBB_2013J_2451269,1,Pass,medio,1,0.4236172512034581
BBB_2013J_2452289,2,Pass,medio,3,0.5364875701684041
BBB_2013J_2453657,3,Fail,baixo,18,0.1819515774027879
BBB_2013J_2455066,2,Pass,alto,4,0.5312635261866974
BBB_2013J_2455578,2,Pass,medio,4,0.4662349676225717
BBB_2013J_245987,1,Pass,baixo,22,0.3561576354679803
BBB_2013J_2463213,1,Pass,alto,0,0.4417467904103527
BBB_2013J_2463950,1,Pass,baixo,12,0.4176245210727969
BBB_2013J_2464683,1,Pass,alto,2,0.4169296930482128
BBB_2013J_2468280,1,Pass,baixo,21,0.3863408101774355
BBB_2013J_2468706,1,Distinction,medio,3,0.357098477788133
BBB_2013J_2473780,1,Distinction,medio,2,0.3798530243075184
BBB_2013J_247902,1,Pass,baixo,6,0.34128078817734
BBB_2013J_248653,1,Distinction,medio,5,0.3707816314926921
BBB_2013J_248716,1,Pass,medio,1,0.4875493550934456
BBB_2013J_2510414,1,Fail,baixo,20,0.3634786380394708
BBB_2013J_2512392,2,Pass,alto,8,0.7779011548090125
BBB_2013J_2514379,1,Fail,baixo,15,0.4522546419098143
BBB_2013J_251815,2,Fail,baixo,26,0.6247947454844006
BBB_2013J_252257,1,Pass,baixo,9,0.4123456790123457
BBB_2013J_2528352,3,Fail,baixo,21,0.1773399014778325
BBB_2013J_2529306,1,Fail,baixo,14,0.3717189912506433
BBB_2013J_2532647,2,Fail,baixo,11,0.4810557684120902
BBB_2013J_253577,1,Pass,alto,2,0.4311365782689706
BBB_2013J_2539858,1,Distinction,alto,1,0.3117694946793045
BBB_2013J_2540724,1,Distinction,medio,1,0.3686735844148336
BBB_2013J_2544448,3,Fail,baixo,16,0.2134727257398196
BBB_2013J_2550290,3,Fail,baixo,23,0.1355832721936903
BBB_2013J_2553890,1,Pass,medio,2,0.4051278393895088
BBB_2013J_2564744,1,Pass,baixo,22,0.444527736131934
BBB_2013J_2567158,0,Pass,medio,0,0.5162362764805938
BBB_2013J_256998,3,Pass,baixo,19,0.2439968134744509
BBB_2013J_2573353,3,Fail,baixo,19,0.1378412356321839
BBB_2013J_2575994,1,Fail,baixo,20,0.4853287641893338
BBB_2013J_2578802,1,Pass,medio,5,0.4363776578164591
BBB_2013J_2579673,1,Fail,baixo,24,0.3524904214559387
BBB_2013J_258035,1,Distinction,alto,1,0.3722219261312156
BBB_2013J_2583791,2,Fail,baixo,16,0.4969872958257713
BBB_2013J_2584834,1,Pass,baixo,10,0.3413195999402896
BBB_2013J_2585937,1,Pass,baixo,14,0.2929471819981248
BBB_2013J_2587329,1,Pass,medio,5,0.3582085220016254
BBB_2013J_2588742,1,Pass,baixo,5,0.4182908545727136
BBB_2013J_2591421,2,Pass,baixo,8,0.6458281650541636
BBB_2013J_260179,1,Pass,baixo,18,0.4223046704495853
BBB_2013J_2607641,1,Pass,baixo,7,0.3455520139090118
BBB_2013J_261332,3,Fail,baixo,21,0.1274019478810213
BBB_2013J_261466,1,Pass,alto,1,0.4476441168728613
BBB_2013J_2617839,1,Pass,baixo,12,0.3257520176082171
BBB_2013J_2619107,1,Distinction,baixo,11,0.4273896306003768
BBB_2013J_2625315,3,Fail,alto,20,0.0989697458962826
BBB_2013J_262639,1,Pass,baixo,9,0.2686542714391023
BBB_2013J_2638377,1,Pass,medio,4,0.3700667148943011
BBB_2013J_2638818,1,Distinction,medio,1,0.4670650958809872
BBB_2013J_264152,1,Pass,alto,0,0.3366946663654473
BBB_2013J_2642717,1,Pass,alto,1,0.2461654418692292
BBB_2013J_264744,1,Pass,baixo,15,0.3419976941620374
BBB_2013J_265170,3,Fail,baixo,22,0.0490055801974531
BBB_2013J_2662716,3,Fail,baixo,20,0.0403471733520994
BBB_2013J_266331,1,Distinction,medio,4,0.3445019699781836
BBB_2013J_266564,0,Pass,baixo,11,0.6008755087934874
BBB_2013J_2680344,1,Pass,alto,2,0.4747675585600939
BBB_2013J_2680885,1,Distinction,baixo,18,0.3323304790557741
BBB_2013J_268589,1,Pass,alto,1,0.2480355982691199
BBB_2013J_269082,2,Distinction,alto,1,0.5033710396318406
BBB_2013J_2691100,1,Pass,medio,4,0.3891163793103449
BBB_2013J_2691566,2,Fail,baixo,18,0.530764029749831
BBB_2013J_269204,1,Pass,alto,2,0.4606349897997584
BBB_2013J_270646,1,Pass,baixo,17,0.4908045977011495
BBB_2013J_272172,3,Fail,baixo,23,0.0750926189797663
BBB_2013J_274247,2,Fail,baixo,18,0.5283373164902696
BBB_2013J_274971,1,Pass,baixo,14,0.4481527093596059
BBB_2013J_277537,3,Fail,baixo,26,0.0428141633881046
BBB_2013J_27759,1,Fail,baixo,7,0.346711889956661
BBB_2013J_277812,1,Distinction,medio,1,0.4281744104473585
BBB_2013J_278272,1,Fail,baixo,12,0.2589435619269017
BBB_2013J_278794,1,Pass,baixo,5,0.3608449325033224
BBB_2013J_280140,3,Fail,baixo,27,0.0863680309378021
BBB_2013J_280151,3,Fail,baixo,26,0.1028097062579821
BBB_2013J_284906,1,Pass,baixo,5,0.4677698839022701
BBB_2013J_285050,1,Fail,baixo,8,0.3143740629685157
BBB_2013J_286402,1,Distinction,medio,0,0.3657047609125951
BBB_2013J_286690,3,Fail,baixo,20,0.2200766283524904
BBB_2013J_287107,2,Distinction,alto,0,0.5476195610762473
BBB_2013J_287309,1,Pass,baixo,4,0.3707467458323817
BBB_2013J_287679,1,Pass,medio,6,0.343707496599728
BBB_2013J_289965,3,Fail,baixo,24,0.1037863421230561
BBB_2013J_290089,1,Distinction,medio,0,0.4495849297573435
BBB_2013J_291544,1,Distinction,baixo,7,0.4220478894678297
BBB_2013J_292537,2,Pass,baixo,11,0.5205707491082046
BBB_2013J_293712,0,Distinction,baixo,10,0.4177601464754349
BBB_2013J_293754,1,Distinction,medio,6,0.3671037380469429
BBB_2013J_293760,1,Pass,baixo,19,0.3821656050955414
BBB_2013J_30091,1,Pass,medio,7,0.4019719997820994
BBB_2013J_301583,3,Fail,baixo,25,0.0884603291059637
BBB_2013J_301987,1,Pass,medio,3,0.4057106167617177
BBB_2013J_303617,3,Fail,baixo,22,0.2252110459293174
BBB_2013J_305935,2,Fail,baixo,25,0.6063760572543917
BBB_2013J_306964,1,Pass,baixo,5,0.3838852850802321
BBB_2013J_310933,1,Pass,baixo,10,0.4309104440585462
BBB_2013J_315105,1,Distinction,medio,3,0.4721521997621878
BBB_2013J_316076,2,Pass,alto,0,0.6090060589860109
BBB_2013J_31849,1,Pass,medio,2,0.3889327600830628
BBB_2013J_318848,1,Pass,baixo,3,0.3456560008284146
BBB_2013J_319618,1,Pass,baixo,12,0.4012093479326686
BBB_2013J_320051,2,Pass,baixo,25,0.54354178842782
BBB_2013J_320757,1,Pass,medio,4,0.373376781284957
BBB_2013J_323090,1,Pass,baixo,12,0.3520408163265305
BBB_2013J_323606,1,Pass,medio,3,0.4118773946360152
BBB_2013J_325887,1,Pass,medio,2,0.3659487108110929
BBB_2013J_329030,2,Fail,baixo,18,0.645759797266721
BBB_2013J_329192,1,Distinction,medio,1,0.4103715584068431
BBB_2013J_335136,3,Fail,medio,13,0.1710855683269476
BBB_2013J_336478,0,Pass,medio,4,0.5324486633087949
BBB_2013J_336646,3,Fail,baixo,25,0.0880636604774535
BBB_2013J_337151,1,Pass,medio,5,0.3668135856883588
BBB_2013J_338741,1,Pass,baixo,12,0.3585537328423167
BBB_2013J_339494,1,Pass,baixo,10,0.3293780361551325
BBB_2013J_339608,1,Pass,baixo,20,0.404943545926152
BBB_2013J_340911,1,Pass,baixo,16,0.4952208106473079
BBB_2013J_340965,1,Pass,baixo,10,0.2790825543947843
BBB_2013J_342685,2,Pass,medio,8,0.5187699500966596
BBB_2013J_344568,1,Pass,baixo,5,0.3822413793103448
BBB_2013J_345128,1,Fail,medio,8,0.3524637879669897
BBB_2013J_349554,1,Pass,medio,5,0.3910731550112793
BBB_2013J_352112,2,Pass,baixo,9,0.4499101160320313
BBB_2013J_352688,1,Pass,baixo,3,0.3735079575596817
BBB_2013J_354779,1,Pass,baixo,15,0.2952978056426332
BBB_2013J_364073,1,Distinction,baixo,5,0.4667302027378271
BBB_2013J_364666,3,Fail,baixo,26,0.1964472309299895
BBB_2013J_364871,1,Pass,medio,2,0.4085037127453972
BBB_2013J_365169,1,Pass,medio,4,0.2625469443496073
BBB_2013J_365631,1,Pass,medio,1,0.4105981233089633
BBB_2013J_366524,1,Pass,baixo,3,0.4618141275782432
BBB_2013J_367433,1,Pass,baixo,18,0.300840745704886
BBB_2013J_368077,1,Pass,medio,3,0.318811474474543
BBB_2013J_369986,1,Pass,baixo,15,0.4478795085216013
BBB_2013J_370859,1,Pass,medio,4,0.4234576589256392
BBB_2013J_371530,1,Distinction,baixo,21,0.40494555353902
BBB_2013J_372658,1,Pass,baixo,4,0.4183035064746108
BBB_2013J_373174,3,Fail,baixo,24,0.1009224687019547
BBB_2013J_373269,1,Fail,medio,13,0.2618895013459812
BBB_2013J_373807,3,Fail,alto,17,0.1396948990942317
BBB_2013J_373848,2,Pass,baixo,5,0.5085066162570888
BBB_2013J_374038,1,Fail,baixo,7,0.428138983943143
BBB_2013J_375960,1,Pass,baixo,19,0.4471982758620689
BBB_2013J_37622,1,Pass,baixo,12,0.4394420767144518
BBB_2013J_379210,3,Fail,baixo,17,0.1905211777672807
BBB_2013J_380205,3,Fail,baixo,22,0.1462068965517241
BBB_2013J_380240,1,Fail,medio,9,0.2441498045812101
BBB_2013J_381541,1,Pass,medio,1,0.3458774894189441
BBB_2013J_381669,1,Pass,baixo,9,0.296888141295206
BBB_2013J_38234,1,Fail,baixo,26,0.3468093539437178
BBB_2013J_382575,1,Fail,medio,12,0.269751872907922
BBB_2013J_382920,1,Pass,medio,3,0.417093962312524
BBB_2013J_382979,1,Distinction,alto,1,0.418366085774317
BBB_2013J_383303,3,Fail,baixo,17,0.2729970326409496
BBB_2013J_383571,1,Distinction,baixo,4,0.3928717459452092
BBB_2013J_385040,3,Fail,baixo,26,0.0660919540229885
BBB_2013J_385820,2,Pass,medio,2,0.6071226681741095
BBB_2013J_386889,1,Pass,baixo,15,0.4642524297696711
BBB_2013J_387700,1,Fail,baixo,13,0.3645506792058515
BBB_2013J_388052,1,Pass,baixo,23,0.2902298850574712
BBB_2013J_388432,1,Fail,baixo,9,0.2598000673930136
BBB_2013J_388549,3,Fail,baixo,25,0.0453598704003702
BBB_2013J_388975,1,Fail,baixo,7,0.3087027914614121
BBB_2013J_389101,1,Distinction,medio,2,0.4355808616332104
BBB_2013J_389471,1,Fail,baixo,13,0.3028803245436106
BBB_2013J_390958,2,Pass,baixo,8,0.548768472906404
BBB_2013J_392060,1,Distinction,medio,4,0.3392488984112867
BBB_2013J_392281,1,Fail,baixo,10,0.2633943614511963
BBB_2013J_393327,1,Pass,medio,3,0.415987460815047
BBB_2013J_395073,1,Fail,baixo,18,0.3324013668841255
BBB_2013J_396114,1,Distinction,medio,1,0.2386236687271914
BBB_2013J_398067,1,Distinction,baixo,4,0.4165467175668064
BBB_2013J_398525,1,Distinction,baixo,10,0.4421044511301396
BBB_2013J_398891,1,Pass,baixo,12,0.3511126210293868
BBB_2013J_398956,2,Fail,baixo,21,0.4345658496053178
BBB_2013J_402993,3,Pass,medio,7,0.1874270557029178
BBB_2013J_404269,1,Pass,medio,8,0.3191326774285988
BBB_2013J_404671,1,Distinction,medio,4,0.4047021943573667
BBB_2013J_404708,2,Pass,alto,3,0.5866584166694537
BBB_2013J_405945,1,Pass,alto,4,0.493323926272158
BBB_2013J_408975,3,Pass,baixo,20,0.3029353092049016
BBB_2013J_409160,3,Fail,baixo,24,0.0480990274093722
BBB_2013J_409930,1,Pass,baixo,12,0.2845853858784893
BBB_2013J_409945,2,Pass,baixo,13,0.5346454131424854
BBB_2013J_410052,2,Pass,baixo,14,0.5681591275631672
BBB_2013J_410281,3,Fail,medio,11,0.2300652585241534
BBB_2013J_410357,1,Distinction,alto,0,0.434969916201625
BBB_2013J_410537,1,Pass,baixo,7,0.4671353643566565
BBB_2013J_410842,1,Pass,baixo,6,0.4701503873613854
BBB_2013J_411642,1,Pass,baixo,8,0.3572089794029159
BBB_2013J_414028,1,Distinction,alto,2,0.4019621175327829
BBB_2013J_414350,1,Distinction,alto,1,0.3019948833048201
BBB_2013J_414495,1,Distinction,medio,0,0.4423263720252549
BBB_2013J_415216,1,Pass,baixo,11,0.4628041309294591
BBB_2013J_415546,3,Fail,baixo,19,0.1655172413793103
BBB_2013J_417657,3,Fail,baixo,19,0.1851413349119431
BBB_2013J_419375,2,Pass,alto,0,0.5497217350475744
BBB_2013J_420163,1,Pass,medio,4,0.3604386918288706
BBB_2013J_420724,2,Fail,baixo,20,0.5845210727969349
BBB_2013J_421018,2,Pass,baixo,19,0.5693080612011876
BBB_2013J_422479,1,Pass,baixo,6,0.4057848125117768
BBB_2013J_423399,1,Pass,baixo,10,0.4346033980094501
BBB_2013J_424539,1,Pass,baixo,15,0.3194534808067664
BBB_2013J_424637,2,Fail,baixo,21,0.498704405022922
BBB_2013J_426458,1,Pass,baixo,8,0.3071264367816091
BBB_2013J_427921,1,Pass,alto,4,0.2381946801012816
BBB_2013J_428323,1,Pass,medio,0,0.4625987787356321
BBB_2013J_428653,1,Pass,baixo,7,0.3684100199140551
BBB_2013J_429610,2,Distinction,alto,0,0.5010897852960313
BBB_2013J_430392,2,Pass,baixo,15,0.4764970455948495
BBB_2013J_430708,1,Pass,baixo,4,0.4176874601713518
BBB_2013J_432144,1,Pass,medio,0,0.3664638269100745
BBB_2013J_432237,1,Pass,baixo,21,0.4417871709306637
BBB_2013J_433280,2,Pass,baixo,13,0.4672520002832259
BBB_2013J_433864,1,Pass,medio,2,0.3759777829206203
BBB_2013J_434397,1,Pass,baixo,11,0.2842196496006934
BBB_2013J_434585,1,Pass,medio,5,0.4225390607206306
BBB_2013J_438068,1,Distinction,baixo,9,0.3332734674329501
BBB_2013J_438551,1,Pass,baixo,3,0.3409333584573832
BBB_2013J_439182,2,Pass,medio,5,0.5358775668345602
BBB_2013J_440225,2,Pass,baixo,20,0.4382411968618864
BBB_2013J_440563,1,Pass,alto,0,0.4721587242301245
BBB_2013J_440593,1,Pass,baixo,26,0.5409060175794456
BBB_2013J_440765,3,Fail,baixo,22,0.1165099268547544
BBB_2013J_442910,1,Pass,medio,5,0.4065745741587038
BBB_2013J_444821,1,Pass,baixo,10,0.3242364532019705
BBB_2013J_445760,1,Pass,baixo,6,0.4548275862068966
BBB_2013J_446345,2,Fail,baixo,20,0.4860307072741001
BBB_2013J_446873,3,Fail,baixo,26,0.0551724137931034
BBB_2013J_447086,2,Pass,baixo,21,0.48712967459932
BBB_2013J_447516,1,Pass,baixo,12,0.4255753672138874
BBB_2013J_464525,1,Pass,medio,1,0.3818901929435703
BBB_2013J_466202,1,Pass,baixo,9,0.4083712860550856
BBB_2013J_466477,1,Pass,baixo,12,0.3118440779610195
BBB_2013J_466800,2,Pass,baixo,16,0.6930138826690551
BBB_2013J_466854,3,Fail,baixo,20,0.13489530629719
BBB_2013J_468187,3,Fail,baixo,25,0.0701278574196048
BBB_2013J_469878,1,Pass,medio,0,0.4792855370875712
BBB_2013J_470869,1,Pass,medio,12,0.2976059740830222
BBB_2013J_471196,1,Pass,baixo,5,0.4199845214549831
BBB_2013J_471711,2,Pass,baixo,12,0.4403417760146476
BBB_2013J_472262,1,Fail,baixo,14,0.3537798408488063
BBB_2013J_472327,1,Pass,baixo,14,0.403076923076923
BBB_2013J_474071,1,Fail,baixo,14,0.3031648559282002
BBB_2013J_475241,3,Fail,baixo,25,0.0752733389402859
BBB_2013J_475594,3,Fail,baixo,20,0.0911970357975258
BBB_2013J_476278,1,Pass,alto,1,0.4551724137931034
BBB_2013J_476816,3,Fail,baixo,19,0.1659394792399718
BBB_2013J_477825,1,Pass,baixo,11,0.3921023359288098
BBB_2013J_478069,2,Pass,baixo,15,0.4363668681123355
BBB_2013J_478967,0,Fail,baixo,6,0.632140036851803
BBB_2013J_479020,1,Pass,alto,0,0.3851482153660012
BBB_2013J_479170,1,Pass,medio,1,0.389750079088896
BBB_2013J_479305,1,Pass,medio,4,0.4557377049180328
BBB_2013J_479853,1,Distinction,alto,0,0.4020658589624107
BBB_2013J_48040,1,Pass,alto,0,0.4404256556376111
BBB_2013J_480888,1,Distinction,medio,7,0.4049708295783332
BBB_2013J_482356,1,Pass,baixo,5,0.4171680117388114
BBB_2013J_482680,1,Pass,baixo,9,0.3769856644711352
BBB_2013J_482810,1,Pass,baixo,18,0.3276847290640394
BBB_2013J_483646,1,Pass,baixo,14,0.3582731180828684
BBB_2013J_483876,1,Pass,baixo,10,0.3819558474730888
BBB_2013J_484135,2,Pass,baixo,18,0.6237027117509206
BBB_2013J_484301,2,Pass,medio,5,0.5311153017241379
BBB_2013J_484412,1,Pass,alto,3,0.2722427713478901
BBB_2013J_485006,1,Pass,medio,0,0.426466609785029
BBB_2013J_48503,1,Pass,baixo,12,0.2849364791288566
BBB_2013J_485534,1,Distinction,medio,3,0.4163034761688923
BBB_2013J_485762,1,Pass,baixo,5,0.4555780933062881
BBB_2013J_485772,1,Fail,medio,1,0.3525017906477027
BBB_2013J_486004,1,Pass,baixo,13,0.3439655172413793
BBB_2013J_486457,0,Distinction,baixo,12,0.5397527651268705
BBB_2013J_487214,1,Fail,baixo,13,0.2691646302832835
BBB_2013J_487371,1,Pass,baixo,5,0.3193699446573009
BBB_2013J_487681,1,Pass,medio,4,0.3460896032070079
BBB_2013J_488195,1,Pass,baixo,10,0.3214953271028037
BBB_2013J_488427,2,Pass,medio,3,0.6321580782642386
BBB_2013J_489320,1,Pass,baixo,20,0.3079288381287063
BBB_2013J_489889,1,Pass,baixo,17,0.5065896371186135
BBB_2013J_490500,3,Fail,baixo,26,0.0359820089955022
BBB_2013J_490677,1,Pass,medio,5,0.3943936510883186
BBB_2013J_490894,1,Fail,medio,12,0.3135007193576832
BBB_2013J_491097,1,Fail,baixo,23,0.2734839476813317
BBB_2013J_491279,2,Pass,alto,2,0.571735443753533
BBB_2013J_491907,3,Fail,baixo,24,0.1055381400208986
BBB_2013J_491966,0,Pass,baixo,19,0.748375812093953
BBB_2013J_492153,1,Pass,medio,2,0.3739715781600597
BBB_2013J_492286,1,Pass,baixo,6,0.4639855470897808
BBB_2013J_492726,1,Pass,baixo,6,0.4180580762250454
BBB_2013J_493453,1,Pass,baixo,19,0.4071799716580066
BBB_2013J_493465,1,Pass,baixo,6,0.415592203898051
BBB_2013J_493999,3,Fail,baixo,24,0.0344827586206896
BBB_2013J_494214,1,Distinction,baixo,6,0.3172166161084629
BBB_2013J_494471,1,Fail,medio,4,0.2933156498673739
BBB_2013J_494789,1,Distinction,medio,2,0.3712279873750037
BBB_2013J_494960,1,Pass,medio,7,0.3193507994606049
BBB_2013J_495035,1,Pass,baixo,17,0.4448275862068965
BBB_2013J_495449,1,Pass,medio,0,0.4188577586206897
BBB_2013J_495509,1,Pass,baixo,19,0.500457735733903
BBB_2013J_495625,2,Pass,baixo,4,0.4834985940506142
BBB_2013J_495879,2,Pass,alto,2,0.5392953579411119
BBB_2013J_495913,2,Pass,baixo,16,0.553710055966781
BBB_2013J_496091,3,Fail,baixo,25,0.0333166749958354
BBB_2013J_496334,1,Fail,baixo,12,0.4721404541631623
BBB_2013J_496442,1,Pass,baixo,12,0.384591488039764
BBB_2013J_496764,1,Distinction,medio,3,0.4216222439698348
BBB_2013J_497130,2,Pass,alto,0,0.5128556548434845
BBB_2013J_497632,2,Pass,baixo,9,0.6079892152689087
BBB_2013J_498543,2,Pass,baixo,22,0.5239644328779006
BBB_2013J_498635,1,Pass,baixo,5,0.4752466286541768
BBB_2013J_498755,1,Pass,baixo,9,0.319376026272578
BBB_2013J_500016,1,Pass,baixo,11,0.4341851916681252
BBB_2013J_500135,1,Fail,baixo,1,0.3411174159755565
BBB_2013J_500552,0,Pass,medio,5,0.6253719586907055
BBB_2013J_500668,1,Pass,medio,4,0.2527406816822802
BBB_2013J_501053,1,Fail,baixo,24,0.3875260356398981
BBB_2013J_501208,2,Pass,baixo,18,0.6138950229318838
BBB_2013J_501637,1,Pass,medio,0,0.4778752908115081
BBB_2013J_503322,1,Pass,medio,2,0.4256148580121703
BBB_2013J_503516,1,Fail,baixo,8,0.4100280882089285
BBB_2013J_503804,1,Pass,medio,3,0.2941916615656669
BBB_2013J_503878,1,Fail,baixo,19,0.3414103758931345
BBB_2013J_504013,2,Pass,baixo,23,0.4908722109533469
BBB_2013J_504022,2,Pass,baixo,25,0.5155385270327798
BBB_2013J_504466,1,Pass,medio,4,0.3477483761279916
BBB_2013J_504635,2,Pass,baixo,19,0.5098522167487683
BBB_2013J_505413,2,Pass,baixo,20,0.6194827586206897
BBB_2013J_506185,1,Fail,medio,6,0.4695071818929245
BBB_2013J_506248,3,Fail,baixo,21,0.1129642893686687
BBB_2013J_506804,1,Pass,medio,1,0.4736824671237869
BBB_2013J_506980,3,Fail,baixo,26,0.0344827586206896
BBB_2013J_507016,1,Pass,baixo,3,0.4397934722478334
BBB_2013J_507279,3,Fail,baixo,25,0.2603258810155362
BBB_2013J_507387,3,Fail,baixo,23,0.1240763546798029
BBB_2013J_508028,2,Pass,medio,2,0.5777028778843661
BBB_2013J_508079,1,Pass,medio,7,0.3317565044192705
BBB_2013J_508422,3,Fail,baixo,27,0.0945812807881773
BBB_2013J_509036,3,Fail,baixo,19,0.143831126261964
BBB_2013J_509236,1,Fail,baixo,18,0.3137181409295352
BBB_2013J_509258,3,Fail,baixo,24,0.1822660098522167
BBB_2013J_509390,1,Fail,baixo,27,0.4650512581547064
BBB_2013J_509607,1,Distinction,alto,0,0.3184392870371207
BBB_2013J_509913,1,Fail,baixo,9,0.3263194933145671
BBB_2013J_510149,2,Fail,alto,2,0.5960525253922688
BBB_2013J_510776,3,Fail,baixo,23,0.2005810281672351
BBB_2013J_511678,1,Pass,alto,0,0.3661374409585209
BBB_2013J_512417,1,Pass,medio,0,0.4004597701149426
BBB_2013J_512581,3,Fail,alto,8,0.2056045148157628
