aluno,vol_w00,vol_w01,vol_w02,vol_w03,vol_w04,vol_w05,vol_w06,vol_w07,vol_w08,vol_w09,vol_w10,vol_w11,vol_w12,vol_w13,vol_w14,vol_w15,vol_w16,vol_w17,vol_w18,vol_w19,vol_w20,vol_w21,vol_w22,vol_w23,vol_w24,vol_w25,vol_w26,vol_w27,vol_w28,vol_w29
BBB_2013B_1721462,53,55,87,22,10,59,24,16,0,14,9,0,0,20,26,14,7,39,27,0,0,25,3,0,0,0,14,62,0,0
BBB_2013B_1728437,4,66,52,51,1,8,57,0,6,0,0,21,0,2,0,128,11,0,0,35,34,0,0,35,0,0,1,0,3,0
BBB_2013B_173316,40,0,201,156,177,193,362,238,70,12,29,54,6,21,3,52,0,1,0,5,0,34,33,7,0,0,0,0,2,8
BBB_2013B_173335,3,32,51,7,11,39,68,20,6,0,14,29,2,20,17,16,1,5,16,26,1,2,1,3,2,0,11,13,1,8
BBB_2013B_1747892,239,119,164,132,73,51,44,70,45,82,53,92,89,53,63,49,28,66,83,40,108,53,17,52,18,7,83,40,18,7
BBB_2013B_1753965,288,96,114,27,155,214,251,43,32,207,191,49,9,15,51,72,84,113,86,186,162,53,41,156,235,43,50,120,143,49
BBB_2013B_1770733,58,102,22,21,3,92,1,1,1,3,93,5,41,0,5,64,0,16,16,32,0,35,11,31,0,0,10,27,17,4
BBB_2013B_1776925,0,0,29,12,1,0,27,0,0,0,10,13,8,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBB_2013B_1789199,7,32,18,39,5,47,37,0,84,15,25,100,19,0,3,19,0,0,28,74,3,39,114,36,20,272,25,156,36,1
BBB_2013B_1797614,45,22,0,2,2,35,54,19,8,18,33,31,17,34,17,14,32,21,54,30,8,50,8,16,23,21,8,2,17,0
BBB_2013B_182824,8,24,0,0,0,55,2,0,0,1,14,0,0,0,0,17,2,0,0,45,0,0,23,0,0,0,1,0,0,0
BBB_2013B_183806,21,79,29,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBB_2013B_1847146,5,92,86,68,56,64,84,36,27,6,9,80,11,6,0,33,8,11,4,58,26,27,45,0,7,4,51,13,37,16
BBB_2013B_185349,157,130,185,46,406,196,405,183,112,350,243,249,208,305,99,111,22,42,174,160,88,71,70,140,162,86,43,9,60,50
BBB_2013B_186670,14,33,12,0,0,6,29,3,5,0,0,3,2,0,0,21,0,0,0,0,0,0,0,27,0,0,0,1,1,0
BBB_2013B_186988,44,22,3,63,22,0,87,0,0,0,5,0,39,0,0,39,4,0,0,19,0,0,0,21,0,0,0,0,0,0
BBB_2013B_187793,1,76,90,222,54,60,287,59,27,64,94,138,130,123,34,230,33,75,84,93,132,56,47,84,86,78,69,49,161,57
BBB_2013B_188152,57,104,88,12,72,66,49,22,61,93,64,26,23,37,40,57,40,67,17,30,20,22,46,21,46,42,16,30,16,3
BBB_2013B_1903527,177,127,168,107,91,27,155,39,29,29,57,18,42,21,5,41,22,28,0,48,93,33,0,65,37,5,62,38,32,9
BBB_2013B_1912438,0,105,64,5,11,122,21,5,10,13,120,70,4,0,67,59,61,0,30,102,109,11,23,128,15,0,105,53,155,9
BBB_2013B_1923618,135,162,162,168,503,173,224,232,171,132,212,140,53,49,103,198,141,198,255,113,101,136,139,43,129,314,256,53,217,40
BBB_2013B_192424,74,163,111,56,29,4,37,17,16,0,51,14,21,54,1,3,1,20,20,10,37,0,7,0,0,21,0,58,3,1
BBB_2013B_1930367,170,0,35,49,2,28,19,0,7,0,0,74,26,0,23,18,0,0,51,25,1,0,0,0,4,0,0,0,0,0
BBB_2013B_1937864,0,8,0,0,0,0,20,0,0,0,0,16,0,0,15,0,0,1,0,22,0,0,16,0,0,0,0,0,0,0
BBB_2013B_193822,131,194,155,132,160,92,96,49,10,0,43,15,246,64,68,83,54,32,0,30,0,41,68,26,8,1,105,186,11,0
BBB_2013B_1971393,0,24,60,40,13,47,4,82,77,59,54,92,0,17,57,54,32,23,52,47,105,38,25,36,0,8,31,4,8,16
BBB_2013B_197595,34,68,15,67,19,96,24,15,43,24,92,44,32,29,31,35,59,89,12,25,9,17,21,106,14,5,0,23,1,10
BBB_2013B_198956,64,246,183,300,369,231,295,394,251,167,135,49,174,16,9,36,7,43,18,37,78,88,0,4,0,3,9,20,0,0
BBB_2013B_199520,55,79,82,35,88,45,52,0,23,55,76,43,51,20,64,58,82,110,0,0,30,11,4,79,26,56,32,16,49,0
BBB_2013B_1997796,27,31,3,27,9,17,16,52,10,5,27,4,1,2,0,23,7,1,16,49,5,22,32,13,6,0,0,0,24,30
BBB_2013B_200905,112,43,176,11,67,124,130,153,141,152,46,99,50,47,17,161,43,112,175,107,43,58,40,64,35,46,47,0,3,0
BBB_2013B_2023366,54,104,69,63,71,32,97,17,52,85,34,42,38,81,32,75,68,45,10,49,11,13,45,37,18,33,115,19,28,0
BBB_2013B_203108,0,46,20,11,0,7,25,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBB_2013B_203481,76,40,99,12,164,179,129,32,12,18,21,25,37,23,8,0,24,24,7,53,0,22,20,0,30,22,0,0,25,0
BBB_2013B_2035022,0,0,0,0,0,20,0,0,0,2,14,0,16,0,0,7,0,0,14,0,0,13,0,10,0,0,0,9,7,0
BBB_2013B_204746,71,25,11,22,5,29,7,6,9,1,3,30,4,0,5,21,3,1,0,16,0,24,4,12,1,0,11,2,6,0
BBB_2013B_2092834,88,146,133,489,832,427,666,478,58,219,507,260,334,600,0,0,0,0,146,16,0,0,0,0,0,0,0,0,0,0
BBB_2013B_2097916,226,115,216,209,269,233,157,117,137,193,111,209,209,178,91,168,224,101,94,102,139,143,91,198,283,277,176,158,426,103
BBB_2013B_2132811,39,213,50,76,11,34,84,2,34,43,24,16,28,19,29,47,36,73,2,0,12,41,0,34,1,0,15,26,45,0
BBB_2013B_2173572,57,33,48,34,11,37,66,8,0,18,41,20,1,13,0,0,0,1,4,37,5,0,0,16,0,0,0,0,28,10
BBB_2013B_2205383,97,66,205,442,111,94,184,273,35,110,18,163,197,173,31,185,116,206,26,56,90,114,63,130,137,99,40,5,13,0
BBB_2013B_2210318,8,0,20,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,3,25,11,3,4,13,0,0,0,0,0,0
BBB_2013B_2231614,89,53,44,93,36,135,74,54,67,62,24,65,87,50,24,32,15,54,60,20,0,23,15,23,30,65,43,40,29,20
BBB_2013B_2236738,81,19,28,66,77,0,79,120,76,75,65,15,71,27,74,15,42,11,18,10,17,9,9,1,12,0,17,14,1,0
BBB_2013B_2243551,2,0,4,0,0,1,16,0,1,0,0,0,0,3,0,21,0,0,0,19,0,1,1,50,0,0,0,0,0,0
BBB_2013B_2244724,12,12,22,52,9,13,22,12,3,0,21,2,1,1,0,33,0,1,42,1,0,0,0,17,0,0,0,7,0,0
BBB_2013B_2249372,44,238,199,137,93,154,39,103,282,65,220,70,100,66,92,81,63,23,47,193,145,62,57,462,269,83,33,234,358,101
BBB_2013B_2254619,155,78,11,24,64,49,35,26,24,58,38,22,45,22,27,1,35,157,61,15,94,73,91,80,100,16,12,66,80,31
BBB_2013B_226374,1,23,55,14,5,76,11,9,15,0,6,24,15,0,2,24,1,0,0,26,3,2,0,36,5,5,0,0,8,0
BBB_2013B_226827,91,117,43,28,86,73,39,19,29,54,87,11,20,28,62,40,37,29,46,42,21,31,33,37,54,10,23,46,160,20
BBB_2013B_2269480,35,78,18,1,20,54,9,4,0,15,0,40,1,2,3,25,1,0,0,62,0,1,21,2,0,2,0,16,14,2
BBB_2013B_2280038,0,0,34,0,0,0,0,0,0,0,0,14,19,0,0,0,0,0,0,0,0,7,0,1,3,0,0,0,0,0
BBB_2013B_2288607,157,135,82,86,83,73,33,35,44,64,59,36,48,12,46,5,18,42,11,36,24,8,84,17,11,5,0,44,22,0
BBB_2013B_2290090,38,93,37,15,28,69,14,37,0,16,38,5,6,7,18,3,2,3,3,48,0,4,0,23,0,1,0,0,6,11
BBB_2013B_2291598,104,87,65,278,92,50,34,42,4,35,183,78,23,24,87,71,15,78,27,47,1,39,11,46,0,20,141,81,27,23
BBB_2013B_229240,113,33,3,3,43,24,1,13,11,20,0,2,6,4,0,14,1,6,15,34,0,1,0,14,0,6,5,26,7,0
BBB_2013B_2293443,199,190,237,132,63,111,79,39,96,72,108,33,28,30,64,96,59,37,69,49,33,36,42,61,45,39,40,81,58,1
BBB_2013B_229426,33,8,12,0,0,3,57,13,19,0,15,9,2,0,2,16,0,2,0,27,0,0,0,2,0,0,0,80,0,0
BBB_2013B_2296749,15,0,9,61,0,0,16,0,0,0,21,6,0,0,0,35,0,0,0,51,16,21,38,6,19,0,3,0,0,2
BBB_2013B_2303034,135,47,60,21,14,15,19,4,15,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBB_2013B_2308528,175,62,23,24,48,81,87,19,1,0,25,32,4,3,0,26,8,0,0,18,3,0,0,22,6,0,5,39,87,37
BBB_2013B_2322342,95,51,58,63,44,69,16,25,5,102,0,81,105,11,0,25,26,22,78,55,0,0,0,34,0,33,20,17,0,34
BBB_2013B_232695,28,0,14,4,116,28,25,8,22,39,19,1,0,14,51,6,48,53,79,103,18,49,135,32,61,35,42,116,12,1
BBB_2013B_2327072,1,30,9,4,16,17,0,4,7,0,13,0,0,39,0,4,6,63,0,0,44,8,2,22,36,39,0,26,75,5
BBB_2013B_2336550,0,81,48,13,10,54,32,0,1,5,3,11,0,0,0,29,0,0,0,73,0,0,24,0,1,4,8,67,0,1
BBB_2013B_235097,95,69,117,20,41,83,149,45,21,23,26,15,18,22,23,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBB_2013B_23629,23,5,11,0,8,0,23,35,10,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBB_2013B_237304,0,0,41,9,4,43,1,0,0,0,5,14,1,12,22,18,0,0,0,17,4,0,11,0,0,0,0,0,0,0
BBB_2013B_2376628,7,3,53,0,25,15,0,0,1,0,15,0,15,0,5,0,0,21,28,0,0,0,59,17,0,0,1,0,20,0
BBB_2013B_2377567,42,68,106,30,96,52,93,46,39,50,2,27,105,37,96,51,53,2,29,39,24,8,14,32,37,38,5,24,22,0
BBB_2013B_237913,95,197,203,78,59,29,86,31,10,59,56,118,64,21,32,44,2,6,1,0,0,0,0,0,0,0,0,0,3,0
BBB_2013B_2380539,95,55,126,47,64,69,41,65,16,26,45,8,28,19,1,13,1,1,19,83,4,22,56,11,0,19,0,20,6,0
BBB_2013B_2384819,13,8,21,8,8,44,0,0,8,7,9,28,0,7,19,17,1,0,10,13,24,0,44,0,1,7,0,28,5,0
BBB_2013B_2395222,72,0,86,8,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBB_2013B_2439201,31,64,65,9,0,81,43,0,7,9,48,66,17,0,0,24,30,0,27,37,41,21,0,34,0,0,21,24,24,16
BBB_2013B_2442685,0,0,0,8,0,0,0,0,0,16,0,0,0,0,0,25,0,0,0,32,0,0,0,0,0,0,0,0,0,0
BBB_2013B_2444088,170,110,97,39,50,98,43,35,23,55,42,75,23,51,94,6,22,66,52,46,39,38,21,21,20,84,22,42,109,7
BBB_2013B_2444703,7,28,32,33,33,39,1,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBB_2013B_2446144,55,116,12,52,0,52,22,4,16,55,17,0,0,0,9,39,0,0,24,72,1,26,0,0,0,0,0,0,0,0
BBB_2013B_245404,138,133,82,7,16,37,34,23,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,4,0
BBB_2013B_2458984,30,20,11,0,12,0,10,0,0,0,0,0,0,0,0,21,0,0,0,19,0,0,0,0,0,0,2,8,0,0
BBB_2013B_2464963,54,6,40,6,55,59,0,45,0,48,48,13,0,27,0,87,0,0,2,25,3,14,4,0,0,9,35,11,21,1
BBB_2013B_2470672,193,66,116,106,96,52,97,31,0,25,36,6,23,1,1,22,0,0,0,35,0,1,17,14,27,0,0,0,0,0
BBB_2013B_247267,67,3,77,38,18,29,14,1,15,13,2,24,23,17,0,21,0,54,0,0,8,0,0,51,0,0,0,0,41,0
BBB_2013B_2474493,0,39,32,10,23,16,0,9,0,0,15,0,0,0,0,0,0,9,22,12,0,0,0,0,0,0,25,22,11,4
BBB_2013B_2475780,63,17,1,2,20,13,0,7,0,0,15,2,1,0,14,0,0,0,0,39,0,0,0,14,0,9,0,0,3,1
BBB_2013B_2476649,0,81,77,1,53,54,26,7,33,51,6,0,5,1,0,13,3,1,4,26,13,1,11,24,0,1,0,6,12,0
BBB_2013B_248103,23,48,46,1,0,78,1,0,1,0,66,14,33,8,40,1,18,14,64,7,0,33,13,60,52,0,19,0,28,0
BBB_2013B_2481224,240,127,63,49,155,191,123,44,86,96,77,16,30,21,41,7,10,54,55,13,21,0,17,18,22,39,67,36,28,9
BBB_2013B_2481765,24,41,70,21,11,50,100,58,29,21,45,25,21,25,8,26,10,2,0,26,0,9,36,25,4,0,11,1,18,5
BBB_2013B_2483179,0,10,113,91,78,264,77,90,58,188,343,214,116,444,59,304,120,139,97,134,178,14,20,198,55,10,58,125,107,9
BBB_2013B_2483568,64,58,67,129,35,101,35,91,151,25,8,57,180,62,6,61,27,2,0,17,10,17,116,21,22,56,49,257,25,83
BBB_2013B_2487541,89,182,331,90,44,62,54,81,25,67,99,42,57,29,24,101,20,33,16,100,76,0,33,68,28,27,43,22,57,0
BBB_2013B_249534,80,0,30,0,20,29,7,0,12,17,6,19,25,0,24,3,3,5,2,67,2,4,0,20,73,11,79,70,41,0
BBB_2013B_2498299,28,13,19,17,2,45,42,8,14,20,32,15,54,8,59,70,116,90,55,144,91,21,92,44,92,52,116,112,154,6
BBB_2013B_25107,10,2,67,1,35,26,28,55,74,65,70,702,274,22,34,58,7,3,125,19,299,132,14,135,73,21,9,50,139,8
BBB_2013B_251351,31,18,23,20,28,24,28,40,21,22,34,67,18,9,25,0,22,17,1,30,13,15,5,16,0,0,0,0,55,14
BBB_2013B_2517864,35,3,29,31,14,2,29,0,8,2,16,23,6,1,1,53,4,0,3,49,0,21,23,30,0,0,0,31,14,6
BBB_2013B_2518653,77,16,64,52,54,17,10,11,8,10,46,30,9,10,0,25,6,7,3,24,18,17,38,28,1,0,9,11,48,15
BBB_2013B_2521745,28,9,20,0,0,11,14,0,0,0,17,0,0,0,0,20,0,0,0,30,0,0,0,15,0,33,0,0,0,0
BBB_2013B_2522093,335,142,178,492,879,1083,524,20,3,35,6,45,6,1,13,1,24,66,826,574,369,222,349,430,406,319,227,484,508,225
BBB_2013B_252340,18,47,13,31,0,2,19,8,9,20,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BBB_2013B_2524127,0,7,0,1,7,7,22,1,0,46,1,0,17,2,21,8,0,2,13,15,1,21,3,6,1,0,0,21,15,0
BBB_2013B_2528966,36,8,52,69,38,20,39,15,0,14,7,3,1,0,25,37,0,0,0,3,12,7,9,0,0,0,8,8,35,0
BBB_2013B_2531031,33,24,47,22,65,83,33,40,40,46,55,79,44,10,11,132,6,7,46,159,3,15,266,3,3,0,0,169,205,6
BBB_2013B_2535788,563,133,45,221,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBB_2013B_2540362,39,45,54,0,11,36,0,16,0,39,3,0,0,0,2,0,0,0,0,31,0,0,0,23,0,0,0,0,0,0
BBB_2013B_2541120,0,39,32,0,12,13,13,0,50,0,13,25,50,37,68,12,0,12,0,0,0,15,15,19,8,0,2,11,41,0
BBB_2013B_255347,69,79,78,41,45,197,80,12,7,35,154,135,122,53,30,110,81,45,28,19,0,52,1,31,1,15,57,42,42,7
BBB_2013B_255998,109,6,70,18,0,17,15,0,1,0,0,25,10,20,0,32,0,0,6,16,0,0,0,24,3,1,0,9,14,8
BBB_2013B_2560219,55,83,55,16,0,3,17,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBB_2013B_2569163,99,28,57,0,0,60,73,29,3,35,3,14,66,4,2,8,30,18,25,15,4,44,3,23,5,0,13,0,0,0
BBB_2013B_2571447,53,27,121,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBB_2013B_2572118,4,14,26,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBB_2013B_2578567,118,13,54,25,7,60,54,8,2,7,20,14,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBB_2013B_2579459,75,73,23,8,33,24,11,26,21,53,6,8,2,44,7,1,18,0,17,15,21,1,27,2,23,2,13,12,10,0
BBB_2013B_2580439,64,54,14,54,5,12,36,3,0,13,0,0,0,0,0,13,0,20,0,6,5,0,27,0,0,0,0,0,0,8
BBB_2013B_2581528,71,16,5,44,14,51,9,25,13,0,0,20,0,46,15,5,0,17,0,23,7,1,22,5,8,14,8,24,39,9
BBB_2013B_2602809,614,369,471,339,812,641,401,173,254,488,312,468,344,447,233,294,0,25,0,75,264,106,154,206,68,151,152,289,263,173
BBB_2013B_2608235,114,89,93,6,8,87,10,0,6,92,42,16,20,0,4,25,29,0,37,27,26,1,8,49,1,18,18,29,74,16
BBB_2013B_2608453,194,14,182,85,81,364,154,4,7,102,0,125,0,18,0,232,0,34,1,252,1,2,0,179,0,2,0,0,141,0
BBB_2013B_2612483,0,14,17,28,3,4,16,24,21,46,26,42,19,13,0,9,1,0,14,14,15,0,22,2,12,0,0,0,21,0
BBB_2013B_2616787,22,22,47,60,14,13,34,9,11,5,52,19,7,0,0,20,23,0,27,0,0,22,56,82,7,0,0,38,29,0
BBB_2013B_2617596,219,279,123,29,177,282,170,129,22,91,233,24,39,22,74,64,52,54,66,85,18,104,123,94,43,150,241,208,304,15
BBB_2013B_2617999,59,23,61,99,6,114,44,11,45,38,39,20,2,36,48,23,6,75,53,54,17,25,51,16,25,46,64,67,16,0
BBB_2013B_2620178,99,39,28,6,5,36,47,6,18,1,22,2,5,0,0,15,32,1,0,20,11,2,2,45,5,0,0,1,3,0
BBB_2013B_2622465,146,101,38,115,97,44,46,39,97,71,54,45,106,61,84,40,26,80,11,26,84,41,31,46,37,128,17,55,53,8
BBB_2013B_262454,1,2,14,41,11,24,2,2,1,3,37,22,5,8,0,22,0,0,0,0,0,4,7,13,0,32,27,0,56,1
BBB_2013B_262741,62,30,20,24,0,44,80,2,87,134,49,105,65,110,134,92,123,32,90,83,82,41,87,137,35,97,49,48,10,1
BBB_2013B_263499,447,382,384,538,272,157,529,334,116,86,29,312,165,87,82,99,152,215,212,229,272,167,156,80,106,229,99,142,101,36
BBB_2013B_2635505,18,27,41,67,10,13,36,33,0,1,8,56,24,6,43,3,7,1,1,29,1,0,14,1,0,1,11,0,0,0
BBB_2013B_2635829,102,131,60,58,145,131,42,102,35,60,42,93,127,200,105,166,97,93,104,100,87,66,30,55,30,46,0,21,55,36
BBB_2013B_2639611,21,33,19,0,6,11,42,0,1,0,33,36,0,0,36,47,2,0,29,39,1,0,0,23,0,0,10,4,1,0
BBB_2013B_2641393,50,177,10,11,88,117,85,36,0,132,74,56,9,0,94,137,24,42,38,158,4,37,19,127,29,8,9,144,137,4
BBB_2013B_2642029,102,36,107,92,49,99,20,18,25,27,21,31,18,2,2,28,23,26,28,43,19,46,24,24,11,19,40,25,39,1
BBB_2013B_2645061,186,90,128,49,20,80,51,56,31,42,49,18,2,11,117,41,8,94,20,94,7,13,20,0,0,0,0,25,7,0
BBB_2013B_2649947,37,17,35,0,25,71,0,1,9,4,76,27,3,0,7,61,0,13,0,47,0,0,29,7,0,0,0,0,151,0
BBB_2013B_2654302,25,11,0,0,0,20,0,0,6,14,0,0,1,19,0,0,0,17,0,0,0,17,16,0,0,0,0,0,0,1
BBB_2013B_2664301,0,0,41,8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBB_2013B_267761,15,51,35,65,74,41,9,15,12,24,24,0,9,1,13,36,10,17,0,49,1,1,16,0,0,0,0,0,13,0
BBB_2013B_2685831,0,131,32,19,19,70,0,33,7,41,22,34,39,10,8,10,43,10,3,4,61,21,9,62,88,9,1,1,39,14
BBB_2013B_2692384,34,37,82,40,94,23,31,8,6,8,41,30,60,12,23,27,28,4,17,88,6,37,17,24,29,2,1,2,24,13
BBB_2013B_270567,12,23,55,17,21,92,38,12,9,7,25,26,80,1,8,25,23,30,4,54,16,6,5,32,26,70,7,4,24,27
BBB_2013B_271036,10,28,19,3,6,133,70,4,34,7,55,39,52,7,1,33,32,0,36,14,34,0,0,31,1,0,10,78,118,0
BBB_2013B_272580,67,28,45,39,36,20,25,13,11,27,26,37,32,0,21,9,28,39,0,23,8,52,6,9,24,0,11,66,28,5
BBB_2013B_273731,40,82,17,61,199,78,24,7,1,38,33,8,0,15,11,0,0,0,14,0,28,0,0,0,0,3,22,0,0,0
BBB_2013B_273877,22,24,8,8,0,35,0,0,0,58,32,0,0,0,15,18,0,0,26,39,21,0,0,22,0,0,0,1,0,0
BBB_2013B_276717,216,38,51,42,20,31,304,27,15,11,78,231,298,17,24,155,129,25,1,80,28,111,48,227,208,37,19,42,28,73
BBB_2013B_277733,17,91,31,30,0,75,15,69,35,115,39,21,31,12,29,5,2,18,0,5,3,2,0,15,3,0,0,23,0,3
BBB_2013B_278447,18,43,24,52,35,19,19,3,4,6,32,6,3,0,27,16,2,5,0,28,0,1,0,29,31,25,3,11,7,0
BBB_2013B_281564,229,126,131,164,108,214,97,66,29,103,73,59,76,83,43,41,50,0,62,78,45,50,117,69,34,9,105,85,56,40
BBB_2013B_284076,3,44,13,31,0,25,35,0,9,52,13,0,1,0,0,30,5,0,26,69,1,1,23,28,9,18,9,56,26,0
BBB_2013B_285633,95,11,0,20,18,3,0,23,0,35,1,0,0,25,0,0,25,0,0,0,14,0,0,0,0,0,15,0,2,0
BBB_2013B_285912,38,19,14,65,25,22,11,10,26,42,7,11,0,27,16,31,11,30,13,25,8,22,10,1,6,16,24,6,10,3
BBB_2013B_290550,4,9,26,6,5,0,25,4,2,2,19,0,0,0,0,14,0,1,0,15,8,14,0,0,2,0,9,0,0,0
BBB_2013B_291037,95,40,39,15,33,19,42,9,0,71,21,27,1,0,23,10,16,0,45,1,1,0,30,2,1,0,20,2,0,1
BBB_2013B_291194,42,19,27,27,1,47,47,0,4,1,56,16,0,2,0,3,12,14,2,53,0,17,45,17,12,16,15,101,60,17
BBB_2013B_29144,126,0,74,0,65,77,260,21,27,61,90,209,60,53,66,113,13,100,44,21,49,1,31,3,87,26,15,203,7,0
BBB_2013B_294381,43,31,81,38,10,30,18,14,0,20,2,13,10,1,0,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0
BBB_2013B_294961,5,147,77,10,5,35,59,0,26,21,3,0,26,0,0,1,0,15,0,12,9,0,38,0,0,0,20,0,0,0
BBB_2013B_295754,56,0,28,19,13,18,25,21,26,20,20,9,7,10,22,40,0,22,14,48,10,3,56,32,45,7,5,0,29,0
BBB_2013B_297484,56,104,81,105,27,87,0,6,5,20,77,266,173,248,197,174,153,62,19,97,163,93,0,10,0,41,18,51,326,62
BBB_2013B_298322,0,20,1,16,3,23,3,2,4,13,15,0,2,0,5,18,0,0,0,31,4,0,64,2,0,53,10,55,31,6
BBB_2013B_298476,0,20,123,49,30,201,56,7,24,17,18,87,2,1,0,78,4,18,7,44,25,2,40,14,8,23,2,0,90,24
BBB_2013B_306886,20,0,13,1,0,20,2,0,11,0,13,0,1,14,0,2,14,17,0,2,0,15,0,0,0,0,0,0,0,0
BBB_2013B_309175,41,0,35,0,0,0,27,0,0,0,0,24,0,0,0,13,0,1,0,45,0,0,1,1,0,0,0,0,0,0
BBB_2013B_309709,11,13,125,15,6,22,64,22,1,28,4,7,13,2,3,2,38,6,2,3,1,0,0,29,2,0,0,0,1,0
BBB_2013B_309734,41,74,60,25,0,31,21,17,7,57,1,31,0,8,13,57,47,34,24,17,10,0,7,51,2,4,16,8,28,5
BBB_2013B_312141,8,22,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBB_2013B_313810,3,15,107,8,2,70,34,14,3,0,0,31,5,13,39,17,6,19,1,61,7,2,73,30,1,5,12,25,45,0
BBB_2013B_315186,10,29,33,11,34,26,64,0,0,38,35,9,31,74,0,12,32,2,83,11,25,43,11,25,0,1,26,62,28,0
BBB_2013B_31663,302,135,312,173,133,251,439,362,205,232,268,200,154,151,86,182,310,82,128,118,95,83,94,193,140,250,216,110,167,43
BBB_2013B_316841,93,153,172,107,60,64,111,52,81,133,153,72,25,130,31,54,36,44,169,48,38,11,44,94,47,46,75,19,19,14
BBB_2013B_318056,2,116,94,193,20,99,7,31,14,6,129,50,21,21,0,103,12,65,3,169,0,1,8,32,0,57,123,139,221,15
BBB_2013B_318101,209,15,51,1,0,2,0,0,17,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBB_2013B_319209,98,59,34,16,26,19,34,11,12,7,25,16,16,23,28,1,2,24,11,8,0,6,28,1,0,0,8,0,0,0
BBB_2013B_325511,21,16,4,3,3,3,58,11,6,0,16,0,18,0,0,32,3,23,1,53,0,0,0,67,0,0,2,38,94,0
BBB_2013B_325879,97,19,62,49,24,30,31,8,36,38,5,8,7,35,4,0,0,51,0,21,0,0,27,12,7,3,5,1,13,30
BBB_2013B_326012,14,41,22,16,13,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBB_2013B_329226,12,24,0,35,51,30,18,26,0,47,19,0,0,25,16,8,1,0,26,2,7,3,19,0,9,9,24,44,0,0
BBB_2013B_329321,22,10,15,5,1,0,43,0,19,0,4,40,4,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBB_2013B_329800,74,34,47,51,31,30,32,46,0,27,31,4,36,17,25,8,6,11,3,56,55,9,0,1,0,4,18,38,42,1
BBB_2013B_331354,89,0,53,45,12,27,26,10,6,30,12,0,3,6,21,4,4,16,3,9,2,0,0,6,13,0,0,0,7,0
BBB_2013B_331844,114,62,24,40,35,15,19,24,36,45,11,40,12,27,25,3,71,123,0,46,83,1,8,32,22,0,84,52,25,4
BBB_2013B_333129,93,78,95,16,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBB_2013B_334291,119,67,72,10,13,133,44,0,25,27,3,0,18,0,15,120,12,0,0,6,0,0,0,0,0,0,0,0,0,0
BBB_2013B_335421,0,30,0,0,0,47,0,0,1,20,12,0,29,0,18,1,0,0,0,0,3,25,0,0,0,0,0,0,1,0
BBB_2013B_335600,36,29,28,19,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBB_2013B_335910,5,1,48,65,23,45,34,9,2,25,27,46,7,1,24,16,17,30,2,0,0,0,0,0,0,0,2,0,0,0
BBB_2013B_336165,93,75,17,15,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBB_2013B_338056,0,16,13,0,35,111,11,1,2,0,17,1,33,170,0,17,0,0,0,33,3,0,0,19,2,0,0,0,0,0
BBB_2013B_338861,1,5,29,14,3,2,32,0,0,0,20,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBB_2013B_339379,62,26,16,18,35,22,18,9,23,5,32,4,1,15,28,7,4,4,23,7,8,31,6,0,0,2,0,2,4,0
