aluno,total_cliques,media_semanal,semanas_ativas,semanas_mortas,inclinacao,centro_massa,std_forma,pico_posicao,frac_segunda_metade,cliques_pre_curso,final_result,faixa_volume
BBB_2013B_548924,263,8.766666666666667,9,21,-0.004810583791876907,0.12717975612953983,0.07072436410228036,0.10344827586206896,0.0,0,Fail,baixo
BBB_2013B_548935,1225,40.833333333333336,29,1,-0.002390501918231141,0.31473610133708657,0.02594504670752498,0.0,0.22775510204081634,138,Pass,medio
BBB_2013B_548954,124,4.133333333333334,13,17,-0.001758225985862428,0.36373748609566187,0.05899542498199026,0.06896551724137931,0.3951612903225807,0,Pass,baixo
BBB_2013B_548981,91,3.033333333333333,8,22,-0.004715862557909277,0.1345206517620311,0.07107454295305925,0.06896551724137931,0.02197802197802198,8,Fail,baixo
BBB_2013B_549047,549,18.3,25,5,-0.0035072363342390153,0.22818918409647634,0.048252164893685286,0.06896551724137931,0.16211293260473592,49,Pass,baixo
BBB_2013B_549078,221,7.366666666666666,20,10,-0.00048822472430402837,0.46216258386643777,0.04098264315825837,0.4482758620689655,0.3076923076923077,28,Fail,baixo
BBB_2013B_549106,360,12.0,3,27,-0.006339142256828574,0.00871647509578544,0.15296621375794162,0.0,0.0,0,Fail,baixo
BBB_2013B_549158,218,7.266666666666667,17,13,-0.002528803665642763,0.3040177159126859,0.05891038662440205,0.06896551724137931,0.2018348623853211,17,Pass,baixo
BBB_2013B_549196,636,21.2,27,3,-0.0016699197571025818,0.37058121882455,0.032957415110877734,0.06896551724137931,0.3490566037735849,40,Distinction,medio
BBB_2013B_549204,81,2.7,4,26,-0.004913552781554264,0.11919965942954448,0.10408268982004057,0.2413793103448276,0.0,38,Fail,baixo
BBB_2013B_549261,551,18.366666666666667,25,5,-0.0025206470589422807,0.3046498529319731,0.03901358530102498,0.0,0.2468239564428312,5,Pass,baixo
BBB_2013B_549391,403,13.433333333333334,13,17,-0.0022771372658343847,0.32352186189783516,0.05646341266195753,0.6551724137931034,0.3548387096774194,39,Distinction,baixo
BBB_2013B_549568,571,19.033333333333335,22,8,-0.0019889778290336215,0.3458542182498943,0.03812740805576271,0.9655172413793104,0.22942206654991243,9,Pass,baixo
BBB_2013B_549651,537,17.9,19,11,-0.002729703809115445,0.28844795479355295,0.05207131479155464,0.1724137931034483,0.27001862197392923,10,Pass,baixo
BBB_2013B_549732,229,7.633333333333334,14,16,-0.002965934978700253,0.2701400391507303,0.0671740384881773,0.034482758620689655,0.21397379912663755,12,Pass,baixo
BBB_2013B_549754,2066,68.86666666666666,30,0,-0.0007089731841445858,0.44505457822879463,0.04694942053801785,0.5172413793103449,0.5237173281703776,8,Pass,alto
BBB_2013B_549862,333,11.1,20,10,-0.0008771841919784077,0.4320182251216734,0.04022492350393378,0.6206896551724138,0.4774774774774775,4,Pass,baixo
BBB_2013B_549907,177,5.9,13,17,-0.003530602112830955,0.226378336255601,0.059189161568851005,0.0,0.1751412429378531,58,Fail,baixo
BBB_2013B_550077,5457,181.9,29,1,0.0007248091714308834,0.5561727107858934,0.018945183065636854,0.9310344827586207,0.5578156496243357,161,Pass,alto
BBB_2013B_550098,1302,43.4,29,1,-0.003076639174095129,0.26156046400762745,0.051164065887371865,0.0,0.23118279569892472,154,Fail,medio
BBB_2013B_550163,58,1.9333333333333333,5,25,-0.005032411491695754,0.10998810939357907,0.09762674651763716,0.034482758620689655,0.0,19,Fail,baixo
BBB_2013B_550209,1164,38.8,28,2,-0.00013799219445814135,0.489305604929494,0.029685331857744135,0.5862068965517241,0.6005154639175259,39,Pass,medio
BBB_2013B_550322,292,9.733333333333333,9,21,-0.0049888003413229316,0.11336797354747283,0.06336346578521149,0.0,0.0,61,Fail,baixo
BBB_2013B_550342,2355,78.5,30,0,-0.002073074824823052,0.33933670107621344,0.03318569365625712,0.0,0.32823779193205943,2,Pass,alto
BBB_2013B_550354,754,25.133333333333333,29,1,-0.0007771676752536715,0.4397695051678405,0.02531439262522645,0.7586206896551724,0.3806366047745358,24,Distinction,medio
BBB_2013B_550381,1701,56.7,28,2,-0.002214623472811583,0.32836668085710236,0.03817395029799707,0.06896551724137931,0.303938859494415,45,Pass,alto
BBB_2013B_550400,3333,111.1,30,0,-0.002386957271922966,0.3150108114259702,0.04243505895881877,0.06896551724137931,0.27572757275727566,10,Fail,alto
BBB_2013B_550403,1529,50.96666666666667,30,0,0.00031966337133549266,0.5247739112785007,0.02536700562136526,0.9655172413793104,0.4761281883584042,19,Pass,medio
BBB_2013B_550428,204,6.8,8,22,-0.005491940936552596,0.07437457741717377,0.08153971332680104,0.0,0.0,11,Fail,baixo
BBB_2013B_550429,3124,104.13333333333334,23,7,-0.0041272205993570866,0.1801404035498256,0.04442300119782267,0.0,0.07106274007682457,511,Fail,alto
BBB_2013B_550520,466,15.533333333333333,19,11,-0.003044871029804218,0.2640224951901732,0.04921524099809238,0.0,0.24248927038626608,101,Pass,baixo
BBB_2013B_550549,207,6.9,16,14,-0.0012542116038754812,0.4027986006996502,0.05129803964845562,0.034482758620689655,0.42028985507246375,83,Pass,baixo
BBB_2013B_550597,408,13.6,15,15,-0.0005605356714432154,0.4565584854631507,0.047410687532701584,0.6896551724137931,0.5661764705882353,26,Pass,baixo
BBB_2013B_550613,948,31.6,26,4,-0.0011170404997582868,0.41342936126873275,0.04104591094055356,0.0,0.4367088607594936,162,Pass,medio
BBB_2013B_550668,361,12.033333333333333,19,11,-0.0025852054760752948,0.29964657560416463,0.05198358612469651,0.0,0.26038781163434904,67,Fail,baixo
BBB_2013B_550707,619,20.633333333333333,27,3,-0.00121010420840963,0.40621692384825353,0.032295320583421945,0.1724137931034483,0.31663974151857827,45,Pass,baixo
BBB_2013B_550708,734,24.466666666666665,22,8,-0.0015942630776551606,0.3764446114817251,0.037265558326490346,0.0,0.41825613079019075,60,Pass,medio
BBB_2013B_550898,297,9.9,22,8,-0.0012531694400437438,0.40287936839660976,0.05294052936021538,0.20689655172413793,0.3198653198653198,0,Fail,baixo
BBB_2013B_550921,4315,143.83333333333334,30,0,0.00019266933647144968,0.5149318735765374,0.013465447043532626,0.3448275862068966,0.5351100811123986,76,Pass,alto
BBB_2013B_550923,238,7.933333333333334,17,13,-0.0009908301474093528,0.4232106635757751,0.05884286730291663,0.1724137931034483,0.3865546218487395,41,Pass,baixo
BBB_2013B_550963,474,15.8,20,10,-0.0027109352632789362,0.28990251709588244,0.04278211916292807,0.06896551724137931,0.2679324894514768,200,Pass,baixo
BBB_2013B_551032,665,22.166666666666668,22,8,-0.0012856390141092436,0.40036297640653357,0.035118675925138926,0.5517241379310345,0.4150375939849624,11,Fail,medio
BBB_2013B_551080,1349,44.96666666666667,25,5,0.0006258498240776552,0.5485033613660183,0.03091127295414021,0.9310344827586207,0.6226834692364716,0,Pass,medio
BBB_2013B_551129,124,4.133333333333334,10,20,-0.002375399189063116,0.31590656284760843,0.05899542498199026,0.06896551724137931,0.3467741935483871,13,Pass,baixo
BBB_2013B_551282,552,18.4,18,12,-0.0019482194386677616,0.3490129935032484,0.041584144283616106,0.06896551724137931,0.27717391304347827,0,Fail,baixo
BBB_2013B_551480,502,16.733333333333334,23,7,-0.0018400258809035275,0.3573979942299766,0.03659029926930463,0.0,0.34661354581673304,24,Pass,baixo
BBB_2013B_551487,677,22.566666666666666,26,4,-0.0024504496215226835,0.31009015433199205,0.03460690667756191,0.1724137931034483,0.21861152141802068,55,Pass,medio
BBB_2013B_551576,1071,35.7,28,2,-0.002570134468321998,0.30081457870504524,0.031888650916198163,0.0,0.2166199813258637,104,Distinction,medio
BBB_2013B_551706,350,11.666666666666666,20,10,-0.003554425552200858,0.22453201970443348,0.05097863142217534,0.0,0.20571428571428574,52,Pass,baixo
BBB_2013B_551714,489,16.3,18,12,-0.00262550300151725,0.2965235173824131,0.04052022231336829,0.034482758620689655,0.278118609406953,18,Pass,baixo
BBB_2013B_551715,3035,101.16666666666667,30,0,-0.0013193498908727062,0.39775038345736524,0.023143049408792797,0.0,0.3324546952224052,251,Pass,alto
BBB_2013B_551716,726,24.2,23,7,-0.0027591109803669213,0.28616889902156356,0.04068594783292945,0.034482758620689655,0.22176308539944903,4,Pass,medio
BBB_2013B_551770,412,13.733333333333333,17,13,-0.0014514509109366397,0.3875125544024104,0.04279897039490044,0.0,0.4174757281553398,38,Pass,baixo
BBB_2013B_551886,2176,72.53333333333333,30,0,-0.0016255807105934707,0.37401749492900616,0.025688127879925273,0.0,0.38097426470588236,114,Pass,alto
BBB_2013B_551895,538,17.933333333333334,26,4,-0.001439021465403526,0.3884758364312268,0.03748609784958328,0.3793103448275862,0.29925650557620814,20,Pass,baixo
BBB_2013B_551938,425,14.166666666666666,20,10,-0.0027204082968003665,0.28916835699797155,0.05429836266058255,0.0,0.26588235294117646,9,Pass,baixo
BBB_2013B_551954,1137,37.9,30,0,-0.001360057055479411,0.39459557820034563,0.024376112038397017,0.13793103448275862,0.35971855760773963,19,Pass,medio
BBB_2013B_552007,492,16.4,25,5,-0.00027401720068368624,0.47876366694701433,0.03297697676806027,0.0,0.4857723577235773,24,Pass,baixo
BBB_2013B_552017,1116,37.2,29,1,-0.0009763935236682734,0.42432950191570884,0.022690370792308484,0.8620689655172413,0.4068100358422939,68,Distinction,medio
BBB_2013B_552039,792,26.4,20,10,-0.003560072358737544,0.22409439219784044,0.046680302131422734,0.06896551724137931,0.0984848484848485,88,Distinction,medio
BBB_2013B_552110,1763,58.766666666666666,24,6,-0.003870563940396369,0.20003129461928137,0.04413323345614031,0.06896551724137931,0.07657402155416902,310,Fail,alto
BBB_2013B_552135,293,9.766666666666667,10,20,-0.004135805046942565,0.17947510886195125,0.06769782276666857,0.13793103448275862,0.0,7,Fail,baixo
BBB_2013B_552273,714,23.8,25,5,-0.0009758742206560038,0.42436974789915954,0.03785383777762624,0.6551724137931034,0.4607843137254902,5,Pass,medio
BBB_2013B_552535,179,5.966666666666667,20,10,-0.0008960918711665973,0.4305528799845887,0.03861040753846923,0.20689655172413793,0.4357541899441341,12,Pass,baixo
BBB_2013B_552667,621,20.7,21,9,-0.002646347077357378,0.2949081015048033,0.04884857218384652,0.1724137931034483,0.2801932367149758,5,Pass,baixo
BBB_2013B_552701,455,15.166666666666666,21,9,-0.0012903225806451613,0.39999999999999997,0.0405575731993156,0.1724137931034483,0.34505494505494505,3,Pass,baixo
BBB_2013B_552718,232,7.733333333333333,8,22,-0.004997890376280158,0.11266349583828775,0.07270682818219328,0.06896551724137931,0.0,0,Fail,baixo
BBB_2013B_552749,522,17.4,3,27,-0.005351199076027429,0.08528207160787424,0.12093732822431,0.06896551724137931,0.0,0,Fail,baixo
BBB_2013B_552822,990,33.0,30,0,-4.6291614700958294e-05,0.49641239986067587,0.03281818026370193,0.9655172413793104,0.4727272727272727,29,Pass,medio
BBB_2013B_552826,566,18.866666666666667,17,13,-0.0030328162033197467,0.2649567442427197,0.048785295143009944,0.0,0.22614840989399293,0,Pass,baixo
BBB_2013B_552859,403,13.433333333333334,22,8,-0.0033580184213504384,0.23975357234534098,0.053938824454805426,0.0,0.18114143920595532,4,Pass,baixo
BBB_2013B_552894,901,30.033333333333335,27,3,-0.000716791008383961,0.4444486968502432,0.025213995504128985,0.4482758620689655,0.40954495005549385,61,Pass,medio
BBB_2013B_552902,500,16.666666666666668,24,6,-0.0028182424916573957,0.2815862068965517,0.05088636577927553,0.034482758620689655,0.21800000000000003,0,Pass,baixo
BBB_2013B_552914,2504,83.46666666666667,28,2,-4.086898115406485e-06,0.49968326539605584,0.020395252676872342,0.5862068965517241,0.5079872204472844,0,Fail,alto
BBB_2013B_552929,1108,36.93333333333333,30,0,-0.0022568196511968766,0.3250964770322421,0.035047760336389365,0.034482758620689655,0.25180505415162463,0,Pass,medio
BBB_2013B_552991,282,9.4,10,20,-0.003742535046821132,0.20995353387136217,0.05750515088946942,0.06896551724137931,0.21631205673758866,0,Pass,baixo
BBB_2013B_553047,1365,45.5,29,1,-0.0017818740399385556,0.3619047619047619,0.026764001405933793,0.06896551724137931,0.32893772893772893,8,Pass,medio
BBB_2013B_553125,1270,42.333333333333336,27,3,-0.0032259816243770415,0.2499864241107792,0.036610551190096756,0.0,0.18503937007874016,120,Distinction,medio
BBB_2013B_553320,253,8.433333333333334,5,25,-0.006173745971588986,0.02153468720185362,0.12448891839936818,0.0,0.0,0,Fail,baixo
BBB_2013B_553321,966,32.2,23,7,0.00043526623784881786,0.5337331334332833,0.031741230470785586,0.9655172413793104,0.5776397515527951,15,Distinction,medio
BBB_2013B_553442,652,21.733333333333334,24,6,-0.0022751932958911406,0.3236725195684367,0.03590384185984377,0.034482758620689655,0.26533742331288346,21,Pass,medio
BBB_2013B_553443,45,1.5,4,26,-0.005967123964899271,0.037547892720306515,0.09665176556073994,0.0,0.0,0,Fail,baixo
BBB_2013B_553462,169,5.633333333333334,10,20,-0.0017231506407513935,0.366455825341767,0.054777333945399166,0.1724137931034483,0.28402366863905326,0,Pass,baixo
BBB_2013B_553487,454,15.133333333333333,22,8,-0.0017924958225732943,0.3610815737505697,0.03387936022456425,0.3103448275862069,0.3237885462555066,78,Distinction,baixo
BBB_2013B_553490,113,3.7666666666666666,3,27,-0.006042111687519072,0.031736344217271895,0.10115069625606163,0.0,0.0,16,Fail,baixo
BBB_2013B_553502,5963,198.76666666666668,30,0,0.00023769119805728235,0.5184210678494394,0.010379103376410946,0.9310344827586207,0.5109844038235788,395,Pass,alto
BBB_2013B_553508,201,6.7,16,14,-0.002075274351269238,0.339166237776634,0.042315862806711645,0.0,0.3980099502487562,9,Pass,baixo
BBB_2013B_553572,707,23.566666666666666,28,2,-0.0010940963792867458,0.41520753060527726,0.032083255815240505,0.8620689655172413,0.35643564356435636,90,Pass,medio
BBB_2013B_553716,159,5.3,11,19,-0.0019294674026346533,0.35046627629581434,0.05862116570873131,0.4482758620689655,0.3018867924528302,16,Pass,baixo
BBB_2013B_553729,164,5.466666666666667,15,15,-0.0020347811931956915,0.3423044575273339,0.06123387041591247,0.06896551724137931,0.3658536585365854,4,Fail,baixo
BBB_2013B_553755,317,10.566666666666666,15,15,-0.003405817189095489,0.23604916784509952,0.045827782487680074,0.10344827586206896,0.06309148264984227,10,Fail,baixo
BBB_2013B_553800,133,4.433333333333334,8,22,-0.0024270910870056116,0.311900440757065,0.06559572856162292,0.034482758620689655,0.42857142857142855,0,Fail,baixo
BBB_2013B_553840,735,24.5,26,4,-0.0005554168274651351,0.45695519587145195,0.025554458967995998,0.10344827586206896,0.4136054421768708,55,Distinction,medio
BBB_2013B_554068,560,18.666666666666668,11,19,-0.005061179087875417,0.10775862068965517,0.06186124844324524,0.0,0.0,0,Fail,baixo
BBB_2013B_554083,808,26.933333333333334,26,4,-0.00213163140563222,0.33479856606350294,0.03508095196943043,0.0,0.2623762376237624,32,Pass,medio
BBB_2013B_554139,32,1.0666666666666667,6,24,-0.005241935483870968,0.09375,0.084599752101029,0.13793103448275862,0.0,24,Fail,baixo
BBB_2013B_554206,512,17.066666666666666,27,3,-0.001826682424916574,0.3584321120689655,0.03787227505266789,0.20689655172413793,0.41015625,109,Pass,baixo
BBB_2013B_554226,1730,57.666666666666664,25,5,-0.0007188462453464677,0.4442894159856489,0.039289164700724674,0.1724137931034483,0.37919075144508674,9,Pass,alto
BBB_2013B_554294,90,3.0,4,26,-0.005512297614633543,0.07279693486590039,0.10525297763204387,0.0,0.0,28,Fail,baixo
BBB_2013B_554336,725,24.166666666666668,28,2,-0.002151355912699934,0.33326991676575507,0.03414284573160049,0.20689655172413793,0.28965517241379307,14,Pass,medio
BBB_2013B_554344,625,20.833333333333332,20,10,-0.0028750166852057847,0.27718620689655177,0.055387250839480665,0.0,0.2016,37,Distinction,medio
BBB_2013B_554352,930,31.0,29,1,-0.0015807288863372692,0.37749351130886166,0.03890829174225638,0.0,0.35591397849462364,19,Pass,medio
BBB_2013B_554374,182,6.066666666666666,14,16,-0.002080455695583615,0.33876468359226974,0.04585928446024687,0.0,0.35714285714285715,13,Distinction,baixo
BBB_2013B_554551,580,19.333333333333332,17,13,-0.004092670016493423,0.18281807372175982,0.054488093244822434,0.06896551724137931,0.15,6,Fail,baixo
BBB_2013B_554608,1178,39.266666666666666,30,0,-0.001374853402478891,0.393448861307886,0.023212760450915127,0.1724137931034483,0.2894736842105263,49,Pass,medio
BBB_2013B_554795,467,15.566666666666666,25,5,-0.0015839631472514075,0.37724285608801594,0.03007877280576501,0.0,0.3554603854389722,20,Distinction,baixo
BBB_2013B_554830,586,19.533333333333335,16,14,-0.002764543083517143,0.2857479110274215,0.055355607577023826,0.06896551724137931,0.2901023890784983,17,Fail,baixo
BBB_2013B_554894,2712,90.4,23,7,-0.0014770590725191218,0.38552792187976803,0.0374167889858972,0.20689655172413793,0.2975663716814159,20,Pass,alto
BBB_2013B_554898,386,12.866666666666667,13,17,-0.004170436927616753,0.17679113810970162,0.05200626193758242,0.0,0.11917098445595854,86,Fail,baixo
BBB_2013B_554986,737,24.566666666666666,6,24,-0.005312400481161791,0.08828896270996114,0.11485878389854633,0.06896551724137931,0.0,3,Fail,medio
BBB_2013B_554998,430,14.333333333333334,26,4,-0.0020032594355485424,0.344747393744988,0.03716243818818431,0.3448275862068966,0.29302325581395344,118,Pass,baixo
BBB_2013B_555059,723,24.1,26,4,-0.0018188335894962439,0.3590403968140411,0.029809170216866077,0.06896551724137931,0.322268326417704,314,Distinction,medio
BBB_2013B_555086,613,20.433333333333334,25,5,-0.0010390373933698313,0.41947460201383807,0.0360658145630898,0.7931034482758621,0.46818923327895595,106,Pass,baixo
BBB_2013B_555102,140,4.666666666666667,13,17,-0.002332750675353568,0.3192118226600985,0.057891915868301426,0.06896551724137931,0.32857142857142857,0,Pass,baixo
BBB_2013B_555157,49,1.6333333333333333,4,26,-0.0033461215409411817,0.24067558057705846,0.10332301005789,0.1724137931034483,0.0,16,Fail,baixo
BBB_2013B_555263,823,27.433333333333334,27,3,0.00046575309139221813,0.5360958645828968,0.031793113569137416,0.9310344827586207,0.5358444714459295,53,Pass,medio
BBB_2013B_555309,1855,61.833333333333336,25,5,-0.0020506762530394652,0.3410725903894414,0.03210153443196421,0.10344827586206896,0.2690026954177898,60,Pass,alto
BBB_2013B_555407,281,9.366666666666667,10,20,-0.00262133885416378,0.29684623880230704,0.06784927696039912,0.06896551724137931,0.26334519572953735,7,Fail,baixo
BBB_2013B_555414,663,22.1,24,6,-0.0025236688326395838,0.30441566547043225,0.037820544149338865,0.0,0.2187028657616893,84,Pass,medio
BBB_2013B_555627,140,4.666666666666667,6,24,-0.005892261242650565,0.04334975369458128,0.0981171958781137,0.0,0.0,0,Fail,baixo
BBB_2013B_555667,676,22.533333333333335,28,2,-0.0013683843323614008,0.39395021424199145,0.03294918875598093,0.0,0.3594674556213017,24,Distinction,medio
BBB_2013B_555670,1080,36.0,25,5,-0.002843076669550529,0.27966155810983395,0.04086261232985176,0.0,0.2675925925925926,147,Pass,medio
BBB_2013B_555672,1054,35.13333333333333,26,4,-0.0018451874631944,0.35699797160243407,0.03615015186633496,0.0,0.31878557874762803,50,Pass,medio
BBB_2013B_555673,2222,74.06666666666666,26,4,-0.0030164529244915595,0.26622489835190416,0.04359647590729989,0.0,0.25292529252925294,1328,Fail,alto
