aluno,cluster,final_result,faixa_volume,semanas_mortas,centro_massa
BBB_2014B_615025,0,Pass,baixo,10,0.3426476416963931
BBB_2014B_615028,1,Pass,baixo,15,0.2640592455450127
BBB_2014B_615090,0,Pass,baixo,16,0.429778488239324
BBB_2014B_615173,1,Fail,baixo,22,0.2784857571214393
BBB_2014B_615259,0,Pass,baixo,5,0.3459177233346721
BBB_2014B_615319,1,Fail,baixo,25,0.1973840665873959
BBB_2014B_615443,1,Pass,baixo,18,0.2369725680290844
BBB_2014B_616354,1,Fail,baixo,27,0.0026525198938992
BBB_2014B_616377,1,Fail,baixo,14,0.2658681721086359
BBB_2014B_616511,0,Distinction,medio,6,0.3783041444577396
BBB_2014B_616526,1,Fail,baixo,17,0.1399274047186933
BBB_2014B_616536,0,Pass,baixo,19,0.4745127436281859
BBB_2014B_616670,1,Pass,alto,2,0.2506796394333953
BBB_2014B_616739,0,Fail,baixo,17,0.4291187739463602
BBB_2014B_616914,1,Pass,medio,7,0.2369149023581934
BBB_2014B_616919,1,Distinction,alto,2,0.2362732382187635
BBB_2014B_617012,1,Pass,alto,2,0.1835934809263367
BBB_2014B_617146,1,Fail,baixo,21,0.1097899326198969
BBB_2014B_617147,1,Fail,baixo,21,0.2217180883242589
BBB_2014B_617190,0,Pass,medio,2,0.4624240142019474
BBB_2014B_617225,0,Pass,alto,0,0.4258749727036309
BBB_2014B_617287,0,Fail,baixo,19,0.5750696080531162
BBB_2014B_617296,1,Fail,baixo,18,0.2109533468559837
BBB_2014B_617560,0,Pass,baixo,11,0.4808429118773947
BBB_2014B_617576,0,Pass,baixo,6,0.444519360431516
BBB_2014B_617717,1,Fail,baixo,23,0.1769509981851179
BBB_2014B_617764,0,Pass,baixo,13,0.4735147486497714
BBB_2014B_617792,0,Pass,baixo,9,0.3590310108103843
BBB_2014B_617813,0,Pass,baixo,15,0.4766980146290491
BBB_2014B_617959,1,Fail,baixo,21,0.1224580017683466
BBB_2014B_618145,0,Distinction,baixo,8,0.3866710875331565
BBB_2014B_618151,1,Pass,baixo,9,0.275419982316534
BBB_2014B_618205,0,Pass,medio,7,0.363565541842634
BBB_2014B_618258,0,Pass,medio,4,0.2684559198233396
BBB_2014B_618399,0,Pass,baixo,8,0.4387931034482757
BBB_2014B_618631,1,Fail,baixo,26,0.0454545454545454
BBB_2014B_618632,0,Fail,medio,9,0.3410954583683767
BBB_2014B_618670,0,Pass,baixo,22,0.4046798029556649
BBB_2014B_618673,1,Fail,baixo,23,0.1669352239767966
BBB_2014B_618869,0,Fail,baixo,21,0.5374005305039788
BBB_2014B_618882,0,Pass,medio,2,0.385646032405484
BBB_2014B_618951,0,Pass,baixo,6,0.5707224108153177
BBB_2014B_618981,0,Pass,medio,2,0.3998076069261506
BBB_2014B_619161,1,Fail,baixo,16,0.1311407652338214
BBB_2014B_619196,0,Pass,baixo,10,0.4200945212672852
BBB_2014B_619288,1,Pass,medio,11,0.2129641498953126
BBB_2014B_619471,0,Pass,baixo,18,0.5311400422237861
BBB_2014B_620072,0,Fail,medio,2,0.3683220386087181
BBB_2014B_620073,0,Pass,medio,7,0.4579448473188298
BBB_2014B_620092,0,Distinction,alto,0,0.4314235463412034
BBB_2014B_620128,0,Pass,alto,0,0.3388999715018523
BBB_2014B_620129,0,Pass,baixo,16,0.5649468498833289
BBB_2014B_620257,0,Pass,baixo,11,0.3159268929503916
BBB_2014B_620354,0,Distinction,medio,5,0.2689295039164491
BBB_2014B_620408,1,Distinction,baixo,13,0.205885656520274
BBB_2014B_620409,0,Pass,baixo,14,0.540530781729554
BBB_2014B_620427,1,Distinction,medio,4,0.2725374024977622
BBB_2014B_620573,0,Pass,baixo,5,0.4397964951950254
BBB_2014B_620694,0,Pass,baixo,15,0.4738278342842967
BBB_2014B_620889,0,Pass,medio,7,0.3484257871064468
BBB_2014B_620922,0,Pass,alto,1,0.3495177918190888
BBB_2014B_620923,0,Pass,baixo,13,0.3488119385685309
BBB_2014B_620980,0,Pass,medio,4,0.3860924987743095
BBB_2014B_621301,0,Pass,alto,0,0.3264908401445953
BBB_2014B_621303,1,Fail,medio,15,0.1877495462794918
BBB_2014B_621322,0,Pass,medio,7,0.3734991835558544
BBB_2014B_621369,0,Fail,medio,3,0.334106728538283
BBB_2014B_621394,0,Pass,baixo,16,0.59292995011928
BBB_2014B_621862,0,Pass,baixo,8,0.363776990009668
BBB_2014B_621894,1,Pass,baixo,12,0.1583947910437844
BBB_2014B_621905,0,Pass,medio,7,0.404643287421445
BBB_2014B_622132,0,Distinction,alto,2,0.2966826360648432
BBB_2014B_622208,0,Pass,medio,2,0.4785054422390927
BBB_2014B_622217,1,Fail,baixo,22,0.1355799373040752
BBB_2014B_622345,0,Pass,alto,0,0.4624501110070196
BBB_2014B_622466,0,Pass,baixo,6,0.5479640498899487
BBB_2014B_622505,0,Distinction,baixo,5,0.3443221386049645
BBB_2014B_622604,1,Pass,baixo,15,0.2688834154351395
BBB_2014B_622715,0,Fail,baixo,3,0.4461397619774183
BBB_2014B_622720,0,Fail,baixo,9,0.3431683739720099
BBB_2014B_622766,0,Fail,baixo,6,0.2695204122076892
BBB_2014B_622838,1,Fail,baixo,14,0.1981532930217356
BBB_2014B_622867,1,Fail,baixo,16,0.2433274887979739
BBB_2014B_622927,1,Fail,baixo,26,0.0520689655172413
BBB_2014B_622974,0,Pass,baixo,14,0.4133405738075844
BBB_2014B_622982,0,Pass,medio,2,0.4437009834432963
BBB_2014B_623055,0,Pass,alto,0,0.4200644131508609
BBB_2014B_623168,0,Pass,medio,2,0.4968467093886685
BBB_2014B_623169,0,Pass,baixo,11,0.4657212813711487
BBB_2014B_623177,1,Fail,baixo,19,0.1901549225387306
BBB_2014B_623240,0,Distinction,medio,12,0.3681374052490908
BBB_2014B_623295,0,Fail,baixo,18,0.5326604990187833
BBB_2014B_623321,0,Fail,baixo,11,0.2684022227296948
BBB_2014B_623333,0,Pass,baixo,5,0.3648140151748812
BBB_2014B_623406,0,Pass,baixo,7,0.4532469166876416
BBB_2014B_623603,1,Fail,baixo,22,0.1658829676071055
BBB_2014B_623622,1,Pass,baixo,18,0.2272011202520567
BBB_2014B_623654,0,Distinction,baixo,9,0.4761157074702578
BBB_2014B_623660,0,Pass,medio,6,0.3940711268297475
BBB_2014B_623821,1,Fail,baixo,22,0.1324233716475095
BBB_2014B_623845,0,Pass,baixo,5,0.4337206396801599
BBB_2014B_623857,0,Fail,medio,3,0.5444991789819376
BBB_2014B_623882,1,Pass,baixo,15,0.2785374554102259
BBB_2014B_623911,1,Fail,baixo,23,0.0921521997621878
BBB_2014B_623935,0,Pass,baixo,8,0.4862793828311069
BBB_2014B_624011,0,Pass,baixo,4,0.4444291798323945
BBB_2014B_624046,0,Pass,baixo,11,0.4863026819923371
BBB_2014B_624069,0,Pass,baixo,14,0.4650448748228625
BBB_2014B_624196,0,Pass,medio,2,0.3695790141738945
BBB_2014B_624306,0,Pass,baixo,11,0.3689518876925173
BBB_2014B_624406,0,Distinction,alto,0,0.5032723990069962
BBB_2014B_624415,0,Pass,baixo,16,0.4820997144739732
BBB_2014B_624592,1,Pass,baixo,17,0.2663382594417077
BBB_2014B_624598,1,Fail,baixo,26,0.1019269776876267
BBB_2014B_624653,0,Pass,baixo,13,0.4733169129720855
BBB_2014B_624661,0,Pass,baixo,14,0.4595938227205416
BBB_2014B_624738,0,Pass,medio,2,0.3641248481450332
BBB_2014B_624799,1,Fail,baixo,20,0.1103044968743698
BBB_2014B_624847,0,Pass,baixo,7,0.3800343922526925
BBB_2014B_624972,0,Pass,baixo,19,0.5482017055988134
BBB_2014B_624997,0,Pass,baixo,11,0.3037671915487342
BBB_2014B_625021,0,Pass,medio,2,0.3816452911914995
BBB_2014B_625024,0,Pass,baixo,8,0.3311500674243883
BBB_2014B_625071,0,Pass,baixo,8,0.4253419608485543
BBB_2014B_625087,1,Fail,baixo,16,0.2121681964773009
BBB_2014B_625094,0,Pass,baixo,2,0.4395323705668533
BBB_2014B_625124,1,Fail,medio,6,0.2542788167045003
BBB_2014B_625167,1,Pass,baixo,16,0.2623732251521298
BBB_2014B_625185,0,Pass,baixo,5,0.3476074998521323
BBB_2014B_625249,0,Pass,baixo,5,0.3877713920817369
BBB_2014B_625251,1,Pass,medio,11,0.233096473255155
BBB_2014B_625383,0,Pass,baixo,8,0.4406058652916533
BBB_2014B_625390,1,Pass,baixo,17,0.2656027358221716
BBB_2014B_625444,0,Pass,baixo,6,0.3173566420132552
BBB_2014B_625477,0,Distinction,baixo,4,0.4220551953640484
BBB_2014B_625514,1,Pass,baixo,18,0.3005494943059648
BBB_2014B_625713,0,Fail,baixo,10,0.5334463915583193
BBB_2014B_625724,0,Pass,alto,0,0.3203968149513029
BBB_2014B_625768,0,Fail,baixo,25,0.4128735632183908
BBB_2014B_625816,0,Pass,alto,0,0.5075386931363786
BBB_2014B_625833,0,Distinction,medio,6,0.3686416460278149
BBB_2014B_625879,0,Fail,baixo,25,0.314516129032258
BBB_2014B_625919,0,Distinction,medio,0,0.3975530714051634
BBB_2014B_626046,0,Distinction,alto,2,0.6189037768774683
BBB_2014B_626123,0,Distinction,medio,4,0.431843337590464
BBB_2014B_626126,0,Pass,medio,8,0.351762398966952
BBB_2014B_626138,0,Pass,alto,0,0.3452753002317578
BBB_2014B_626164,0,Pass,baixo,13,0.4186371100164204
BBB_2014B_626245,0,Pass,baixo,15,0.3418928833455613
BBB_2014B_626254,0,Pass,baixo,16,0.3408115219498684
BBB_2014B_626297,1,Fail,baixo,11,0.2781682407204041
BBB_2014B_626352,0,Pass,baixo,20,0.5594059405940593
BBB_2014B_626365,0,Pass,baixo,13,0.5725561234392186
BBB_2014B_626428,1,Fail,baixo,24,0.1000425713069391
BBB_2014B_626491,0,Distinction,baixo,6,0.5153547846137723
BBB_2014B_626555,0,Pass,alto,4,0.4085187073745937
BBB_2014B_626604,0,Pass,medio,4,0.4915342707075978
BBB_2014B_626642,0,Pass,baixo,7,0.4254926108374384
BBB_2014B_626750,1,Fail,baixo,25,0.1039707419017763
BBB_2014B_626841,0,Distinction,alto,0,0.5236663719422341
BBB_2014B_626843,0,Pass,baixo,14,0.3153577396323865
BBB_2014B_626917,1,Fail,baixo,16,0.2570143499678732
BBB_2014B_626928,0,Pass,baixo,21,0.5908326324642558
BBB_2014B_626951,0,Pass,baixo,6,0.4607431733868515
BBB_2014B_626966,0,Distinction,baixo,8,0.6284498404155453
BBB_2014B_627000,0,Fail,baixo,17,0.4422011792031445
BBB_2014B_627027,0,Pass,medio,3,0.3267375379667679
BBB_2014B_627115,0,Distinction,baixo,11,0.3481956696070569
BBB_2014B_627118,0,Pass,medio,8,0.3311425227334114
BBB_2014B_627179,1,Fail,baixo,8,0.2443897099069512
BBB_2014B_627185,0,Pass,medio,9,0.4108907470112639
BBB_2014B_627190,0,Pass,alto,0,0.4454240918543978
BBB_2014B_627244,0,Pass,medio,7,0.2999730603448275
BBB_2014B_627270,0,Distinction,medio,3,0.4383363873618745
BBB_2014B_627285,0,Pass,baixo,11,0.4083429409915103
BBB_2014B_627380,0,Pass,medio,2,0.3669652091631274
BBB_2014B_627388,0,Distinction,baixo,11,0.3806740697447885
BBB_2014B_627403,0,Fail,alto,2,0.3693209574987787
BBB_2014B_627509,0,Pass,baixo,11,0.4213733650416171
BBB_2014B_627549,0,Distinction,medio,1,0.4633993556854791
BBB_2014B_627550,0,Pass,baixo,4,0.3928246772922853
BBB_2014B_627613,1,Fail,baixo,25,0.1061007957559681
BBB_2014B_627647,0,Pass,alto,1,0.3188715354909265
BBB_2014B_627659,0,Pass,baixo,21,0.4971628109995634
BBB_2014B_627685,0,Pass,baixo,21,0.3892921960072594
BBB_2014B_627777,0,Pass,baixo,5,0.3787789324515824
BBB_2014B_627948,0,Fail,baixo,18,0.3992476489028213
BBB_2014B_628006,0,Pass,alto,0,0.3071966280441268
BBB_2014B_628119,0,Fail,medio,5,0.3929981574098447
BBB_2014B_628176,0,Pass,medio,4,0.363459064691481
BBB_2014B_628178,0,Distinction,alto,0,0.506718969492963
BBB_2014B_628180,0,Pass,medio,1,0.3977496946349713
BBB_2014B_628181,0,Pass,alto,0,0.4206744309964223
BBB_2014B_628183,1,Fail,baixo,23,0.1552590538901403
BBB_2014B_628190,0,Pass,baixo,8,0.4452527161076997
BBB_2014B_628287,0,Fail,medio,1,0.5089449305198147
BBB_2014B_628301,0,Distinction,medio,9,0.3286188936781609
BBB_2014B_628328,0,Pass,baixo,10,0.4630983015954708
BBB_2014B_628379,1,Fail,medio,12,0.2106520996927278
BBB_2014B_628389,0,Distinction,medio,3,0.4354456543657996
BBB_2014B_628411,1,Fail,baixo,17,0.2246236036911121
BBB_2014B_628423,0,Distinction,baixo,8,0.5426215463696723
BBB_2014B_628511,1,Fail,baixo,13,0.1941108097636575
BBB_2014B_628516,0,Distinction,baixo,13,0.3597052280311457
BBB_2014B_628580,0,Distinction,baixo,8,0.39198606271777
BBB_2014B_628586,0,Fail,baixo,17,0.5201040988939493
BBB_2014B_628616,0,Distinction,baixo,5,0.4142707039831884
BBB_2014B_628635,1,Pass,baixo,12,0.2645042463931238
BBB_2014B_628751,0,Pass,medio,6,0.4061601012619385
BBB_2014B_628827,1,Fail,baixo,24,0.1137197358767424
BBB_2014B_628903,1,Fail,baixo,24,0.0591133004926108
BBB_2014B_628941,0,Pass,baixo,21,0.444663382594417
BBB_2014B_628954,0,Pass,baixo,12,0.4089655172413793
BBB_2014B_628982,0,Fail,baixo,10,0.3911951791094744
BBB_2014B_629026,0,Pass,medio,8,0.4612068965517241
BBB_2014B_629037,0,Pass,baixo,4,0.4140380964047284
BBB_2014B_629044,1,Fail,baixo,13,0.205528188286809
BBB_2014B_629060,0,Pass,baixo,18,0.5006896551724137
BBB_2014B_629094,0,Fail,baixo,20,0.3544061302681993
BBB_2014B_629103,1,Fail,baixo,16,0.2624773139745916
BBB_2014B_629159,1,Fail,baixo,26,0.0476889214966984
BBB_2014B_629240,0,Pass,baixo,3,0.3688906798687467
BBB_2014B_629274,0,Pass,baixo,17,0.3748125937031484
BBB_2014B_629461,1,Fail,baixo,26,0.0267955194377333
BBB_2014B_629490,0,Fail,alto,0,0.3662835249042146
BBB_2014B_629504,0,Pass,medio,2,0.3947140202353912
BBB_2014B_629507,0,Pass,baixo,19,0.3562735439003188
BBB_2014B_629554,0,Fail,baixo,23,0.4351097178683385
BBB_2014B_629619,0,Pass,baixo,9,0.4171323429194493
BBB_2014B_629835,0,Pass,baixo,12,0.3764942528735632
BBB_2014B_629870,1,Fail,baixo,25,0.1230677764565992
BBB_2014B_629886,0,Pass,alto,0,0.4568246581788712
BBB_2014B_629891,0,Distinction,baixo,2,0.3505931921499058
BBB_2014B_629923,0,Fail,medio,9,0.4127008893743172
BBB_2014B_630028,0,Pass,baixo,2,0.4977694719074029
BBB_2014B_630029,0,Pass,baixo,9,0.3990595611285266
BBB_2014B_630030,0,Pass,baixo,19,0.5984507746126937
BBB_2014B_630052,0,Distinction,baixo,4,0.4404557980189171
BBB_2014B_630053,0,Pass,baixo,7,0.3326108374384237
BBB_2014B_630090,1,Fail,medio,10,0.2023774437567541
BBB_2014B_630147,1,Fail,baixo,24,0.1894052973513243
BBB_2014B_630260,0,Fail,baixo,21,0.4830049261083744
BBB_2014B_630315,0,Pass,medio,5,0.4438349007314525
BBB_2014B_630333,0,Pass,baixo,13,0.3171015843429636
BBB_2014B_630345,0,Fail,baixo,14,0.4128431651942624
BBB_2014B_630372,0,Pass,baixo,19,0.5646241627387746
BBB_2014B_630393,0,Distinction,medio,8,0.3876588021778585
BBB_2014B_630415,0,Pass,medio,1,0.3476138135528232
BBB_2014B_630443,0,Pass,baixo,9,0.4019133725820017
BBB_2014B_630451,0,Distinction,medio,0,0.3735572255582323
BBB_2014B_630549,1,Fail,baixo,16,0.2902298850574712
BBB_2014B_630561,1,Pass,medio,14,0.2076219171967414
BBB_2014B_630586,0,Fail,baixo,17,0.4635601118359739
BBB_2014B_630608,1,Pass,medio,8,0.1790725326991676
BBB_2014B_630718,0,Pass,alto,1,0.3698746633729523
BBB_2014B_630736,0,Pass,baixo,6,0.377057210031348
BBB_2014B_630763,0,Pass,baixo,7,0.4334126040428062
BBB_2014B_630778,0,Pass,medio,4,0.5114307487140407
BBB_2014B_630794,0,Fail,medio,4,0.3164773298481954
BBB_2014B_630823,0,Pass,medio,8,0.3489043655512145
BBB_2014B_630833,1,Fail,baixo,19,0.1649385097660959
BBB_2014B_630876,0,Pass,medio,6,0.3090451566518264
BBB_2014B_630944,1,Pass,baixo,12,0.2719090190354558
BBB_2014B_631081,0,Pass,medio,2,0.2837831428164872
BBB_2014B_631086,0,Fail,baixo,10,0.3516155308172686
BBB_2014B_631108,0,Pass,medio,9,0.3792129359049288
BBB_2014B_631109,0,Pass,alto,1,0.3932531698872409
BBB_2014B_631132,0,Fail,baixo,8,0.3636969069113512
BBB_2014B_631225,0,Pass,baixo,11,0.296057853426228
BBB_2014B_631341,0,Fail,baixo,20,0.3434927697441601
BBB_2014B_631384,0,Pass,baixo,4,0.453982798810385
BBB_2014B_631441,0,Distinction,alto,3,0.3982202447163515
BBB_2014B_631445,0,Pass,baixo,11,0.4007480386790731
BBB_2014B_631492,0,Pass,medio,6,0.3316351155681878
BBB_2014B_631515,0,Pass,alto,0,0.4741550468974645
BBB_2014B_631530,0,Pass,baixo,2,0.460938122162937
BBB_2014B_631563,0,Fail,baixo,21,0.3408378455400399
BBB_2014B_631613,0,Pass,medio,9,0.5271162274911549
BBB_2014B_631650,1,Fail,baixo,12,0.1574986316365626
BBB_2014B_631679,0,Distinction,baixo,4,0.4697424015265095
BBB_2014B_631724,0,Pass,medio,4,0.3113871275948927
BBB_2014B_631766,0,Pass,alto,0,0.3930531887324385
BBB_2014B_631777,0,Distinction,medio,8,0.4505747126436781
BBB_2014B_631848,0,Pass,baixo,8,0.3531034482758621
BBB_2014B_632084,0,Distinction,baixo,4,0.4056760279653987
BBB_2014B_632113,1,Fail,baixo,21,0.1674247982391782
BBB_2014B_632148,1,Fail,baixo,11,0.2734732031574574
BBB_2014B_632231,1,Fail,baixo,25,0.1305747126436781
BBB_2014B_632254,0,Pass,baixo,4,0.3683262807238678
BBB_2014B_632302,0,Pass,baixo,14,0.5770280327462168
BBB_2014B_632454,0,Pass,baixo,15,0.338396718039694
BBB_2014B_632470,1,Fail,baixo,26,0.0299284320104098
BBB_2014B_632503,0,Distinction,medio,6,0.3992590481618694
BBB_2014B_632536,1,Fail,baixo,27,0.0843349753694581
BBB_2014B_632547,1,Fail,baixo,24,0.1556244349735245
BBB_2014B_632578,1,Pass,baixo,11,0.2496016317164892
BBB_2014B_632658,0,Pass,baixo,16,0.6260936695831189
BBB_2014B_632682,0,Fail,baixo,18,0.4849768098406937
BBB_2014B_632704,0,Pass,medio,4,0.4105286511156186
BBB_2014B_632712,0,Fail,baixo,22,0.4992816091954022
BBB_2014B_632752,0,Pass,medio,1,0.3645527699503239
BBB_2014B_632823,0,Pass,medio,2,0.3542639626383468
BBB_2014B_632869,0,Fail,baixo,10,0.3671399594320486
BBB_2014B_633024,0,Pass,baixo,8,0.3257597895967271
BBB_2014B_633130,0,Pass,baixo,14,0.4071505323825339
BBB_2014B_633162,1,Fail,baixo,27,0.1247648902821316
BBB_2014B_633193,0,Pass,baixo,19,0.4181335905473836
BBB_2014B_633208,0,Pass,baixo,4,0.408957590170432
BBB_2014B_633212,1,Pass,baixo,9,0.2923624147811481
BBB_2014B_633228,1,Fail,baixo,19,0.2518740629685157
BBB_2014B_633245,1,Fail,medio,20,0.0877782082741401
BBB_2014B_633257,0,Fail,baixo,12,0.3291365216574273
BBB_2014B_633380,1,Fail,baixo,26,0.0204622963243652
BBB_2014B_633386,0,Pass,baixo,8,0.4027007475283337
BBB_2014B_633394,1,Fail,baixo,15,0.1264367816091954
BBB_2014B_633472,0,Pass,medio,5,0.406440923682303
BBB_2014B_633491,1,Fail,baixo,24,0.1225754310344827
BBB_2014B_633499,0,Pass,baixo,10,0.5038436195914782
BBB_2014B_633560,0,Distinction,baixo,14,0.4823652812377081
BBB_2014B_633570,0,Pass,baixo,18,0.4999290478217681
BBB_2014B_633590,0,Distinction,alto,1,0.3690114036131268
BBB_2014B_633603,0,Fail,baixo,6,0.5220436203561661
BBB_2014B_633646,0,Pass,baixo,15,0.395770755737114
BBB_2014B_633650,0,Pass,baixo,9,0.4481628038439796
BBB_2014B_633669,0,Pass,baixo,12,0.429757343550447
BBB_2014B_633865,1,Fail,baixo,27,0.0344827586206896
BBB_2014B_633929,0,Pass,alto,2,0.4867350832446327
BBB_2014B_633935,0,Pass,baixo,14,0.5237156931738213
BBB_2014B_634058,0,Pass,baixo,20,0.396551724137931
BBB_2014B_634075,0,Distinction,medio,5,0.3449683321604503
BBB_2014B_634077,0,Pass,baixo,16,0.4707920012596441
BBB_2014B_634188,0,Pass,baixo,17,0.3767123287671232
BBB_2014B_634230,0,Distinction,medio,3,0.3400328938198645
BBB_2014B_634265,0,Pass,baixo,4,0.4758045977011495
BBB_2014B_634280,0,Distinction,medio,0,0.4096634317571753
BBB_2014B_634286,0,Pass,baixo,7,0.3826000117488104
BBB_2014B_634304,0,Pass,medio,8,0.4547261663286004
BBB_2014B_634353,1,Fail,baixo,23,0.1860501567398118
BBB_2014B_634412,0,Pass,medio,4,0.3637749067418797
BBB_2014B_634472,0,Distinction,medio,7,0.3189287290920685
BBB_2014B_634477,1,Pass,medio,11,0.263346104725415
BBB_2014B_634481,0,Pass,baixo,20,0.4813700532284193
BBB_2014B_634483,0,Pass,alto,1,0.5435398483330949
BBB_2014B_634491,0,Pass,baixo,11,0.3546967895362664
BBB_2014B_634606,0,Fail,baixo,6,0.317834631071561
BBB_2014B_634715,0,Distinction,alto,1,0.3718497893910187
BBB_2014B_634833,0,Distinction,medio,3,0.4156227129880752
BBB_2014B_634851,0,Distinction,baixo,13,0.3453999141508084
BBB_2014B_634876,1,Pass,baixo,18,0.1449177372098264
BBB_2014B_634928,0,Pass,medio,5,0.4154180705904844
BBB_2014B_634944,0,Pass,baixo,10,0.6257629805786763
BBB_2014B_634976,0,Distinction,baixo,13,0.4699703128568166
BBB_2014B_635011,0,Pass,baixo,22,0.4938760128132655
BBB_2014B_635113,0,Pass,baixo,22,0.5241984271022383
BBB_2014B_635122,0,Pass,medio,6,0.3922020752541661
BBB_2014B_635136,0,Pass,medio,1,0.4347640765525765
BBB_2014B_635173,0,Distinction,baixo,6,0.3788573693448842
BBB_2014B_635228,1,Pass,baixo,15,0.2848976581228102
BBB_2014B_635230,0,Distinction,medio,4,0.3140812100477177
BBB_2014B_635241,0,Pass,medio,12,0.4825957100190062
BBB_2014B_635244,0,Pass,medio,3,0.521448275862069
BBB_2014B_635246,0,Fail,baixo,25,0.5332685769791161
BBB_2014B_635247,0,Pass,baixo,15,0.4450681635926223
BBB_2014B_635432,1,Fail,baixo,20,0.1106146193406963
BBB_2014B_635433,0,Pass,baixo,18,0.4243553898726312
BBB_2014B_635435,1,Pass,baixo,10,0.265216995723774
BBB_2014B_635473,0,Fail,baixo,10,0.3979777028778842
BBB_2014B_635591,0,Pass,medio,6,0.4009333679025148
BBB_2014B_635755,0,Distinction,medio,6,0.5222358004356835
BBB_2014B_635761,0,Pass,baixo,22,0.4512016718913271
BBB_2014B_635764,0,Pass,baixo,10,0.4578420467185762
BBB_2014B_635771,0,Pass,baixo,15,0.5562316880775299
BBB_2014B_635773,0,Pass,baixo,17,0.3692992213570634
BBB_2014B_635774,0,Pass,baixo,14,0.4478849010868715
BBB_2014B_635788,0,Pass,medio,6,0.3958871741859263
BBB_2014B_63721,0,Distinction,medio,7,0.3792631727911694
BBB_2014B_64275,0,Pass,baixo,15,0.3179691561254548
BBB_2014B_72400,0,Distinction,baixo,11,0.4368673872019214
BBB_2014B_78255,1,Fail,baixo,20,0.1583333333333333
BBB_2014B_89092,0,Pass,baixo,14,0.3127944224609007
BBB_2014B_89778,0,Distinction,baixo,22,0.5649004765909729
BBB_2014B_90361,0,Pass,baixo,20,0.4077876791941107
BBB_2014B_92341,1,Fail,medio,18,0.1285477082287523
BBB_2014B_97006,0,Pass,baixo,20,0.4919415292353822
BBB_2014B_99799,0,Pass,baixo,8,0.3099582495747642
BBB_2014J_103496,0,Pass,medio,6,0.3937417040865316
BBB_2014J_106095,0,Pass,medio,5,0.4175240248728095
BBB_2014J_106793,1,Fail,baixo,16,0.2146551724137931
BBB_2014J_108859,0,Pass,alto,0,0.4173854803028151
BBB_2014J_109441,0,Pass,medio,10,0.4998363160192057
BBB_2014J_110911,0,Pass,baixo,15,0.4041777188328913
BBB_2014J_1118432,0,Distinction,alto,2,0.375165227211478
BBB_2014J_114402,0,Distinction,medio,4,0.2964907526590339
BBB_2014J_116606,0,Pass,baixo,15,0.4663527267203402
BBB_2014J_117544,0,Pass,alto,1,0.3958959170721388
BBB_2014J_117545,1,Fail,baixo,23,0.1646122640037447
BBB_2014J_123087,0,Pass,baixo,11,0.5748195669607057
BBB_2014J_125535,0,Pass,baixo,15,0.4507389162561576
BBB_2014J_126769,0,Pass,medio,3,0.4406401999945654
BBB_2014J_126800,0,Pass,medio,2,0.430730669907337
BBB_2014J_142324,0,Pass,baixo,13,0.6446176911544228
BBB_2014J_1432518,0,Fail,baixo,15,0.4133128421861493
BBB_2014J_145280,0,Pass,medio,9,0.3270132305448484
BBB_2014J_150398,0,Distinction,alto,3,0.5053615980701551
BBB_2014J_151917,0,Pass,medio,11,0.4536744321774232
BBB_2014J_1526770,0,Distinction,medio,5,0.442159553013522
BBB_2014J_152973,0,Pass,medio,6,0.3667751583391977
BBB_2014J_1533277,0,Pass,medio,9,0.4302663024923183
BBB_2014J_1536122,0,Distinction,medio,5,0.4280326354679802
BBB_2014J_1536591,1,Fail,baixo,23,0.0602966673088036
BBB_2014J_1547646,0,Distinction,alto,3,0.570977798771847
BBB_2014J_155484,0,Distinction,alto,0,0.4459070759026768
BBB_2014J_1560989,1,Fail,medio,3,0.171292767140487
BBB_2014J_1563696,0,Pass,baixo,15,0.4672920892494929
BBB_2014J_1564706,0,Pass,medio,1,0.4739894008888043
BBB_2014J_157752,1,Fail,baixo,14,0.1819540229885057
BBB_2014J_1585768,1,Fail,baixo,24,0.0940438871473354
BBB_2014J_160026,1,Pass,baixo,20,0.1774954627949183
BBB_2014J_1623795,0,Distinction,medio,12,0.7307873750421207
