aluno,b0,b1,b2,b3,b4,b5,b6,n_provas_com_clique,final_result,faixa_volume,aprovado,cluster,padrao
BBB_2013B_483479,0.16597510373443983,0.01037344398340249,0.06639004149377593,0.14981767886332203,0.0975103734439834,0.151703759587577,0.3582295988934993,2,Fail,baixo,False,2,decrescente
BBB_2013B_483952,0.29753460004691534,0.05118813042458363,0.21405700211118933,0.16081867229650482,0.09721792165141918,0.09571428571428571,0.08346938775510204,7,Fail,baixo,False,2,decrescente
BBB_2013B_484039,0.33237071172555044,0.0474347158218126,0.0749615975422427,0.24770097286226317,0.08847926267281106,0.006287762416794676,0.20276497695852536,5,Fail,baixo,False,2,decrescente
BBB_2013B_484161,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Fail,baixo,False,0,crescente
BBB_2013B_484768,0.40965410682274866,0.15942252561481998,0.09250346904931127,0.19717553235676905,0.032979095452443,0.06208799382300646,0.04617727688090161,7,Pass,baixo,True,0,crescente
BBB_2013B_484885,0.3104307940122698,0.0276102383771844,0.14422067894820115,0.1289892967108157,0.08797452788969674,0.23089737906230415,0.06987708499952808,7,Fail,medio,False,2,decrescente
BBB_2013B_484933,0.13904551638959628,0.34424183230432887,0.10959353679900066,0.12093000909164824,0.07589974055540362,0.11543070426430993,0.09485866059571238,7,Pass,medio,True,1,constante
BBB_2013B_485399,0.4836953649384282,0.1369047619047619,0.15622192273135668,0.1839622641509434,0.0,0.0392156862745098,0.0,6,Pass,baixo,True,0,crescente
BBB_2013B_485568,0.24561403508771928,0.13450292397660818,0.2631578947368421,0.04093567251461988,0.2222222222222222,0.017543859649122806,0.07602339181286549,1,Fail,baixo,False,1,constante
BBB_2013B_485630,0.27521369700229165,0.18352914320204775,0.031488101031460894,0.2868401637847686,0.08729247553733203,0.06151826166076584,0.07411815778133332,7,Pass,medio,True,1,constante
BBB_2013B_486099,0.42156349065869536,0.21799734489558512,0.1841684233440244,0.04609543673499523,0.056242252049801766,0.04251674814412457,0.031416304172773586,7,Pass,medio,True,1,constante
BBB_2013B_486282,0.3333333333333333,0.10067114093959732,0.05555555555555555,0.057969308057616076,0.23323128851210803,0.21923937360178972,0.0,3,Fail,baixo,False,2,decrescente
BBB_2013B_486391,0.12900536793253697,0.17245608870572074,0.10271225903698937,0.16082056744769394,0.12844576917099246,0.19166854958904775,0.11489139811701879,7,Pass,medio,True,2,decrescente
BBB_2013B_486521,0.21845055365730892,0.20404021295255045,0.28199569983433787,0.048387096774193554,0.16666666666666666,0.0,0.08045977011494253,6,Fail,baixo,False,1,constante
BBB_2013B_486656,0.3725615491402241,0.32037466501752215,0.04137062232300327,0.04769189479334407,0.08647377850276401,0.07284717429644964,0.05868031592669274,7,Distinction,medio,True,1,constante
BBB_2013B_487329,0.5321905439324577,0.060711076883583626,0.008086253369272238,0.0,0.14467532467532468,0.16579088277201487,0.08854591836734693,7,Fail,baixo,False,0,crescente
BBB_2013B_487646,0.11580392098390344,0.2518426018426018,0.1632279777582675,0.03638128041113115,0.09235335925414943,0.15944566115768927,0.1809451985922574,7,Fail,baixo,False,1,constante
BBB_2013B_488185,0.14583333333333334,0.0,0.0,0.19444444444444445,0.46407004830917875,0.0,0.1956521739130435,2,Fail,baixo,False,2,decrescente
BBB_2013B_488364,0.018893387314439947,0.0,0.10661268556005399,0.32388663967611336,0.4143049932523617,0.12280701754385964,0.01349527665317139,1,Fail,medio,False,2,decrescente
BBB_2013B_488425,0.30346736567126975,0.27711152935671785,0.12890861386209412,0.07323071183791167,0.08299929297755385,0.045738328905062055,0.08854415738939073,5,Fail,alto,False,1,constante
BBB_2013B_488863,0.31667606295513273,0.13192040933891966,0.1760830175427562,0.1291018706333108,0.09795865633074935,0.13937806052410515,0.008881922675026124,6,Pass,baixo,True,1,constante
BBB_2013B_489251,0.3215374086986616,0.3160371542695807,0.09685267072902078,0.03803774167803723,0.048568314921328626,0.08015279435372326,0.09881391534964787,7,Pass,medio,True,1,constante
BBB_2013B_490152,0.3210915469866877,0.2695787428683848,0.2834465579710145,0.0,0.004347826086956522,0.0,0.12153532608695652,4,Fail,medio,False,1,constante
BBB_2013B_490514,0.3305719475358063,0.41428857524318136,0.0655636086210185,0.05837783711615487,0.11772006085633557,0.012142857142857141,0.0013351134846461949,7,Pass,baixo,True,1,constante
BBB_2013B_492182,0.06554570749486004,0.21285371947448217,0.1555696441819323,0.3273154944235453,0.035781544256120526,0.039498979912115505,0.16343491025694415,6,Pass,baixo,True,1,constante
BBB_2013B_492240,0.5360020553271562,0.1593649003497238,0.06822675299832053,0.033389014845597025,0.06525924068571741,0.06124927822341521,0.0765087575700698,7,Pass,medio,True,0,crescente
BBB_2013B_492590,0.41962562802898934,0.03479465860418242,0.06090436174469789,0.1794969839787767,0.11111111111111112,0.1442073125546515,0.04985994397759104,5,Fail,baixo,False,0,crescente
BBB_2013B_492946,0.48315534954471007,0.2759986725076331,0.028474711270410194,0.049009746588693955,0.030264101112997547,0.07689260586751626,0.05620481310803891,6,Fail,baixo,False,0,crescente
BBB_2013B_493186,0.344121440038086,0.13465290224045395,0.12197954492721527,0.14729104355967526,0.0763737396303901,0.03135973541468468,0.14422159418949468,7,Pass,medio,True,1,constante
BBB_2013B_493451,0.6438975422966026,0.007920792079207921,0.0576271186440678,0.0,0.003389830508474576,0.22181818181818183,0.06534653465346535,5,Fail,baixo,False,0,crescente
BBB_2013B_493515,0.30556136092440594,0.3084970692917345,0.02310757963447558,0.05227491385551164,0.14416388596914934,0.09711184338050008,0.06928334694422289,7,Fail,medio,False,1,constante
BBB_2013B_493773,0.06175766283524905,0.47847222222222224,0.3333333333333333,0.1149425287356322,0.0,0.0,0.011494252873563218,6,Fail,baixo,False,1,constante
BBB_2013B_493912,0.46395168034364775,0.1869090342075607,0.09966777408637874,0.07194573663556746,0.15162593325487372,0.02111801242236025,0.004781829049611476,7,Pass,medio,True,0,crescente
BBB_2013B_493958,0.6381074168797954,0.19729630982827914,0.02173913043478261,0.0,0.0,0.14285714285714285,0.0,7,Pass,baixo,True,0,crescente
BBB_2013B_494095,0.16093898539452076,0.19184052931517434,0.026785714285714284,0.2494814622763806,0.31027117743649185,0.05070028011204482,0.009981851179673321,7,Pass,baixo,True,2,decrescente
BBB_2013B_494278,0.4316561041379491,0.1837598085308997,0.12388852974640573,0.0658008658008658,0.030287442645213058,0.016967855844627927,0.14763939329403872,7,Pass,medio,True,0,crescente
BBB_2013B_494786,0.326206580304941,0.07603257398339365,0.3378901799954432,0.05526645485661879,0.07307583127255259,0.0778737009323722,0.053654678654678656,7,Distinction,baixo,True,1,constante
BBB_2013B_494838,0.0,0.10344827586206896,0.6666666666666666,0.0,0.0,0.0,0.22988505747126436,1,Fail,baixo,False,1,constante
BBB_2013B_495674,0.5,0.06944444444444445,0.1527777777777778,0.041666666666666664,0.2361111111111111,0.0,0.0,2,Fail,baixo,False,0,crescente
BBB_2013B_495856,0.6531485165598954,0.23097846756708879,0.007936507936507936,0.025806451612903226,0.03571428571428571,0.01070148489503328,0.03571428571428571,7,Distinction,baixo,True,0,crescente
BBB_2013B_496041,0.465500834995217,0.2243939393939394,0.14439807383627606,0.04173354735152488,0.02407704654895666,0.08275370073122881,0.017142857142857144,7,Pass,baixo,True,1,constante
BBB_2013B_496070,0.4881032702254167,0.26136237292923103,0.051817083372060604,0.006289308176100628,0.013515220411772135,0.1053651649338981,0.07354757995152084,7,Pass,baixo,True,0,crescente
BBB_2013B_496220,0.3632248956468184,0.07370148296197597,0.2384370784383021,0.1277106908685856,0.06789352788278674,0.0375610730952068,0.09147125110632433,7,Pass,baixo,True,1,constante
BBB_2013B_496243,0.18428942513109342,0.13742690058479531,0.10538588938520964,0.03690036900369004,0.09072621976219762,0.0947176905979586,0.3505535055350554,4,Fail,baixo,False,2,decrescente
BBB_2013B_496674,0.19565217391304346,0.20434782608695654,0.0,0.11785714285714284,0.011904761904761904,0.30357142857142855,0.16666666666666666,6,Fail,baixo,False,2,decrescente
BBB_2013B_497088,0.2970873786407767,0.1973274917853231,0.0,0.2,0.2619487659375365,0.0,0.04363636363636363,5,Pass,baixo,True,1,constante
BBB_2013B_497280,0.19444444444444445,0.003472222222222222,0.005208333333333333,0.0,0.20347222222222225,0.51875,0.07465277777777778,6,Pass,baixo,True,2,decrescente
BBB_2013B_497468,0.4207174482696305,0.253933831597155,0.0,0.005714285714285714,0.11820495940311608,0.1548748531670733,0.04655462184873949,7,Pass,baixo,True,0,crescente
BBB_2013B_497607,0.0,0.0,0.2641509433962264,0.0,0.5471698113207547,0.18867924528301888,0.0,1,Fail,baixo,False,2,decrescente
BBB_2013B_497793,0.21041214586941875,0.3051874053162092,0.09270490925174636,0.10467841113000194,0.1069724955666489,0.06836296979135362,0.1116816630746212,7,Pass,alto,True,1,constante
BBB_2013B_498065,0.3064524680701678,0.16462558880151437,0.09159024984943613,0.141845588102728,0.09705456279206462,0.10243290034022977,0.0959986420438593,7,Pass,alto,True,1,constante
BBB_2013B_498131,0.42147895126446827,0.23832550952025608,0.11112184002077354,0.08658149486320055,0.08254493209307825,0.03774316303007654,0.022204109208146718,7,Pass,alto,True,1,constante
BBB_2013B_498175,0.28723546268449346,0.09149696272191624,0.12135805488332028,0.061330344080709816,0.10787111183865662,0.10652274529064458,0.22418531850025894,7,Pass,baixo,True,2,decrescente
BBB_2013B_498296,0.34402267654043933,0.07240956219765075,0.073082050891233,0.22951828113381217,0.09291344897136586,0.09582365527147525,0.09223032499402366,7,Pass,medio,True,2,decrescente
BBB_2013B_498455,0.31584473624567966,0.15644654088050314,0.009433962264150943,0.16685966627004364,0.09186882300089845,0.11566430817610063,0.14388196316262356,6,Fail,baixo,False,2,decrescente
BBB_2013B_498967,0.6621504453401005,0.11973180076628352,0.06896551724137931,0.03968253968253968,0.054563492063492064,0.0549062049062049,0.0,6,Pass,baixo,True,0,crescente
BBB_2013B_499027,0.47901765129249346,0.051296782052431766,0.10938886636792919,0.0,0.11407109139952276,0.15143441605721433,0.09479119283040852,7,Pass,baixo,True,0,crescente
BBB_2013B_499067,0.562781954887218,0.04807852965747702,0.04303467000835422,0.0125,0.12715121136173768,0.17136591478696742,0.03508771929824561,5,Fail,baixo,False,0,crescente
BBB_2013B_499118,0.370328224820195,0.06441808020394156,0.06294984393541929,0.08977762662499399,0.12824677829766115,0.11938943942321927,0.1648900066945697,7,Pass,baixo,True,2,decrescente
BBB_2013B_499380,0.1801688344029778,0.17677323168295592,0.10353781623996443,0.10746717846100269,0.1281432424598488,0.18822456351250963,0.1156851332407408,7,Distinction,alto,True,2,decrescente
BBB_2013B_499387,0.3113355838964707,0.08963150926843146,0.13669839977889514,0.11997476926294871,0.18211957568682968,0.10896081628737919,0.051279345819045107,6,Pass,baixo,True,2,decrescente
BBB_2013B_499483,0.27258773940239706,0.12845742150998504,0.057951957564193676,0.19295267421075263,0.2218406042847194,0.06017436893137023,0.06603523409658194,7,Pass,medio,True,2,decrescente
BBB_2013B_499511,0.10782931237767616,0.10949557602247482,0.140640555783615,0.03870144520842462,0.3038200774756695,0.12303456614380334,0.17647846698833644,7,Distinction,baixo,True,2,decrescente
BBB_2013B_499891,0.25138383708689954,0.13838942300095086,0.06400563904286423,0.06339644150571919,0.22926095471957927,0.19081621758946357,0.06274748705452331,7,Pass,medio,True,2,decrescente
BBB_2013B_499931,0.0,0.0,0.35526315789473684,0.0,0.47368421052631576,0.0,0.17105263157894737,1,Fail,baixo,False,2,decrescente
BBB_2013B_500791,0.3659452250019923,0.32247247031300186,0.03571428571428571,0.07778085394364465,0.10567472354631101,0.05035051789710175,0.042061923583662716,7,Pass,medio,True,1,constante
BBB_2013B_500815,0.2462189992087342,0.16056498839825786,0.1491681349848475,0.10267936662683701,0.11024817046498055,0.15424792316284355,0.07687241715349935,7,Pass,alto,True,1,constante
BBB_2013B_500819,0.28672679271620993,0.16909578057724003,0.09636807645693768,0.04451450861183503,0.16124267492048647,0.19010272294302838,0.05194944377426242,7,Pass,baixo,True,2,decrescente
BBB_2013B_500836,0.40160505939194463,0.14195254973943497,0.2857142857142857,0.008294301327088211,0.02019906323185012,0.06565816401881976,0.07657657657657657,7,Fail,baixo,False,1,constante
BBB_2013B_500958,0.2790872293701868,0.25489558753389946,0.0654278465131056,0.07908078457296856,0.15490406204569518,0.13169663908925525,0.034907850874889144,7,Pass,medio,True,1,constante
BBB_2013B_501432,0.20156169760497983,0.196993484977355,0.12158809292767711,0.1433532013697684,0.13319939306228498,0.10605427704953842,0.09724985300839628,7,Distinction,alto,True,1,constante
BBB_2013B_501550,0.3084801039836447,0.10951798923834359,0.12872938620825977,0.10070991302593803,0.16048859235481672,0.09035458179511655,0.10171943339388066,7,Pass,alto,True,2,decrescente
BBB_2013B_501879,0.418564861930412,0.07546096566967778,0.22444769706529155,0.0461490174385244,0.10848843937884436,0.10059874924777493,0.026290269269474986,7,Pass,medio,True,0,crescente
BBB_2013B_501955,0.5028736205510008,0.17780453151096257,0.02906806097773206,0.06342450028017038,0.058722142055475386,0.14274144278836878,0.025365701836290073,7,Fail,baixo,False,0,crescente
BBB_2013B_502088,0.09803921568627451,0.3333333333333333,0.27225602884832095,0.0,0.20779806175343704,0.06896551724137931,0.0196078431372549,3,Fail,baixo,False,1,constante
BBB_2013B_502441,0.23337991830421062,0.053658586311647535,0.18965284222032083,0.1060928867051316,0.21797359980375125,0.06554160125588697,0.13370056539905123,7,Distinction,baixo,True,2,decrescente
BBB_2013B_502604,0.4158080225949234,0.23829812807031603,0.17109634551495015,0.04664723032069971,0.015520655055538776,0.04026141816839491,0.07236820027517701,7,Pass,baixo,True,1,constante
BBB_2013B_502694,0.27524873143876266,0.0842687118452778,0.13193808706091198,0.07815047437459446,0.1821500525041579,0.0810819949015498,0.16716194787474542,7,Distinction,alto,True,2,decrescente
BBB_2013B_502713,0.009389671361502348,0.5309187111918825,0.03286384976525821,0.10360663082437276,0.05267018779342723,0.07861798929779394,0.19193295976576305,3,Fail,baixo,False,1,constante
BBB_2013B_502717,0.267575887458375,0.1474498102676187,0.0957467904910717,0.11975697599689303,0.10464951740406203,0.13221066808206636,0.1326103502999132,7,Pass,alto,True,2,decrescente
BBB_2013B_502872,0.1785345717234262,0.32456140350877194,0.0,0.0,0.47058823529411764,0.02631578947368421,0.0,2,Fail,baixo,False,1,constante
BBB_2013B_503390,0.48794400696771467,0.13883437990580846,0.12333856619570906,0.03610675039246468,0.060674157303370786,0.04590412032367884,0.10719801891125347,7,Fail,baixo,False,0,crescente
BBB_2013B_503491,0.39513007726168775,0.13957362525320757,0.2073872636686486,0.06032298562945216,0.05179925994449584,0.1258368784048002,0.019949909837707874,7,Pass,medio,True,1,constante
BBB_2013B_503509,0.28141692127700185,0.13735901412084275,0.16459628852293715,0.07174786147820564,0.07871401862132577,0.11387269427463238,0.15229320170505442,7,Distinction,medio,True,2,decrescente
BBB_2013B_504014,0.0,0.0641025641025641,0.08520642869620917,0.18540732545274557,0.36778178924280364,0.28974261922785766,0.007759273277819834,2,Fail,alto,False,2,decrescente
BBB_2013B_504028,0.22246896959005696,0.2660174994571365,0.14276153535134486,0.08392237308609328,0.09717386870292075,0.06494454908193444,0.1227112047305132,7,Pass,medio,True,1,constante
BBB_2013B_504102,0.28713845944469163,0.3602295232813938,0.05834770456405913,0.017555880220108348,0.06983001322356354,0.051149952366733496,0.15574846689945016,7,Pass,medio,True,1,constante
BBB_2013B_504936,0.49372651637144394,0.09102026554856744,0.05159562077801072,0.14096601899958477,0.04501862232755041,0.17767295597484278,0.0,6,Pass,baixo,True,0,crescente
BBB_2013B_505376,0.2624568461490571,0.1326891323522002,0.19165660864119186,0.23968365402524464,0.027207473100563064,0.09617036185748372,0.05013592387425943,7,Pass,baixo,True,1,constante
BBB_2013B_505606,0.5007133767635608,0.1944367209145534,0.06130012430366926,0.0016233766233766235,0.06750392464678179,0.16955234687792828,0.00487012987012987,7,Pass,medio,True,0,crescente
BBB_2013B_505871,0.38883553993679854,0.09342105263157895,0.09552277432712215,0.12394164759725401,0.032492236024844724,0.0745600414078675,0.19122670807453415,5,Fail,baixo,False,0,crescente
BBB_2013B_505959,0.31858115267617076,0.37108695844131756,0.028101503759398495,0.0,0.19222148883659532,0.023595965103598692,0.06641293118291913,7,Pass,baixo,True,1,constante
BBB_2013B_505961,0.5758492880920285,0.14909548623305308,0.03325737074490814,0.0506827731092437,0.07305761287565873,0.1033208905030939,0.01473657844201386,7,Distinction,medio,True,0,crescente
BBB_2013B_506233,0.01906318082788671,0.11796939156401642,0.09390905298289527,0.2905630088292627,0.2724238631622862,0.10933391398117043,0.09673758865248228,6,Pass,baixo,True,2,decrescente
BBB_2013B_506360,0.5707070707070707,0.3181818181818182,0.0,0.0,0.011111111111111112,0.0,0.09999999999999999,6,Fail,baixo,False,0,crescente
BBB_2013B_506753,0.2495282409588242,0.31244321060549335,0.14571605502084534,0.06713758847826762,0.14378666826265288,0.04300381115976786,0.03838442551414878,7,Pass,medio,True,1,constante
