aluno,total,p_comeco,p_meio,p_fim,semanas_mortas,cliques_ultimo_terco,ativo_no_fim,final_result,faixa_volume,timing,subtipo
BBB_2013B_535773,8762,0.5360648253823328,0.25199726089933805,0.21193791371832915,0,1857,True,Pass,alto,comeco-pesado,antecipou_sustentou
BBB_2013B_535778,35,1.0,0.0,0.0,26,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
BBB_2013B_535800,592,0.7483108108108109,0.14527027027027026,0.10641891891891891,4,63,True,Pass,baixo,comeco-pesado,antecipou_sustentou
BBB_2013B_535807,334,0.7125748502994012,0.16467065868263472,0.12275449101796407,17,41,True,Fail,baixo,comeco-pesado,antecipou_sustentou
BBB_2013B_535820,659,0.7040971168437026,0.19119878603945373,0.1047040971168437,3,69,True,Pass,medio,comeco-pesado,antecipou_sustentou
BBB_2013B_536050,53,1.0,0.0,0.0,27,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
BBB_2013B_536112,926,0.4136069114470842,0.36285097192224625,0.22354211663066956,2,207,True,Pass,medio,comeco-pesado,antecipou_sustentou
BBB_2013B_536188,427,0.8032786885245902,0.1522248243559719,0.04449648711943794,13,19,True,Fail,baixo,comeco-pesado,antecipou_sustentou
BBB_2013B_536189,935,0.5668449197860963,0.3443850267379679,0.08877005347593583,2,83,True,Pass,medio,comeco-pesado,antecipou_sustentou
BBB_2013B_536205,156,0.46153846153846156,0.22435897435897437,0.3141025641025641,19,49,True,Pass,baixo,comeco-pesado,antecipou_sustentou
BBB_2013B_536722,500,0.592,0.408,0.0,17,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
BBB_2013B_536726,6839,0.6658868255592922,0.3039918116683726,0.030121362772335136,4,206,True,Fail,alto,comeco-pesado,antecipou_sustentou
BBB_2013B_536856,431,0.8584686774941995,0.14153132250580047,0.0,18,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
BBB_2013B_537193,2774,0.39473684210526316,0.34354722422494594,0.2617159336697909,0,726,True,Pass,alto,comeco-pesado,antecipou_sustentou
BBB_2013B_537414,394,0.5558375634517766,0.39086294416243655,0.0532994923857868,13,21,True,Pass,baixo,comeco-pesado,antecipou_sustentou
BBB_2013B_537434,2448,0.516748366013072,0.25449346405228757,0.22875816993464052,1,560,True,Pass,alto,comeco-pesado,antecipou_sustentou
BBB_2013B_537473,1165,0.5982832618025751,0.26437768240343346,0.13733905579399142,3,160,True,Pass,medio,comeco-pesado,antecipou_sustentou
BBB_2013B_537558,614,0.509771986970684,0.28664495114006516,0.20358306188925082,2,125,True,Distinction,medio,comeco-pesado,antecipou_sustentou
BBB_2013B_537572,3732,0.4434619506966774,0.2797427652733119,0.2767952840300107,0,1033,True,Pass,alto,comeco-pesado,antecipou_sustentou
BBB_2013B_537679,1382,0.6287988422575976,0.14544138929088277,0.22575976845151954,6,312,True,Pass,medio,comeco-pesado,antecipou_sustentou
BBB_2013B_537688,547,0.5045703839122486,0.15356489945155394,0.34186471663619744,4,187,True,Pass,baixo,comeco-pesado,antecipou_sustentou
BBB_2013B_537704,697,0.5609756097560976,0.17647058823529413,0.26255380200860834,3,183,True,Pass,medio,comeco-pesado,antecipou_sustentou
BBB_2013B_537844,1941,0.9732096857290057,0.026790314270994334,0.0,14,0,False,Fail,alto,comeco-pesado,abandonou_cedo
BBB_2013B_537905,1002,0.47005988023952094,0.3473053892215569,0.18263473053892215,6,183,True,Distinction,medio,comeco-pesado,antecipou_sustentou
BBB_2013B_538221,4313,0.46997449571064226,0.3923023417574774,0.13772316253188036,0,594,True,Pass,alto,comeco-pesado,antecipou_sustentou
BBB_2013B_538897,1239,0.5577078288942696,0.22114608555286522,0.22114608555286522,2,274,True,Distinction,medio,comeco-pesado,antecipou_sustentou
BBB_2013B_538942,789,0.7237008871989861,0.229404309252218,0.046894803548795945,9,37,True,Fail,medio,comeco-pesado,antecipou_sustentou
BBB_2013B_539056,1653,0.589231699939504,0.17906836055656383,0.23169993950393225,2,383,True,Pass,medio,comeco-pesado,antecipou_sustentou
BBB_2013B_539253,864,0.5243055555555556,0.3576388888888889,0.11805555555555555,9,102,True,Fail,medio,comeco-pesado,antecipou_sustentou
BBB_2013B_539265,3158,0.499683343888537,0.35212159594680176,0.1481950601646612,1,468,True,Pass,alto,comeco-pesado,antecipou_sustentou
BBB_2013B_539303,594,0.4764309764309764,0.24915824915824916,0.27441077441077444,4,163,True,Pass,baixo,comeco-pesado,antecipou_sustentou
BBB_2013B_539345,275,0.5854545454545454,0.12727272727272726,0.2872727272727273,15,79,True,Pass,baixo,comeco-pesado,antecipou_sustentou
BBB_2013B_539385,668,0.6302395209580839,0.20359281437125748,0.1661676646706587,4,111,True,Pass,medio,comeco-pesado,antecipou_sustentou
BBB_2013B_539416,78,1.0,0.0,0.0,29,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
BBB_2013B_539418,3810,0.43622047244094486,0.29186351706036745,0.2719160104986877,1,1036,True,Distinction,alto,comeco-pesado,antecipou_sustentou
BBB_2013B_539558,416,0.4831730769230769,0.3269230769230769,0.18990384615384615,9,79,True,Fail,baixo,comeco-pesado,antecipou_sustentou
BBB_2013B_539572,480,0.5375,0.21041666666666667,0.2520833333333333,10,121,True,Pass,baixo,comeco-pesado,antecipou_sustentou
BBB_2013B_539737,165,0.4303030303030303,0.46060606060606063,0.10909090909090909,21,18,True,Pass,baixo,comeco-pesado,antecipou_sustentou
BBB_2013B_539962,738,0.8170731707317073,0.17886178861788618,0.0040650406504065045,8,3,True,Fail,medio,comeco-pesado,antecipou_sustentou
BBB_2013B_540055,896,0.4095982142857143,0.43526785714285715,0.15513392857142858,2,139,True,Distinction,medio,comeco-pesado,antecipou_sustentou
BBB_2013B_540184,13832,0.4992047426257953,0.28650954308849047,0.21428571428571427,0,2964,True,Pass,alto,comeco-pesado,antecipou_sustentou
BBB_2013B_540513,462,0.5670995670995671,0.20995670995670995,0.22294372294372294,11,103,True,Pass,baixo,comeco-pesado,antecipou_sustentou
BBB_2013B_540530,139,0.3381294964028777,0.5611510791366906,0.10071942446043165,18,14,True,Fail,baixo,comeco-pesado,antecipou_sustentou
BBB_2013B_540607,531,0.3370998116760829,0.4463276836158192,0.21657250470809794,13,115,True,Pass,baixo,comeco-pesado,antecipou_sustentou
BBB_2013B_540614,991,0.5933400605449042,0.21089808274470231,0.19576185671039353,1,194,True,Pass,medio,comeco-pesado,antecipou_sustentou
BBB_2013B_540750,916,0.5436681222707423,0.19323144104803494,0.2631004366812227,1,241,True,Pass,medio,comeco-pesado,antecipou_sustentou
BBB_2013B_540826,496,0.4112903225806452,0.4092741935483871,0.17943548387096775,8,89,True,Fail,baixo,comeco-pesado,antecipou_sustentou
BBB_2013B_541013,2463,0.5334957369062119,0.19123020706455543,0.27527405602923266,0,678,True,Pass,alto,comeco-pesado,antecipou_sustentou
BBB_2013B_541048,154,0.974025974025974,0.025974025974025976,0.0,24,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
BBB_2013B_541073,765,0.41830065359477125,0.47058823529411764,0.1111111111111111,7,85,True,Pass,medio,comeco-pesado,antecipou_sustentou
BBB_2013B_541113,298,0.5436241610738255,0.2953020134228188,0.1610738255033557,9,48,True,Pass,baixo,comeco-pesado,antecipou_sustentou
BBB_2013B_541231,1539,0.8538011695906432,0.14619883040935672,0.0,12,0,False,Fail,medio,comeco-pesado,abandonou_cedo
BBB_2013B_541232,1609,0.5860783095090119,0.2666252330640149,0.14729645742697328,0,237,True,Pass,medio,comeco-pesado,antecipou_sustentou
BBB_2013B_541523,846,0.6985815602836879,0.21513002364066194,0.08628841607565012,8,73,True,Pass,medio,comeco-pesado,antecipou_sustentou
BBB_2013B_541697,294,0.5884353741496599,0.272108843537415,0.13945578231292516,9,41,True,Pass,baixo,comeco-pesado,antecipou_sustentou
BBB_2013B_541706,306,0.7254901960784313,0.27450980392156865,0.0,14,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
BBB_2013B_541763,97,0.25773195876288657,0.7422680412371134,0.0,25,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
BBB_2013B_541764,311,0.3215434083601286,0.4790996784565916,0.19935691318327975,12,62,True,Pass,baixo,comeco-pesado,antecipou_sustentou
BBB_2013B_541808,172,0.47093023255813954,0.4069767441860465,0.12209302325581395,15,21,True,Pass,baixo,comeco-pesado,antecipou_sustentou
BBB_2013B_541822,220,0.45,0.4,0.15,9,33,True,Distinction,baixo,comeco-pesado,antecipou_sustentou
BBB_2013B_541832,491,0.5295315682281059,0.3910386965376782,0.07942973523421588,13,39,True,Fail,baixo,comeco-pesado,antecipou_sustentou
BBB_2013B_541973,327,0.6422018348623854,0.2599388379204893,0.09785932721712538,10,32,True,Fail,baixo,comeco-pesado,antecipou_sustentou
BBB_2013B_542012,54,1.0,0.0,0.0,28,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
BBB_2013B_542084,673,0.5423476968796433,0.26151560178306094,0.1961367013372957,9,132,True,Pass,medio,comeco-pesado,antecipou_sustentou
BBB_2013B_542115,448,0.5669642857142857,0.19642857142857142,0.23660714285714285,8,106,True,Fail,baixo,comeco-pesado,antecipou_sustentou
BBB_2013B_542260,234,0.9358974358974359,0.0641025641025641,0.0,22,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
BBB_2013B_542291,374,0.5427807486631016,0.2967914438502674,0.16042780748663102,18,60,True,Pass,baixo,comeco-pesado,antecipou_sustentou
BBB_2013B_542543,106,1.0,0.0,0.0,24,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
BBB_2013B_542613,1350,0.502962962962963,0.3496296296296296,0.1474074074074074,2,199,True,Pass,medio,comeco-pesado,antecipou_sustentou
BBB_2013B_542663,194,0.7216494845360825,0.26804123711340205,0.010309278350515464,19,2,True,Fail,baixo,comeco-pesado,antecipou_sustentou
BBB_2013B_542687,287,1.0,0.0,0.0,25,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
BBB_2013B_542745,405,0.49135802469135803,0.3308641975308642,0.17777777777777778,14,72,True,Fail,baixo,comeco-pesado,antecipou_sustentou
BBB_2013B_542991,226,0.6858407079646017,0.20353982300884957,0.11061946902654868,23,25,True,Fail,baixo,comeco-pesado,antecipou_sustentou
BBB_2013B_543124,1186,0.5328836424957841,0.26897133220910624,0.1981450252951096,3,235,True,Pass,medio,comeco-pesado,antecipou_sustentou
BBB_2013B_543140,690,0.8942028985507247,0.10579710144927536,0.0,14,0,False,Fail,medio,comeco-pesado,abandonou_cedo
BBB_2013B_543165,1381,0.502534395365677,0.32512671976828383,0.1723388848660391,0,238,True,Pass,medio,comeco-pesado,antecipou_sustentou
BBB_2013B_543180,706,0.6359773371104815,0.31444759206798867,0.049575070821529746,11,35,True,Pass,medio,comeco-pesado,antecipou_sustentou
BBB_2013B_543351,517,0.48549323017408125,0.30947775628626695,0.20502901353965183,2,106,True,Pass,baixo,comeco-pesado,antecipou_sustentou
BBB_2013B_543356,2673,0.4788627010849233,0.24167601945379724,0.27946127946127947,0,747,True,Pass,alto,comeco-pesado,antecipou_sustentou
BBB_2013B_543473,955,0.5403141361256545,0.181151832460733,0.27853403141361255,3,266,True,Pass,medio,comeco-pesado,antecipou_sustentou
BBB_2013B_543630,243,0.7901234567901234,0.20164609053497942,0.00823045267489712,17,2,True,Fail,baixo,comeco-pesado,antecipou_sustentou
BBB_2013B_543719,587,0.6797274275979557,0.21635434412265758,0.10391822827938671,10,61,True,Pass,baixo,comeco-pesado,antecipou_sustentou
BBB_2013B_543853,1699,0.4420247204237787,0.418481459682166,0.13949381989405532,1,237,True,Pass,alto,comeco-pesado,antecipou_sustentou
BBB_2013B_543970,3078,0.8450292397660819,0.15497076023391812,0.0,13,0,False,Fail,alto,comeco-pesado,abandonou_cedo
BBB_2013B_544017,103,0.5339805825242718,0.46601941747572817,0.0,23,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
BBB_2013B_544186,673,0.6835066864784547,0.19910846953937592,0.11738484398216939,2,79,True,Distinction,medio,comeco-pesado,antecipou_sustentou
BBB_2013B_544351,919,0.5897714907508161,0.2970620239390642,0.11316648531011969,12,104,True,Fail,medio,comeco-pesado,antecipou_sustentou
BBB_2013B_544408,99,1.0,0.0,0.0,28,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
BBB_2013B_544455,3510,0.47806267806267805,0.2692307692307692,0.25270655270655273,0,887,True,Pass,alto,comeco-pesado,antecipou_sustentou
BBB_2013B_544500,408,0.8455882352941176,0.15441176470588236,0.0,15,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
BBB_2013B_544519,239,0.497907949790795,0.301255230125523,0.200836820083682,16,48,True,Fail,baixo,comeco-pesado,antecipou_sustentou
BBB_2013B_544532,360,0.5777777777777777,0.30833333333333335,0.11388888888888889,13,41,True,Pass,baixo,comeco-pesado,antecipou_sustentou
BBB_2013B_544632,698,0.7392550143266475,0.12177650429799428,0.13896848137535817,9,97,True,Pass,medio,comeco-pesado,antecipou_sustentou
BBB_2013B_544639,71,0.7183098591549296,0.08450704225352113,0.19718309859154928,22,14,True,Fail,baixo,comeco-pesado,antecipou_sustentou
BBB_2013B_544642,1233,0.5409570154095702,0.1897810218978102,0.26926196269261965,3,332,True,Pass,medio,comeco-pesado,antecipou_sustentou
BBB_2013B_544741,231,0.48917748917748916,0.3939393939393939,0.11688311688311688,17,27,True,Pass,baixo,comeco-pesado,antecipou_sustentou
BBB_2013B_544848,788,0.44923857868020306,0.23604060913705585,0.3147208121827411,3,248,True,Pass,medio,comeco-pesado,antecipou_sustentou
BBB_2013B_544859,654,0.6483180428134556,0.24311926605504589,0.10856269113149847,5,71,True,Fail,medio,comeco-pesado,antecipou_sustentou
BBB_2013B_544881,1109,0.7195671776375113,0.1956717763751127,0.08476104598737602,2,94,True,Pass,medio,comeco-pesado,antecipou_sustentou
BBB_2013B_544890,316,0.49683544303797467,0.24367088607594936,0.25949367088607594,8,82,True,Pass,baixo,comeco-pesado,antecipou_sustentou
BBB_2013B_544978,71,0.8169014084507042,0.18309859154929578,0.0,26,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
BBB_2013B_544989,779,0.7342747111681643,0.21052631578947367,0.055198973042362,8,43,True,Fail,medio,comeco-pesado,antecipou_sustentou
BBB_2013B_545041,205,0.8536585365853658,0.14634146341463414,0.0,21,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
BBB_2013B_545191,1435,0.5449477351916376,0.2850174216027875,0.1700348432055749,2,244,True,Pass,medio,comeco-pesado,antecipou_sustentou
BBB_2013B_545340,115,0.5478260869565217,0.45217391304347826,0.0,17,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
BBB_2013B_545392,517,0.4700193423597679,0.3346228239845261,0.195357833655706,5,101,True,Pass,baixo,comeco-pesado,antecipou_sustentou
BBB_2013B_545658,543,0.4953959484346225,0.29097605893186,0.2136279926335175,6,116,True,Pass,baixo,comeco-pesado,antecipou_sustentou
BBB_2013B_545697,1102,0.32849364791288566,0.48185117967332125,0.1896551724137931,3,209,True,Pass,medio,comeco-pesado,antecipou_sustentou
BBB_2013B_545702,205,0.551219512195122,0.33658536585365856,0.11219512195121951,19,23,True,Pass,baixo,comeco-pesado,antecipou_sustentou
BBB_2013B_545803,389,0.7275064267352185,0.27249357326478146,0.0,18,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
BBB_2013B_546019,165,1.0,0.0,0.0,26,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
BBB_2013B_546052,490,0.7510204081632653,0.16122448979591836,0.08775510204081632,12,43,True,Distinction,baixo,comeco-pesado,antecipou_sustentou
BBB_2013B_546157,289,0.36678200692041524,0.4359861591695502,0.1972318339100346,12,57,True,Pass,baixo,comeco-pesado,antecipou_sustentou
BBB_2013B_546202,329,0.8480243161094225,0.1519756838905775,0.0,19,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
BBB_2013B_546322,515,0.566990291262136,0.2737864077669903,0.15922330097087378,7,82,True,Pass,baixo,comeco-pesado,antecipou_sustentou
BBB_2013B_546407,3716,0.36141011840688914,0.40043057050592035,0.23815931108719052,2,885,True,Pass,alto,comeco-pesado,antecipou_sustentou
BBB_2013B_546428,3144,0.49427480916030536,0.3018447837150127,0.20388040712468194,0,641,True,Pass,alto,comeco-pesado,antecipou_sustentou
BBB_2013B_546500,809,0.7008652657601978,0.276885043263288,0.022249690976514216,11,18,True,Fail,medio,comeco-pesado,antecipou_sustentou
BBB_2013B_546533,1217,0.695152013147083,0.2037797863599014,0.10106820049301561,3,123,True,Fail,medio,comeco-pesado,antecipou_sustentou
BBB_2013B_546609,610,0.5639344262295082,0.2836065573770492,0.15245901639344261,4,93,True,Pass,medio,comeco-pesado,antecipou_sustentou
BBB_2013B_546632,1374,0.462882096069869,0.33260553129548764,0.20451237263464336,0,281,True,Pass,medio,comeco-pesado,antecipou_sustentou
BBB_2013B_546681,55,1.0,0.0,0.0,29,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
BBB_2013B_546685,1362,0.48384728340675476,0.3186490455212922,0.19750367107195302,1,269,True,Pass,medio,comeco-pesado,antecipou_sustentou
BBB_2013B_546749,1455,0.49759450171821307,0.24398625429553264,0.2584192439862543,1,376,True,Distinction,medio,comeco-pesado,antecipou_sustentou
BBB_2013B_546811,142,0.44366197183098594,0.4225352112676056,0.13380281690140844,18,19,True,Pass,baixo,comeco-pesado,antecipou_sustentou
BBB_2013B_546837,878,0.5159453302961275,0.2164009111617312,0.26765375854214124,4,235,True,Pass,medio,comeco-pesado,antecipou_sustentou
BBB_2013B_546843,309,0.7508090614886731,0.24919093851132687,0.0,21,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
BBB_2013B_546909,697,0.48923959827833574,0.509325681492109,0.0014347202295552368,9,1,True,Fail,medio,comeco-pesado,antecipou_sustentou
BBB_2013B_546921,519,0.43545279383429675,0.37572254335260113,0.18882466281310212,14,98,True,Pass,baixo,comeco-pesado,antecipou_sustentou
BBB_2013B_546958,189,0.798941798941799,0.20105820105820105,0.0,20,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
BBB_2013B_547165,358,0.994413407821229,0.00558659217877095,0.0,21,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
BBB_2013B_547372,39,1.0,0.0,0.0,25,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
BBB_2013B_547390,95,0.5368421052631579,0.45263157894736844,0.010526315789473684,21,1,True,Pass,baixo,comeco-pesado,antecipou_sustentou
BBB_2013B_547403,982,0.6822810590631364,0.25967413441955195,0.05804480651731161,8,57,True,Pass,medio,comeco-pesado,antecipou_sustentou
BBB_2013B_547409,122,0.9262295081967213,0.07377049180327869,0.0,22,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
BBB_2013B_547427,554,0.8610108303249098,0.09205776173285199,0.04693140794223827,11,26,True,Pass,baixo,comeco-pesado,antecipou_sustentou
BBB_2013B_547466,549,0.5537340619307832,0.24043715846994534,0.2058287795992714,7,113,True,Pass,baixo,comeco-pesado,antecipou_sustentou
BBB_2013B_547620,290,0.7758620689655172,0.2206896551724138,0.0034482758620689655,17,1,True,Fail,baixo,comeco-pesado,antecipou_sustentou
BBB_2013B_547663,94,1.0,0.0,0.0,28,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
BBB_2013B_547689,1128,0.44060283687943264,0.32978723404255317,0.2296099290780142,3,259,True,Pass,medio,comeco-pesado,antecipou_sustentou
BBB_2013B_547690,1148,0.39547038327526135,0.3614982578397213,0.24303135888501742,3,279,True,Pass,medio,comeco-pesado,antecipou_sustentou
BBB_2013B_547697,226,0.39823008849557523,0.43805309734513276,0.16371681415929204,16,37,True,Pass,baixo,comeco-pesado,antecipou_sustentou
BBB_2013B_547757,1611,0.5046554934823091,0.29671011793916824,0.19863438857852267,1,320,True,Distinction,medio,comeco-pesado,antecipou_sustentou
BBB_2013B_547841,919,0.528835690968444,0.3786724700761698,0.09249183895538629,3,85,True,Distinction,medio,comeco-pesado,antecipou_sustentou
BBB_2013B_547873,324,0.4537037037037037,0.26851851851851855,0.2777777777777778,3,90,True,Pass,baixo,comeco-pesado,antecipou_sustentou
BBB_2013B_547902,593,0.5767284991568297,0.23440134907251264,0.18887015177065766,3,112,True,Pass,baixo,comeco-pesado,antecipou_sustentou
BBB_2013B_547903,6766,0.4018622524386639,0.3649127992905705,0.2332249482707656,0,1578,True,Pass,alto,comeco-pesado,antecipou_sustentou
BBB_2013B_548090,2935,0.3039182282793867,0.5182282793867121,0.1778534923339012,1,522,True,Distinction,alto,comeco-pesado,antecipou_sustentou
BBB_2013B_548124,468,0.5576923076923077,0.17094017094017094,0.27136752136752135,8,127,True,Pass,baixo,comeco-pesado,antecipou_sustentou
BBB_2013B_548241,465,0.44731182795698926,0.4666666666666667,0.08602150537634409,7,40,True,Pass,baixo,comeco-pesado,antecipou_sustentou
BBB_2013B_548275,880,0.6534090909090909,0.225,0.1215909090909091,2,107,True,Pass,medio,comeco-pesado,antecipou_sustentou
BBB_2013B_548307,195,0.9846153846153847,0.0,0.015384615384615385,20,3,True,Fail,baixo,comeco-pesado,antecipou_sustentou
