,tendencia,antecedencia,durabilidade,concentracao,cobertura_final,intensidade_media,final_result,faixa_volume,cluster
BBB_2013B_400469,-0.009289256198347105,0.25333333333333335,0.6363636363636364,0.08801338604562166,0.0,25.0,Pass,medio,0
DDD_2013J_610595,-0.03747795414462081,0.26666666666666666,0.8571428571428571,0.10344663334811326,0.0,57.857142857142854,Pass,medio,0
DDD_2013B_1944130,-0.010973142381084624,0.411251504211793,1.0,0.07335247385807152,0.0018050541516245488,39.57142857142857,Pass,alto,0
GGG_2014B_632667,-0.02545454545454545,0.3352941176470588,0.4,0.21739253798356156,0.0,8.5,Pass,medio,2
BBB_2013B_87732,-0.006530089628681182,0.5281690140845071,0.6363636363636364,0.1133921922730759,0.0,25.818181818181817,Pass,medio,0
DDD_2013J_293853,-0.034536891679748834,0.4120879120879121,0.5714285714285714,0.17394997961406028,0.0,13.0,Pass,baixo,0
BBB_2013J_595874,0.013563049853372429,0.5456989247311829,0.5454545454545454,0.13909153047136302,0.0,11.272727272727273,Pass,baixo,0
FFF_2013B_2231810,-0.016555080230912355,0.5726000964785335,0.46153846153846156,0.1728646015580291,0.0,106.3076923076923,Pass,alto,0
FFF_2014B_1683803,-0.01612968822443286,0.4865531704909943,0.46153846153846156,0.09828791069637982,0.0,103.92307692307692,Pass,alto,0
AAA_2014J_424577,-0.1273563218390805,0.2639846743295019,1.0,0.20332550357562285,0.009195402298850575,87.0,Pass,alto,2
FFF_2014B_623537,-0.024940384000786693,0.43922445935868754,0.46153846153846156,0.13824244237058475,0.0,34.38461538461539,Pass,alto,0
DDD_2014B_2523146,0.0,0.0,0.0,0.0,0.0,0.0,Fail,baixo,0
FFF_2014J_650758,-0.025614482136221268,0.40499194847020936,0.23076923076923078,0.15545167273462746,0.0,15.923076923076923,Fail,baixo,0
FFF_2014B_2383307,-0.01332031522421368,0.37911755817467513,0.46153846153846156,0.12905562264718295,0.0,84.84615384615384,Pass,alto,0
FFF_2014B_632588,-0.018806870396976393,0.44807616804083233,0.46153846153846156,0.09080328342350497,0.0,130.6153846153846,Distinction,alto,0
FFF_2014B_278155,-0.02568958818958818,0.48569023569023567,0.46153846153846156,0.13850999170090644,0.0,60.92307692307692,Distinction,alto,0
GGG_2014J_694009,-0.04242424242424239,1.0,0.1,0.30000000000000004,0.0,3.1,Distinction,baixo,2
FFF_2013B_2087100,-0.021032045563713714,0.536128456735058,0.46153846153846156,0.10565504781761163,0.0,86.23076923076923,Distinction,alto,0
GGG_2014J_676071,-0.02878787878787876,0.4756944444444444,0.2,0.26100766272276377,0.0,4.8,Pass,baixo,2
GGG_2013J_32239,-0.03558663558663558,0.5982905982905983,0.3,0.21343747458109497,0.0,3.9,Pass,baixo,2
DDD_2013J_560879,-0.029761904761904774,0.4357298474945534,0.8571428571428571,0.07066933227755107,0.0,43.714285714285715,Pass,medio,0
EEE_2013J_242858,0.005589123867069487,0.47331319234642494,1.0,0.07542954215988995,0.11329305135951662,132.4,Pass,alto,1
FFF_2014B_502993,-0.011286011286011286,0.593951093951094,0.46153846153846156,0.15315556894129947,0.0,39.84615384615385,Pass,medio,0
BBB_2013J_509913,-0.0029172320217096307,0.677860696517413,0.6363636363636364,0.0832724798323424,0.0,12.181818181818182,Fail,baixo,0
FFF_2013J_484574,-0.025297305434291744,0.4200913242009132,0.3076923076923077,0.11878299658730045,0.0,56.15384615384615,Fail,alto,0
FFF_2013J_572270,-0.019649670598843896,0.4591753419065115,0.46153846153846156,0.13133355242853956,0.0,125.61538461538461,Fail,alto,0
FFF_2014J_583318,-0.016888374783111625,0.3532163742690058,0.46153846153846156,0.1274760146668298,0.0,21.923076923076923,Pass,medio,0
EEE_2013J_564894,0.0018957345971563867,0.5023696682464455,1.0,0.17728919682636116,0.04028436018957346,84.4,Distinction,alto,0
CCC_2014J_618865,-0.008318990246701085,0.27058232931726905,1.0,0.07809573591845886,0.1897590361445783,41.5,Pass,baixo,1
CCC_2014B_583192,0.04171164687537484,0.40848026868178006,0.875,0.12455109134108949,0.17632241813602015,49.625,Pass,medio,1
BBB_2014J_693297,-0.015384615384615403,0.16025641025641027,0.6,0.3559026084010437,0.0,15.6,Fail,baixo,2
GGG_2013J_568539,-0.037257824143070044,0.45081967213114754,0.4,0.15245901639344261,0.0,6.1,Pass,medio,0
DDD_2014J_469633,-0.0032869785082174424,0.4749262536873156,1.0,0.02588485070027175,0.16371681415929204,37.666666666666664,Pass,baixo,1
DDD_2014B_631299,-0.00035014005602240566,0.5163398692810458,0.7142857142857143,0.13724060978581343,0.0,14.571428571428571,Fail,baixo,0
BBB_2013J_2280314,-0.014772727272727269,0.40345528455284557,0.6363636363636364,0.09687563742789512,0.0,89.45454545454545,Pass,medio,0
BBB_2014J_651979,0.051515151515151514,0.5505050505050505,0.8,0.14795824988768125,0.30303030303030304,6.6,Pass,baixo,1
DDD_2014J_472949,-0.04690026954177897,0.2861635220125786,0.5,0.19130768772647963,0.0,8.833333333333334,Fail,baixo,2
BBB_2013B_549651,-0.013300793166564975,0.25727069351230425,0.6363636363636364,0.09897342688057165,0.0,27.09090909090909,Pass,baixo,0
BBB_2013B_499387,-0.031027667984189725,0.3181159420289855,0.45454545454545453,0.1390124814410805,0.0,20.90909090909091,Pass,baixo,0
FFF_2014J_683820,-0.023480494068729364,0.44541600423953365,0.46153846153846156,0.12062787921682827,0.0,48.38461538461539,Pass,alto,0
CCC_2014B_2548877,2.3857238286088976e-05,0.2991538632821198,1.0,0.07211369429412164,0.2618570474281897,187.125,Pass,alto,1
EEE_2013J_584567,-0.19864864864864873,0.0022522522522522522,0.4,0.3932780703441098,0.0,14.8,Fail,baixo,2
FFF_2014B_160472,-0.021430283112526094,0.1806853582554517,0.38461538461538464,0.11804146852259581,0.0,24.692307692307693,Fail,medio,0
AAA_2013J_306897,-0.046099290780141876,0.5386130811662727,1.0,0.08727983831903893,0.17494089834515367,84.6,Pass,alto,1
BBB_2014J_648553,-0.003529411764705905,0.4901960784313726,1.0,0.10548946715981126,0.29411764705882354,17.0,Pass,medio,1
BBB_2014J_641840,-0.09612903225806453,0.3526881720430108,1.0,0.16336727262468545,0.10967741935483871,31.0,Pass,medio,0
BBB_2013B_563874,-0.004051849944201218,0.41013534781240163,0.6363636363636364,0.07690325082866656,0.0,96.27272727272727,Distinction,alto,0
DDD_2014J_2039810,0.02045855379188712,0.5679012345679012,0.8333333333333334,0.10372084906278652,0.12962962962962962,27.0,Distinction,medio,1
CCC_2014B_620876,-0.06075052972008477,0.546448087431694,0.375,0.19853538468127604,0.0,53.375,Fail,medio,2
DDD_2013J_566979,-0.020676691729323297,0.5365497076023392,0.8571428571428571,0.14275542700805327,0.0,32.57142857142857,Distinction,medio,0
BBB_2013B_561716,-0.03069791398403296,0.3715769593956563,0.6363636363636364,0.12181275892772762,0.0,32.09090909090909,Pass,medio,0
DDD_2014J_645792,-0.024060150375939858,0.4517543859649123,1.0,0.09457425945223548,0.02631578947368421,31.666666666666668,Distinction,medio,0
DDD_2013B_447242,-0.007426000183660361,0.3546889507892293,0.9285714285714286,0.07180555541004933,0.0,25.642857142857142,Pass,medio,0
CCC_2014B_630047,0.00675914994096812,0.384435261707989,1.0,0.1398133030718694,0.4334710743801653,302.5,Pass,alto,1
FFF_2013J_2680380,-0.008679655162290955,0.7368655387355298,0.38461538461538464,0.22820004509511319,0.0,86.38461538461539,Pass,medio,2
EEE_2014J_677197,0.03945509586276489,0.43962327615203495,0.8,0.27890142966255266,0.0,198.2,Fail,alto,0
BBB_2013B_519222,-0.01968362034441329,0.3935389133627019,0.6363636363636364,0.10929231603502335,0.0,41.27272727272727,Pass,alto,0
EEE_2014B_631453,-0.005660377358490576,0.5314465408805031,1.0,0.028448258812323633,0.1509433962264151,63.6,Pass,medio,1
FFF_2013J_592476,-0.011093295790804683,0.4264531435349941,0.46153846153846156,0.19029946058251226,0.0,64.84615384615384,Pass,medio,0
GGG_2014B_515051,-0.031919191919191896,0.3277777777777778,0.3,0.26749870196985176,0.0,3.0,Fail,baixo,2
DDD_2013B_1640773,-0.007679820179820188,0.4550189393939394,1.0,0.08507058881280888,0.014204545454545454,25.142857142857142,Distinction,medio,0
BBB_2013B_188152,-0.020988574267262784,0.5045537340619307,0.6363636363636364,0.08625237700651876,0.0,33.27272727272727,Distinction,medio,0
CCC_2014J_645586,-0.006412832362199456,0.403187998124707,1.0,0.0752114142997065,0.20534458509142053,88.875,Pass,medio,1
BBB_2014J_652969,0.11379310344827587,0.5218390804597701,0.8,0.23687421467747927,0.5793103448275863,58.0,Pass,medio,1
DDD_2013J_131222,-0.023666092943201385,0.4145152036718302,1.0,0.1275459101183002,0.0051635111876075735,83.0,Pass,alto,0
GGG_2013J_599804,0.0,0.0,0.0,0.0,0.0,0.0,Fail,baixo,0
EEE_2014B_426616,-0.0593220338983051,0.3493408662900188,0.8,0.11875700839124285,0.13559322033898305,35.4,Pass,medio,0
CCC_2014B_634649,-0.06904761904761907,0.3552631578947369,0.375,0.1945545021160621,0.0,23.75,Fail,baixo,2
GGG_2014J_646572,-0.02748414376321351,0.4941860465116279,0.4,0.16214156291677545,0.0,8.6,Pass,medio,0
GGG_2014B_488445,-0.040692640692640676,0.4761904761904762,0.2,0.2770102775666474,0.0,1.4,Pass,baixo,2
CCC_2014B_618824,-0.021622934888241022,0.47534013605442177,0.875,0.10621255495696963,0.00510204081632653,49.0,Pass,medio,0
DDD_2014B_609573,-0.052183567727609195,0.43911917098445596,1.0,0.11623378527338973,0.015544041450777202,55.142857142857146,Distinction,medio,0
FFF_2013J_572410,-0.016657345405626,0.47455295735900965,0.46153846153846156,0.11534850323168691,0.0,55.92307692307692,Pass,alto,0
BBB_2014J_646798,0.003932584269662915,0.31741573033707865,1.0,0.1290228197614263,0.11235955056179775,35.6,Pass,medio,1
EEE_2013J_583839,-0.18214285714285727,0.373015873015873,0.4,0.3183182850736742,0.0,16.8,Fail,medio,2
GGG_2013J_576761,-0.02436611008039579,0.336734693877551,0.3,0.18862192686036533,0.0,14.7,Pass,medio,2
BBB_2013B_413984,-0.023506493506493514,0.4920634920634921,0.5454545454545454,0.14328154197195117,0.0,19.09090909090909,Pass,baixo,0
CCC_2014J_27116,-0.006133569549578572,0.45152198421645995,1.0,0.05751772932352064,0.07440811724915446,110.875,Distinction,alto,0
FFF_2014J_636469,-0.01955376195798917,0.5187142228093351,0.46153846153846156,0.09563186369936619,0.0,58.23076923076923,Distinction,alto,0
EEE_2013J_578056,0.051449275362318844,0.5293880837359098,1.0,0.20701145429908002,0.10386473429951691,82.8,Fail,medio,1
CCC_2014J_560064,-0.01638772663877268,0.36052998605299863,0.75,0.1331567772052863,0.3179916317991632,59.75,Fail,medio,1
EEE_2013J_388912,-0.20000000000000007,0.6428571428571429,0.2,0.4000000000000001,0.0,8.4,Fail,baixo,2
GGG_2014B_599467,-0.033388429752066115,0.13333333333333333,0.4,0.20053647058093413,0.0,5.5,Pass,baixo,2
EEE_2013J_113698,-0.1779661016949153,0.384180790960452,0.4,0.30213260956145344,0.0,11.8,Fail,baixo,2
EEE_2014J_639194,-0.015384615384615385,0.341025641025641,0.8,0.16796731155638378,0.0,26.0,Distinction,alto,0
CCC_2014J_681235,-0.006759113901971049,0.29426129426129427,0.75,0.09070442324522239,0.17216117216117216,68.25,Pass,medio,1
BBB_2013B_78645,-0.035828877005347586,0.6203208556149733,0.36363636363636365,0.17242455913261792,0.0,17.0,Fail,baixo,0
CCC_2014J_604057,0.023336991646850807,0.3060179257362356,1.0,0.11050896152365605,0.2970550576184379,97.625,Distinction,alto,1
DDD_2014B_551171,-0.033049040511727086,0.3354063018242123,1.0,0.1355459384243332,0.004975124378109453,57.42857142857143,Pass,medio,0
DDD_2014J_370184,-0.06616541353383458,0.3157894736842105,0.5,0.19377826345942564,0.0,6.333333333333333,Pass,baixo,2
BBB_2013J_614072,0.006928508384819057,0.40453074433656955,0.6363636363636364,0.11921478555977438,0.0,18.727272727272727,Pass,medio,0
BBB_2014J_650531,-0.1923076923076924,0.6923076923076924,0.4,0.3627638806938953,0.0,10.4,Pass,baixo,2
CCC_2014J_625100,-0.04900026308866089,0.23572744014732963,0.75,0.16105084910005513,0.0,22.625,Fail,baixo,0
GGG_2013J_505754,-0.038751147842056924,0.18686868686868685,0.3,0.16874734293728308,0.0,3.3,Fail,baixo,2
BBB_2014J_584733,0.01238095238095237,0.38571428571428573,0.8,0.2204098429431253,0.3142857142857143,21.0,Distinction,alto,1
BBB_2013J_601885,-0.011116344795101265,0.3333333333333333,0.6363636363636364,0.08003656481492018,0.0,17.545454545454547,Pass,baixo,0
DDD_2014B_39660,-0.05612244897959182,0.8020833333333334,0.42857142857142855,0.20270582168692788,0.0,16.0,Fail,baixo,2
CCC_2014J_583293,-0.02861529871580123,0.6655499720826353,0.75,0.09825422672577076,0.0,74.625,Distinction,medio,0
CCC_2014J_559863,0.04361673138497173,0.3581306628516929,1.0,0.12427002517378966,0.35765379113018597,87.375,Distinction,alto,1
FFF_2013J_1945945,-0.020818776599123418,0.3982658959537572,0.46153846153846156,0.09664806408639148,0.0,133.07692307692307,Pass,alto,0
DDD_2014B_622657,-0.08823529411764708,0.3235294117647059,0.2857142857142857,0.22642342160180642,0.0,2.4285714285714284,Fail,baixo,2
FFF_2013B_544530,-0.016691416691416685,0.5983783783783784,0.46153846153846156,0.1015710460724575,0.0,71.15384615384616,Pass,alto,0
DDD_2014J_526352,0.07838827838827839,0.5277777777777778,0.6666666666666666,0.26263804380870864,0.10256410256410256,26.0,Pass,medio,1
FFF_2014J_643466,-0.023993248131179163,0.3909787530477186,0.46153846153846156,0.1368001974082477,0.0,73.61538461538461,Pass,alto,0
BBB_2013B_294961,-0.026470588235294114,0.33088235294117646,0.45454545454545453,0.1274572128663234,0.0,18.545454545454547,Pass,baixo,0
CCC_2014B_631473,-0.022129272129272144,0.4961961961961962,1.0,0.1015936099215507,0.06486486486486487,208.125,Distinction,alto,0
FFF_2013B_281651,-0.020880314039923152,0.5560984437205936,0.46153846153846156,0.08739277279704907,0.0,70.84615384615384,Pass,alto,0
FFF_2013J_58077,0.0,0.0,0.0,0.0,0.0,0.0,Fail,baixo,0
DDD_2013B_362037,-0.006999522216913527,0.11186594202898552,0.8571428571428571,0.06779822121708363,0.0,26.285714285714285,Pass,baixo,0
GGG_2014J_645598,0.0,0.0,0.0,0.0,0.0,0.0,Fail,baixo,0
EEE_2013J_610855,0.03450292397660819,0.4239766081871345,1.0,0.2179982259557193,0.03313840155945419,102.6,Pass,alto,1
DDD_2014B_624493,-0.025638925294888603,0.44992354740061163,1.0,0.0852177593775619,0.009174311926605505,62.285714285714285,Distinction,medio,0
FFF_2014B_2606636,-0.021681246567667567,0.46458017836109705,0.46153846153846156,0.09791843585591076,0.0,152.3846153846154,Distinction,alto,0
DDD_2014J_2278095,-0.02603800140745952,0.3735632183908046,1.0,0.0618821089859155,0.09359605911330049,33.833333333333336,Pass,medio,0
BBB_2013J_566720,-0.01035878068519018,0.516320474777448,0.6363636363636364,0.08094146097491979,0.0,30.636363636363637,Pass,medio,0
EEE_2014J_2453691,-0.022181818181818202,0.4890909090909091,1.0,0.16260686251058776,0.24363636363636362,55.0,Distinction,alto,1
BBB_2013J_97567,0.0003353204172876338,0.48155737704918034,0.5454545454545454,0.10206059916450141,0.0,22.181818181818183,Pass,baixo,0
BBB_2014B_624653,-0.006196494088870765,0.5448430493273543,0.5454545454545454,0.1149034326690442,0.0,20.272727272727273,Pass,baixo,0
FFF_2014J_696672,-0.007692307692307689,0.19776119402985073,0.38461538461538464,0.221180515091681,0.0,51.53846153846154,Pass,medio,2
BBB_2014J_1526770,-0.02187500000000002,0.53125,0.8,0.27712249096744207,0.0,6.4,Distinction,medio,2
GGG_2014J_648100,-0.03333333333333335,0.43696581196581197,0.2,0.20344259359556174,0.0,15.6,Pass,baixo,2
DDD_2014J_1935774,0.0,0.0,0.0,0.0,0.0,0.0,Fail,baixo,0
GGG_2013J_605692,-0.022566086395873614,0.4716312056737589,0.2,0.2093448358540944,0.0,4.7,Pass,baixo,2
FFF_2013J_984347,-0.028554054641011167,0.6341238471673254,0.46153846153846156,0.1478673416046218,0.0,97.3076923076923,Distinction,alto,0
DDD_2014B_51030,-0.027685492801771874,0.5788113695090439,0.8571428571428571,0.13987942836914993,0.0,36.857142857142854,Pass,medio,0
BBB_2014B_634976,-0.01628222523744911,0.4079601990049751,0.5454545454545454,0.10576921065288676,0.0,12.181818181818182,Distinction,baixo,0
GGG_2014B_634018,-0.03581267217630853,0.4090909090909091,0.3,0.19687643479734288,0.0,4.4,Pass,medio,2
DDD_2013J_1564630,-0.04017857142857142,0.5256944444444445,0.8571428571428571,0.13949160606740935,0.0,34.285714285714285,Pass,medio,0
DDD_2013J_566810,0.0,0.0,0.0,0.0,0.0,0.0,Fail,baixo,0
FFF_2014J_652008,-0.02263073805626997,0.49261229314420807,0.46153846153846156,0.10173407040121213,0.0,43.38461538461539,Pass,alto,0
CCC_2014J_475734,-0.01891842008121079,0.4786821705426357,1.0,0.07948558877717696,0.037467700258397935,96.75,Fail,alto,0
DDD_2013B_549698,0.0009461724715961983,0.4621468926553672,0.7142857142857143,0.06359194366357496,0.03728813559322034,21.071428571428573,Pass,medio,0
BBB_2014J_685812,0.002586206896551724,0.4482758620689655,0.6,0.197893183933466,0.0,23.2,Distinction,alto,0
DDD_2013J_572382,0.007212374000695167,0.5267639902676399,0.8571428571428571,0.09772868673275881,0.0,58.714285714285715,Pass,medio,0
FFF_2013B_2510667,-0.01818892168779302,0.5231376975169301,0.46153846153846156,0.1000167612028672,0.0,68.15384615384616,Pass,alto,0
BBB_2013J_591034,-0.0334199134199134,0.15396825396825398,0.36363636363636365,0.12558590035995668,0.0,9.545454545454545,Fail,baixo,0
BBB_2014B_582742,-0.01806674338319907,0.27742616033755274,0.5454545454545454,0.09423494861943953,0.0,14.363636363636363,Fail,baixo,0
FFF_2014B_2585330,-0.014710810858483409,0.32423756019261635,0.46153846153846156,0.11572656356530006,0.0,47.92307692307692,Pass,alto,0
CCC_2014J_413200,-0.007202881152460995,0.14705882352941177,1.0,0.1007691888367985,0.21008403361344538,29.75,Fail,baixo,1
CCC_2014B_624134,-0.045072942471786406,0.41040462427745666,0.5,0.15125681884271042,0.0,43.25,Fail,baixo,0
DDD_2014J_695739,-0.013640552995391709,0.3672043010752688,1.0,0.08657082670051762,0.23225806451612904,51.666666666666664,Pass,medio,1
BBB_2013J_579718,-0.04545454545454544,0.0,0.09090909090909091,0.2874797872880344,0.0,0.09090909090909091,Fail,baixo,2
DDD_2013B_514300,-0.005331946160348534,0.17061143984220906,0.7857142857142857,0.05405680353983847,0.0,24.142857142857142,Pass,baixo,0
CCC_2014B_1115623,0.018460639325100364,0.41248665955176095,0.875,0.09237516296429267,0.2390608324439701,117.125,Pass,medio,1
DDD_2013J_511282,-0.04188374006032357,0.49616122840690974,0.8571428571428571,0.10387435620420167,0.0,74.42857142857143,Pass,medio,0
FFF_2014B_439633,-0.026137810687166915,0.4583690987124463,0.46153846153846156,0.1390454159223698,0.0,89.61538461538461,Pass,alto,0
DDD_2014J_643006,0.021108742004264394,0.5441542288557214,1.0,0.08627036385004894,0.12313432835820895,44.666666666666664,Pass,medio,1
FFF_2013J_588672,-0.015474142470947581,0.6203407880724174,0.46153846153846156,0.11376388003968411,0.0,96.3076923076923,Pass,alto,0
CCC_2014J_675875,-0.011297852474323064,0.5558823529411765,1.0,0.08064731148923773,0.19019607843137254,63.75,Distinction,alto,1
CCC_2014B_512475,-0.0100229095074456,0.5733104238258878,1.0,0.11731680820765433,0.16838487972508592,36.375,Distinction,medio,1
GGG_2014J_642528,-0.02485404503753127,0.6620795107033639,0.3,0.19202384962554714,0.0,10.9,Pass,medio,2
EEE_2013J_515774,0.01695364238410593,0.35055187637969093,1.0,0.10057507553149472,0.12317880794701987,151.0,Distinction,alto,1
EEE_2014B_629601,-0.026697892271662797,0.45511319281811086,1.0,0.054734842746572525,0.09133489461358314,85.4,Pass,alto,0
DDD_2014J_589585,0.00036787247087675837,0.4667381974248927,1.0,0.07508344876536555,0.11587982832618025,77.66666666666667,Pass,medio,1
FFF_2013B_398118,-0.010882293559458914,0.24873140857392825,0.46153846153846156,0.1815315292120248,0.0,146.53846153846155,Fail,alto,0
BBB_2013J_274971,-0.03189983669025583,0.4171656686626746,0.36363636363636365,0.12239396802148425,0.0,15.181818181818182,Pass,baixo,0
BBB_2013B_92832,-0.006686701728024037,0.40426997245179064,0.6363636363636364,0.085723998147573,0.0,22.0,Pass,medio,0
FFF_2013J_310646,-0.02082328756693652,0.41454965357967666,0.46153846153846156,0.10252658922987354,0.0,33.30769230769231,Pass,alto,0
BBB_2013J_577256,0.0035327366933584486,0.5431778929188256,0.6363636363636364,0.1066072523669028,0.0,17.545454545454547,Pass,baixo,0
