aluno,total_cliques,faixa_volume,final_result
BBB_2014J_554599,301.0,baixo,Pass
BBB_2014J_555749,657.0,medio,Pass
BBB_2014J_556290,144.0,baixo,Withdrawn
BBB_2014J_556644,1689.0,alto,Distinction
BBB_2014J_556863,715.0,medio,Pass
BBB_2014J_557085,,,Withdrawn
BBB_2014J_559344,501.0,medio,Pass
BBB_2014J_559685,167.0,baixo,Fail
BBB_2014J_559973,313.0,baixo,Withdrawn
BBB_2014J_560089,912.0,medio,Pass
BBB_2014J_560208,364.0,baixo,Pass
BBB_2014J_560597,1211.0,medio,Distinction
BBB_2014J_560652,744.0,medio,Pass
BBB_2014J_561206,783.0,medio,Pass
BBB_2014J_561608,938.0,medio,Pass
BBB_2014J_561618,1678.0,alto,Pass
BBB_2014J_561752,618.0,medio,Pass
BBB_2014J_561773,,,Withdrawn
BBB_2014J_561798,,,Withdrawn
BBB_2014J_561979,65.0,baixo,Pass
BBB_2014J_562239,1900.0,alto,Pass
BBB_2014J_562769,,,Withdrawn
BBB_2014J_563027,816.0,medio,Pass
BBB_2014J_563302,1336.0,alto,Pass
BBB_2014J_563820,1105.0,medio,Pass
BBB_2014J_564115,6342.0,alto,Distinction
BBB_2014J_564278,2405.0,alto,Pass
BBB_2014J_565182,1669.0,alto,Pass
BBB_2014J_565273,1775.0,alto,Distinction
BBB_2014J_565575,683.0,medio,Pass
BBB_2014J_565576,1890.0,alto,Pass
BBB_2014J_565599,2186.0,alto,Distinction
BBB_2014J_568019,590.0,medio,Pass
BBB_2014J_568232,1989.0,alto,Pass
BBB_2014J_568749,2372.0,alto,Pass
BBB_2014J_568775,208.0,baixo,Withdrawn
BBB_2014J_569157,,,Withdrawn
BBB_2014J_569256,,,Withdrawn
BBB_2014J_569589,3310.0,alto,Pass
BBB_2014J_569981,1296.0,medio,Pass
BBB_2014J_570275,2394.0,alto,Pass
BBB_2014J_570484,2355.0,alto,Pass
BBB_2014J_570692,123.0,baixo,Withdrawn
BBB_2014J_571334,1278.0,medio,Fail
BBB_2014J_571395,40.0,baixo,Fail
BBB_2014J_571641,440.0,medio,Distinction
BBB_2014J_571868,43.0,baixo,Withdrawn
BBB_2014J_572032,1418.0,alto,Pass
BBB_2014J_572101,1032.0,medio,Pass
BBB_2014J_572106,33.0,baixo,Fail
BBB_2014J_572119,361.0,baixo,Fail
BBB_2014J_572306,237.0,baixo,Pass
BBB_2014J_572371,341.0,baixo,Withdrawn
BBB_2014J_572395,709.0,medio,Pass
BBB_2014J_572496,1086.0,medio,Pass
BBB_2014J_572538,1103.0,medio,Pass
BBB_2014J_57285,283.0,baixo,Pass
BBB_2014J_573130,1334.0,alto,Pass
BBB_2014J_573131,663.0,medio,Fail
BBB_2014J_573159,234.0,baixo,Fail
BBB_2014J_573252,27.0,baixo,Withdrawn
BBB_2014J_573297,1035.0,medio,Pass
BBB_2014J_573534,1140.0,medio,Pass
BBB_2014J_573554,,,Withdrawn
BBB_2014J_573713,2898.0,alto,Pass
BBB_2014J_573873,32.0,baixo,Fail
BBB_2014J_573934,1201.0,medio,Pass
BBB_2014J_574031,3136.0,alto,Pass
BBB_2014J_574063,497.0,medio,Pass
BBB_2014J_574244,590.0,medio,Fail
BBB_2014J_574253,968.0,medio,Distinction
BBB_2014J_574306,,,Withdrawn
BBB_2014J_574512,199.0,baixo,Pass
BBB_2014J_574841,820.0,medio,Pass
BBB_2014J_574849,1107.0,medio,Pass
BBB_2014J_574865,1463.0,alto,Distinction
BBB_2014J_575404,500.0,medio,Fail
BBB_2014J_575630,956.0,medio,Pass
BBB_2014J_575892,142.0,baixo,Withdrawn
BBB_2014J_576203,48.0,baixo,Fail
BBB_2014J_576262,150.0,baixo,Withdrawn
BBB_2014J_576268,472.0,medio,Pass
BBB_2014J_576445,107.0,baixo,Withdrawn
BBB_2014J_576689,1115.0,medio,Distinction
BBB_2014J_576913,310.0,baixo,Fail
BBB_2014J_576923,1615.0,alto,Pass
BBB_2014J_577354,256.0,baixo,Withdrawn
BBB_2014J_577467,1167.0,medio,Distinction
BBB_2014J_577618,814.0,medio,Pass
BBB_2014J_577645,2415.0,alto,Distinction
BBB_2014J_577728,140.0,baixo,Fail
BBB_2014J_577743,1008.0,medio,Pass
BBB_2014J_577934,,,Withdrawn
BBB_2014J_577965,1282.0,medio,Distinction
BBB_2014J_578132,1809.0,alto,Pass
BBB_2014J_578418,408.0,medio,Withdrawn
BBB_2014J_578439,73.0,baixo,Pass
BBB_2014J_578445,,,Withdrawn
BBB_2014J_578551,2762.0,alto,Pass
BBB_2014J_578710,1001.0,medio,Pass
BBB_2014J_578861,2842.0,alto,Pass
BBB_2014J_579031,,,Withdrawn
BBB_2014J_579161,137.0,baixo,Pass
BBB_2014J_579201,3.0,baixo,Withdrawn
BBB_2014J_579251,172.0,baixo,Fail
BBB_2014J_579409,330.0,baixo,Pass
BBB_2014J_579486,13.0,baixo,Fail
BBB_2014J_581016,1606.0,alto,Pass
BBB_2014J_581118,828.0,medio,Pass
BBB_2014J_581178,359.0,baixo,Pass
BBB_2014J_581235,639.0,medio,Pass
BBB_2014J_581672,,,Withdrawn
BBB_2014J_581866,1515.0,alto,Pass
BBB_2014J_581877,708.0,medio,Pass
BBB_2014J_582040,140.0,baixo,Pass
BBB_2014J_582253,1689.0,alto,Pass
BBB_2014J_582348,200.0,baixo,Fail
BBB_2014J_582460,1502.0,alto,Pass
BBB_2014J_582694,392.0,medio,Withdrawn
BBB_2014J_582709,513.0,medio,Pass
BBB_2014J_582816,52.0,baixo,Fail
BBB_2014J_582898,1299.0,medio,Pass
BBB_2014J_582933,234.0,baixo,Withdrawn
BBB_2014J_582964,2498.0,alto,Pass
BBB_2014J_583179,48.0,baixo,Withdrawn
BBB_2014J_583775,304.0,baixo,Pass
BBB_2014J_583843,1752.0,alto,Distinction
BBB_2014J_583954,422.0,medio,Pass
BBB_2014J_584274,,,Withdrawn
BBB_2014J_584283,,,Withdrawn
BBB_2014J_584509,1611.0,alto,Pass
BBB_2014J_584539,2901.0,alto,Pass
BBB_2014J_584595,,,Withdrawn
BBB_2014J_584664,,,Withdrawn
BBB_2014J_584733,2321.0,alto,Distinction
BBB_2014J_584864,2983.0,alto,Pass
BBB_2014J_585074,4.0,baixo,Fail
BBB_2014J_58520,,,Withdrawn
BBB_2014J_585762,472.0,medio,Pass
BBB_2014J_585963,541.0,medio,Withdrawn
BBB_2014J_586036,1226.0,medio,Pass
BBB_2014J_586134,572.0,medio,Pass
BBB_2014J_586142,4413.0,alto,Distinction
BBB_2014J_586180,396.0,medio,Pass
BBB_2014J_586376,1468.0,alto,Pass
BBB_2014J_586398,14.0,baixo,Withdrawn
BBB_2014J_586502,865.0,medio,Pass
BBB_2014J_586516,2582.0,alto,Distinction
BBB_2014J_58653,383.0,baixo,Pass
BBB_2014J_586561,184.0,baixo,Withdrawn
BBB_2014J_586652,633.0,medio,Pass
BBB_2014J_586818,297.0,baixo,Fail
BBB_2014J_587037,100.0,baixo,Withdrawn
BBB_2014J_587054,1910.0,alto,Pass
BBB_2014J_587434,153.0,baixo,Withdrawn
BBB_2014J_587459,1645.0,alto,Pass
BBB_2014J_587860,123.0,baixo,Pass
BBB_2014J_588062,158.0,baixo,Withdrawn
BBB_2014J_588166,179.0,baixo,Withdrawn
BBB_2014J_588207,405.0,medio,Fail
BBB_2014J_588251,619.0,medio,Fail
BBB_2014J_588944,986.0,medio,Pass
BBB_2014J_588991,37.0,baixo,Fail
BBB_2014J_589133,865.0,medio,Pass
BBB_2014J_589554,705.0,medio,Pass
BBB_2014J_589621,1836.0,alto,Pass
BBB_2014J_589935,79.0,baixo,Withdrawn
BBB_2014J_589968,72.0,baixo,Withdrawn
BBB_2014J_590086,589.0,medio,Pass
BBB_2014J_590122,599.0,medio,Pass
BBB_2014J_590416,442.0,medio,Fail
BBB_2014J_590444,446.0,medio,Withdrawn
BBB_2014J_590593,348.0,baixo,Withdrawn
BBB_2014J_590668,870.0,medio,Pass
BBB_2014J_590764,93.0,baixo,Withdrawn
BBB_2014J_590854,1258.0,medio,Distinction
BBB_2014J_590867,50.0,baixo,Withdrawn
BBB_2014J_591159,363.0,baixo,Withdrawn
BBB_2014J_591986,241.0,baixo,Withdrawn
BBB_2014J_591999,471.0,medio,Withdrawn
BBB_2014J_592090,,,Withdrawn
BBB_2014J_592135,2974.0,alto,Pass
BBB_2014J_592139,1453.0,alto,Distinction
BBB_2014J_592258,2274.0,alto,Pass
BBB_2014J_592262,192.0,baixo,Withdrawn
BBB_2014J_59272,1425.0,alto,Pass
BBB_2014J_592733,825.0,medio,Pass
BBB_2014J_592815,,,Withdrawn
BBB_2014J_593000,127.0,baixo,Pass
BBB_2014J_593346,1199.0,medio,Pass
BBB_2014J_593476,754.0,medio,Pass
BBB_2014J_593583,86.0,baixo,Withdrawn
BBB_2014J_593791,32.0,baixo,Withdrawn
BBB_2014J_593819,76.0,baixo,Withdrawn
BBB_2014J_594083,1186.0,medio,Pass
BBB_2014J_594282,1289.0,medio,Distinction
BBB_2014J_594872,999.0,medio,Pass
BBB_2014J_595018,,,Withdrawn
BBB_2014J_595130,372.0,baixo,Pass
BBB_2014J_595137,119.0,baixo,Fail
BBB_2014J_595365,1430.0,alto,Pass
BBB_2014J_595421,509.0,medio,Pass
BBB_2014J_595850,,,Withdrawn
BBB_2014J_595892,595.0,medio,Pass
BBB_2014J_596072,8.0,baixo,Withdrawn
BBB_2014J_596128,1159.0,medio,Fail
BBB_2014J_596151,149.0,baixo,Fail
BBB_2014J_596496,42.0,baixo,Withdrawn
BBB_2014J_596513,1495.0,alto,Pass
BBB_2014J_596728,699.0,medio,Pass
BBB_2014J_596744,,,Withdrawn
BBB_2014J_596988,912.0,medio,Pass
BBB_2014J_597532,,,Withdrawn
BBB_2014J_597539,96.0,baixo,Fail
BBB_2014J_597744,175.0,baixo,Withdrawn
BBB_2014J_597853,185.0,baixo,Withdrawn
BBB_2014J_598035,116.0,baixo,Pass
BBB_2014J_598201,414.0,medio,Pass
BBB_2014J_598282,1661.0,alto,Pass
BBB_2014J_598313,699.0,medio,Pass
BBB_2014J_598317,,,Withdrawn
BBB_2014J_598395,6.0,baixo,Withdrawn
BBB_2014J_598581,714.0,medio,Pass
BBB_2014J_598769,296.0,baixo,Fail
BBB_2014J_598837,766.0,medio,Pass
BBB_2014J_599108,291.0,baixo,Fail
BBB_2014J_599232,,,Withdrawn
BBB_2014J_599323,407.0,medio,Fail
BBB_2014J_599355,966.0,medio,Pass
BBB_2014J_599644,21.0,baixo,Withdrawn
BBB_2014J_600387,1197.0,medio,Distinction
BBB_2014J_600398,443.0,medio,Pass
BBB_2014J_600404,134.0,baixo,Fail
BBB_2014J_600415,1541.0,alto,Pass
BBB_2014J_600428,847.0,medio,Pass
BBB_2014J_600463,147.0,baixo,Pass
BBB_2014J_600606,661.0,medio,Pass
BBB_2014J_600658,89.0,baixo,Fail
BBB_2014J_600664,967.0,medio,Pass
BBB_2014J_601247,1177.0,medio,Pass
BBB_2014J_601285,,,Withdrawn
BBB_2014J_601316,142.0,baixo,Withdrawn
BBB_2014J_601706,421.0,medio,Pass
BBB_2014J_601803,316.0,baixo,Fail
BBB_2014J_601874,849.0,medio,Fail
BBB_2014J_601882,,,Withdrawn
BBB_2014J_601930,53.0,baixo,Withdrawn
BBB_2014J_601983,1601.0,alto,Withdrawn
BBB_2014J_602109,128.0,baixo,Fail
BBB_2014J_602448,,,Fail
BBB_2014J_602471,1997.0,alto,Pass
BBB_2014J_602570,277.0,baixo,Fail
BBB_2014J_602666,149.0,baixo,Pass
BBB_2014J_602696,1338.0,alto,Distinction
BBB_2014J_602779,1304.0,medio,Pass
BBB_2014J_602865,2049.0,alto,Pass
BBB_2014J_602943,975.0,medio,Distinction
BBB_2014J_603055,312.0,baixo,Pass
BBB_2014J_603113,670.0,medio,Pass
BBB_2014J_603121,34.0,baixo,Fail
BBB_2014J_603200,365.0,baixo,Pass
BBB_2014J_603203,,,Withdrawn
BBB_2014J_603580,2659.0,alto,Pass
BBB_2014J_603731,1530.0,alto,Pass
BBB_2014J_603746,100.0,baixo,Pass
BBB_2014J_603921,431.0,medio,Pass
BBB_2014J_604358,1456.0,alto,Pass
BBB_2014J_604725,1610.0,alto,Distinction
BBB_2014J_604950,2481.0,alto,Pass
BBB_2014J_604990,2384.0,alto,Pass
BBB_2014J_605068,1854.0,alto,Pass
BBB_2014J_605089,407.0,medio,Pass
BBB_2014J_605186,50.0,baixo,Fail
BBB_2014J_605243,1332.0,alto,Pass
BBB_2014J_605383,19.0,baixo,Withdrawn
BBB_2014J_605770,539.0,medio,Pass
BBB_2014J_605771,5319.0,alto,Pass
BBB_2014J_605901,296.0,baixo,Withdrawn
BBB_2014J_606004,15.0,baixo,Withdrawn
BBB_2014J_606027,1490.0,alto,Pass
BBB_2014J_606105,170.0,baixo,Pass
BBB_2014J_606134,1408.0,alto,Pass
BBB_2014J_606239,800.0,medio,Pass
BBB_2014J_606391,1655.0,alto,Pass
BBB_2014J_606442,773.0,medio,Pass
BBB_2014J_606517,231.0,baixo,Pass
BBB_2014J_606531,7.0,baixo,Fail
BBB_2014J_606535,4680.0,alto,Pass
BBB_2014J_606586,30.0,baixo,Pass
BBB_2014J_606861,861.0,medio,Pass
BBB_2014J_606864,385.0,baixo,Pass
BBB_2014J_606914,37.0,baixo,Withdrawn
BBB_2014J_607062,571.0,medio,Pass
BBB_2014J_607176,324.0,baixo,Withdrawn
BBB_2014J_607603,665.0,medio,Pass
BBB_2014J_607923,1087.0,medio,Distinction
BBB_2014J_608068,223.0,baixo,Withdrawn
BBB_2014J_608134,878.0,medio,Pass
BBB_2014J_608195,672.0,medio,Fail
BBB_2014J_608319,,,Withdrawn
BBB_2014J_608448,2230.0,alto,Distinction
BBB_2014J_608851,1548.0,alto,Pass
BBB_2014J_609194,473.0,medio,Pass
BBB_2014J_609203,1063.0,medio,Fail
BBB_2014J_609403,1131.0,medio,Pass
BBB_2014J_609927,976.0,medio,Pass
BBB_2014J_610385,1964.0,alto,Pass
BBB_2014J_610405,917.0,medio,Pass
BBB_2014J_610437,,,Withdrawn
BBB_2014J_610470,1201.0,medio,Pass
BBB_2014J_610494,85.0,baixo,Withdrawn
BBB_2014J_610545,1438.0,alto,Pass
BBB_2014J_611241,520.0,medio,Pass
BBB_2014J_611268,1674.0,alto,Distinction
BBB_2014J_611275,244.0,baixo,Withdrawn
BBB_2014J_611329,1844.0,alto,Pass
BBB_2014J_611821,1241.0,medio,Pass
BBB_2014J_612135,1438.0,alto,Distinction
BBB_2014J_612230,809.0,medio,Pass
BBB_2014J_612247,2532.0,alto,Pass
BBB_2014J_612337,121.0,baixo,Withdrawn
BBB_2014J_612473,42.0,baixo,Withdrawn
BBB_2014J_612566,1042.0,medio,Pass
BBB_2014J_612750,1686.0,alto,Pass
BBB_2014J_613102,919.0,medio,Pass
BBB_2014J_613135,285.0,baixo,Fail
BBB_2014J_613380,,,Fail
BBB_2014J_61352,181.0,baixo,Withdrawn
BBB_2014J_613909,804.0,medio,Pass
BBB_2014J_614159,262.0,baixo,Pass
BBB_2014J_614405,,,Withdrawn
BBB_2014J_615016,,,Withdrawn
BBB_2014J_615165,454.0,medio,Withdrawn
BBB_2014J_615263,64.0,baixo,Withdrawn
BBB_2014J_616660,2523.0,alto,Pass
BBB_2014J_617297,305.0,baixo,Pass
BBB_2014J_617521,500.0,medio,Pass
BBB_2014J_617525,591.0,medio,Pass
BBB_2014J_617530,370.0,baixo,Pass
BBB_2014J_617671,,,Withdrawn
BBB_2014J_617804,,,Withdrawn
BBB_2014J_617811,122.0,baixo,Withdrawn
BBB_2014J_618197,1055.0,medio,Pass
BBB_2014J_618589,1137.0,medio,Fail
BBB_2014J_618734,1180.0,medio,Withdrawn
BBB_2014J_618858,,,Withdrawn
BBB_2014J_618960,240.0,baixo,Fail
BBB_2014J_618983,1645.0,alto,Fail
BBB_2014J_618994,1991.0,alto,Pass
BBB_2014J_619052,51.0,baixo,Fail
BBB_2014J_619935,928.0,medio,Pass
BBB_2014J_620000,573.0,medio,Pass
BBB_2014J_620115,38.0,baixo,Fail
BBB_2014J_620135,,,Withdrawn
BBB_2014J_620550,,,Fail
BBB_2014J_620655,4.0,baixo,Withdrawn
BBB_2014J_620698,1110.0,medio,Pass
BBB_2014J_621487,153.0,baixo,Pass
BBB_2014J_621826,265.0,baixo,Pass
BBB_2014J_621856,,,Fail
BBB_2014J_621899,67.0,baixo,Withdrawn
BBB_2014J_621935,,,Withdrawn
BBB_2014J_622007,118.0,baixo,Fail
BBB_2014J_622117,34.0,baixo,Withdrawn
BBB_2014J_622313,139.0,baixo,Pass
BBB_2014J_622573,2545.0,alto,Pass
BBB_2014J_622722,,,Withdrawn
BBB_2014J_623042,921.0,medio,Fail
BBB_2014J_623097,857.0,medio,Pass
BBB_2014J_623319,1.0,baixo,Withdrawn
BBB_2014J_623376,1488.0,alto,Pass
BBB_2014J_623441,709.0,medio,Pass
BBB_2014J_623519,1911.0,alto,Pass
BBB_2014J_623648,1493.0,alto,Pass
BBB_2014J_623689,89.0,baixo,Pass
BBB_2014J_624342,1103.0,medio,Pass
BBB_2014J_624709,195.0,baixo,Fail
BBB_2014J_624795,,,Withdrawn
BBB_2014J_625666,1224.0,medio,Pass
BBB_2014J_625709,81.0,baixo,Fail
BBB_2014J_625826,299.0,baixo,Distinction
BBB_2014J_626012,1211.0,medio,Pass
BBB_2014J_626075,181.0,baixo,Pass
BBB_2014J_626139,1292.0,medio,Pass
BBB_2014J_626159,8038.0,alto,Pass
BBB_2014J_626195,3162.0,alto,Distinction
BBB_2014J_626210,1109.0,medio,Fail
BBB_2014J_626597,,,Withdrawn
BBB_2014J_626646,1043.0,medio,Distinction
BBB_2014J_626660,27.0,baixo,Withdrawn
BBB_2014J_626740,1070.0,medio,Pass
BBB_2014J_626835,,,Withdrawn
BBB_2014J_627119,179.0,baixo,Withdrawn
BBB_2014J_627269,6251.0,alto,Pass
BBB_2014J_627563,2075.0,alto,Pass
BBB_2014J_627660,1688.0,alto,Fail
BBB_2014J_627968,1166.0,medio,Fail
BBB_2014J_628388,490.0,medio,Pass
BBB_2014J_628435,,,Withdrawn
BBB_2014J_628656,609.0,medio,Pass
BBB_2014J_628679,1254.0,medio,Pass
BBB_2014J_628819,,,Withdrawn
BBB_2014J_628991,3357.0,alto,Pass
BBB_2014J_629053,2156.0,alto,Pass
BBB_2014J_629127,5311.0,alto,Pass
BBB_2014J_629245,1847.0,alto,Pass
BBB_2014J_629553,257.0,baixo,Pass
BBB_2014J_630274,,,Fail
BBB_2014J_630286,232.0,baixo,Fail
BBB_2014J_630343,395.0,medio,Withdrawn
BBB_2014J_630404,2258.0,alto,Pass
BBB_2014J_630465,,,Withdrawn
BBB_2014J_630597,23.0,baixo,Pass
BBB_2014J_630697,132.0,baixo,Pass
BBB_2014J_630716,1135.0,medio,Fail
BBB_2014J_630773,84.0,baixo,Fail
BBB_2014J_630834,2356.0,alto,Pass
BBB_2014J_631230,992.0,medio,Pass
BBB_2014J_631248,947.0,medio,Pass
BBB_2014J_631266,162.0,baixo,Fail
BBB_2014J_631416,94.0,baixo,Pass
BBB_2014J_631561,82.0,baixo,Fail
BBB_2014J_631640,621.0,medio,Pass
BBB_2014J_631775,474.0,medio,Fail
BBB_2014J_631954,841.0,medio,Pass
BBB_2014J_632144,,,Withdrawn
BBB_2014J_632255,1163.0,medio,Withdrawn
BBB_2014J_632281,314.0,baixo,Pass
BBB_2014J_632431,,,Withdrawn
BBB_2014J_632473,450.0,medio,Fail
BBB_2014J_632605,1343.0,alto,Fail
BBB_2014J_632632,739.0,medio,Pass
BBB_2014J_632722,314.0,baixo,Withdrawn
BBB_2014J_632955,556.0,medio,Pass
BBB_2014J_633016,,,Withdrawn
BBB_2014J_633206,5.0,baixo,Fail
BBB_2014J_633902,3093.0,alto,Pass
BBB_2014J_633949,1350.0,alto,Distinction
BBB_2014J_634247,181.0,baixo,Fail
BBB_2014J_634636,899.0,medio,Pass
BBB_2014J_63467,712.0,medio,Pass
BBB_2014J_634772,1186.0,medio,Pass
BBB_2014J_635251,,,Withdrawn
BBB_2014J_635328,204.0,baixo,Fail
BBB_2014J_635425,,,Withdrawn
BBB_2014J_635452,1118.0,medio,Pass
BBB_2014J_635561,156.0,baixo,Fail
BBB_2014J_635716,,,Withdrawn
BBB_2014J_635777,1773.0,alto,Pass
BBB_2014J_635890,1248.0,medio,Fail
BBB_2014J_635921,218.0,baixo,Pass
BBB_2014J_635924,1195.0,medio,Pass
BBB_2014J_636064,,,Withdrawn
BBB_2014J_636302,2939.0,alto,Pass
BBB_2014J_636525,694.0,medio,Pass
BBB_2014J_636660,,,Withdrawn
BBB_2014J_636807,,,Withdrawn
BBB_2014J_636953,145.0,baixo,Fail
BBB_2014J_637003,2493.0,alto,Pass
BBB_2014J_637063,2690.0,alto,Pass
BBB_2014J_637238,1115.0,medio,Pass
BBB_2014J_637279,616.0,medio,Pass
BBB_2014J_637295,,,Withdrawn
BBB_2014J_637348,106.0,baixo,Fail
BBB_2014J_637370,1356.0,alto,Pass
BBB_2014J_637382,98.0,baixo,Pass
BBB_2014J_637388,2300.0,alto,Fail
BBB_2014J_637414,1462.0,alto,Distinction
BBB_2014J_637586,1207.0,medio,Distinction
BBB_2014J_637715,796.0,medio,Pass
BBB_2014J_637810,1130.0,medio,Pass
BBB_2014J_637815,2517.0,alto,Distinction
BBB_2014J_637820,645.0,medio,Fail
BBB_2014J_637867,500.0,medio,Fail
BBB_2014J_637903,370.0,baixo,Pass
BBB_2014J_638036,554.0,medio,Withdrawn
BBB_2014J_638417,71.0,baixo,Withdrawn
BBB_2014J_638516,2014.0,alto,Distinction
BBB_2014J_638544,62.0,baixo,Withdrawn
BBB_2014J_638554,233.0,baixo,Withdrawn
BBB_2014J_638575,17.0,baixo,Withdrawn
BBB_2014J_638756,173.0,baixo,Pass
BBB_2014J_638818,,,Withdrawn
BBB_2014J_638997,1521.0,alto,Pass
BBB_2014J_639659,,,Withdrawn
BBB_2014J_639663,189.0,baixo,Pass
BBB_2014J_639724,1292.0,medio,Distinction
BBB_2014J_640225,1446.0,alto,Pass
BBB_2014J_640265,930.0,medio,Withdrawn
BBB_2014J_640289,433.0,medio,Withdrawn
BBB_2014J_640291,662.0,medio,Withdrawn
BBB_2014J_640330,,,Withdrawn
BBB_2014J_640425,538.0,medio,Pass
BBB_2014J_640455,125.0,baixo,Fail
BBB_2014J_640501,,,Withdrawn
BBB_2014J_640701,320.0,baixo,Pass
BBB_2014J_640706,80.0,baixo,Withdrawn
BBB_2014J_640712,15.0,baixo,Withdrawn
BBB_2014J_640753,66.0,baixo,Fail
BBB_2014J_641045,,,Withdrawn
BBB_2014J_641262,,,Withdrawn
BBB_2014J_641329,796.0,medio,Fail
BBB_2014J_641540,,,Withdrawn
BBB_2014J_641616,842.0,medio,Pass
BBB_2014J_641795,5.0,baixo,Withdrawn
BBB_2014J_641840,933.0,medio,Pass
BBB_2014J_641992,452.0,medio,Withdrawn
BBB_2014J_642067,906.0,medio,Pass
BBB_2014J_642075,222.0,baixo,Fail
BBB_2014J_642083,1755.0,alto,Pass
BBB_2014J_642122,1467.0,alto,Pass
BBB_2014J_642201,309.0,baixo,Pass
BBB_2014J_642250,622.0,medio,Fail
BBB_2014J_642292,,,Withdrawn
BBB_2014J_642405,1267.0,medio,Distinction
BBB_2014J_642413,1302.0,medio,Pass
BBB_2014J_642439,202.0,baixo,Withdrawn
BBB_2014J_642550,1343.0,alto,Pass
BBB_2014J_642595,2807.0,alto,Pass
BBB_2014J_642600,908.0,medio,Pass
BBB_2014J_642633,108.0,baixo,Fail
BBB_2014J_642698,1525.0,alto,Pass
BBB_2014J_642731,,,Withdrawn
BBB_2014J_642802,52.0,baixo,Withdrawn
BBB_2014J_642834,2472.0,alto,Pass
BBB_2014J_642836,,,Withdrawn
BBB_2014J_642988,20.0,baixo,Fail
BBB_2014J_643172,3057.0,alto,Pass
BBB_2014J_643208,1750.0,alto,Pass
BBB_2014J_643321,1316.0,medio,Distinction
BBB_2014J_643354,1073.0,medio,Pass
BBB_2014J_643587,2270.0,alto,Pass
BBB_2014J_643608,364.0,baixo,Withdrawn
BBB_2014J_643953,185.0,baixo,Fail
BBB_2014J_643986,1060.0,medio,Pass
BBB_2014J_644069,499.0,medio,Pass
BBB_2014J_644101,212.0,baixo,Withdrawn
BBB_2014J_644164,1121.0,medio,Pass
BBB_2014J_644172,1785.0,alto,Pass
BBB_2014J_644362,2463.0,alto,Pass
BBB_2014J_644482,4.0,baixo,Withdrawn
BBB_2014J_644484,1760.0,alto,Pass
BBB_2014J_644599,96.0,baixo,Pass
BBB_2014J_644793,2394.0,alto,Distinction
BBB_2014J_644822,814.0,medio,Pass
BBB_2014J_644863,354.0,baixo,Fail
BBB_2014J_644883,38.0,baixo,Withdrawn
BBB_2014J_644975,,,Withdrawn
BBB_2014J_644993,5073.0,alto,Distinction
BBB_2014J_645042,636.0,medio,Fail
BBB_2014J_645047,2326.0,alto,Pass
BBB_2014J_645052,14.0,baixo,Withdrawn
BBB_2014J_645098,1677.0,alto,Pass
BBB_2014J_645183,111.0,baixo,Withdrawn
BBB_2014J_645248,293.0,baixo,Withdrawn
BBB_2014J_645256,1926.0,alto,Distinction
BBB_2014J_645359,933.0,medio,Pass
BBB_2014J_645370,600.0,medio,Pass
BBB_2014J_645371,61.0,baixo,Fail
BBB_2014J_645420,122.0,baixo,Fail
BBB_2014J_645510,,,Withdrawn
BBB_2014J_645639,147.0,baixo,Fail
BBB_2014J_645678,1422.0,alto,Pass
BBB_2014J_645753,289.0,baixo,Fail
BBB_2014J_645793,17.0,baixo,Fail
BBB_2014J_645950,2427.0,alto,Pass
BBB_2014J_645996,,,Withdrawn
BBB_2014J_646004,289.0,baixo,Withdrawn
BBB_2014J_646063,986.0,medio,Pass
BBB_2014J_646075,,,Fail
BBB_2014J_646119,1761.0,alto,Pass
BBB_2014J_646133,,,Withdrawn
BBB_2014J_646151,,,Withdrawn
BBB_2014J_646178,109.0,baixo,Fail
BBB_2014J_646202,994.0,medio,Pass
BBB_2014J_646260,793.0,medio,Fail
BBB_2014J_646352,481.0,medio,Fail
BBB_2014J_646415,354.0,baixo,Fail
BBB_2014J_646418,1249.0,medio,Distinction
BBB_2014J_646445,,,Withdrawn
BBB_2014J_646455,1.0,baixo,Withdrawn
BBB_2014J_646482,2984.0,alto,Pass
BBB_2014J_646484,3049.0,alto,Pass
BBB_2014J_646515,,,Withdrawn
BBB_2014J_646579,2675.0,alto,Pass
BBB_2014J_646580,,,Withdrawn
BBB_2014J_646618,954.0,medio,Distinction
BBB_2014J_646636,,,Withdrawn
BBB_2014J_646659,604.0,medio,Fail
BBB_2014J_646691,109.0,baixo,Fail
BBB_2014J_646770,,,Withdrawn
BBB_2014J_646776,106.0,baixo,Pass
BBB_2014J_646781,331.0,baixo,Pass
BBB_2014J_646798,798.0,medio,Pass
BBB_2014J_646844,2850.0,alto,Pass
BBB_2014J_646852,1399.0,alto,Withdrawn
BBB_2014J_646901,171.0,baixo,Pass
BBB_2014J_646906,,,Withdrawn
BBB_2014J_647056,4825.0,alto,Pass
BBB_2014J_647126,12.0,baixo,Withdrawn
BBB_2014J_647200,1153.0,medio,Fail
BBB_2014J_647220,,,Withdrawn
BBB_2014J_647312,213.0,baixo,Withdrawn
BBB_2014J_647346,2880.0,alto,Distinction
BBB_2014J_647385,2722.0,alto,Distinction
BBB_2014J_647393,2304.0,alto,Pass
BBB_2014J_647395,803.0,medio,Distinction
BBB_2014J_647502,275.0,baixo,Pass
BBB_2014J_647511,,,Fail
BBB_2014J_647553,1111.0,medio,Pass
